Date,Conversion Factor,CTD CUSIP,Futures Ticker,Futures Price,CTD ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Issue Date,CTD Day Count,CTD Coupon Frequency,CTD Interest Accrual Start Date,CTD Settlement Year/Month,CTD Price
12-Mar-2010,0.918501,EI144989,DUM10,108.485,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,99.907
15-Mar-2010,0.918501,EI144989,DUM10,108.53,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,99.938
16-Mar-2010,0.918501,EI144989,DUM10,108.57,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,99.987
17-Mar-2010,0.918501,EI144989,DUM10,108.655,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.06
18-Mar-2010,0.918501,EI144989,DUM10,108.615,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.018
19-Mar-2010,0.918501,EI144989,DUM10,108.59,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,99.999
22-Mar-2010,0.918501,EI144989,DUM10,108.67,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.052
23-Mar-2010,0.918501,EI144989,DUM10,108.695,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.083
24-Mar-2010,0.918501,EI144989,DUM10,108.7,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.058
25-Mar-2010,0.918501,EI144989,DUM10,108.65,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.012
26-Mar-2010,0.918501,EI144989,DUM10,108.635,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.005
29-Mar-2010,0.918501,EI144989,DUM10,108.69,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.043
30-Mar-2010,0.918501,EI144989,DUM10,108.72,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.062
31-Mar-2010,0.918501,EI144989,DUM10,108.725,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.085
1-Apr-2010,0.918501,EI144989,DUM10,108.76,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.096
6-Apr-2010,0.918501,EI144989,DUM10,108.69,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.044
7-Apr-2010,0.918501,EI144989,DUM10,108.76,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.093
8-Apr-2010,0.918501,EI144989,DUM10,108.855,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.161
9-Apr-2010,0.918501,EI144989,DUM10,108.725,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.064
12-Apr-2010,0.918501,EI144989,DUM10,108.67,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.016
13-Apr-2010,0.918501,EI144989,DUM10,108.725,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.057
14-Apr-2010,0.918501,EI144989,DUM10,108.775,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.092
15-Apr-2010,0.918501,EI144989,DUM10,108.81,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.119
16-Apr-2010,0.918501,EI144989,DUM10,108.92,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.212
19-Apr-2010,0.918501,EI144989,DUM10,108.94,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.24
20-Apr-2010,0.918501,EI144989,DUM10,108.895,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.204
21-Apr-2010,0.918501,EI144989,DUM10,108.94,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.236
22-Apr-2010,0.918501,EI144989,DUM10,108.97,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.256
23-Apr-2010,0.918501,EI144989,DUM10,108.9,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.186
26-Apr-2010,0.918501,EI144989,DUM10,108.945,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.229
27-Apr-2010,0.918501,EI144989,DUM10,109.08,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.367
28-Apr-2010,0.918501,EI144989,DUM10,109.11,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.387
29-Apr-2010,0.918501,EI144989,DUM10,109.12,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.377
30-Apr-2010,0.918501,EI144989,DUM10,109.19,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.425
3-May-2010,0.918501,EI144989,DUM10,109.11,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.348
4-May-2010,0.918501,EI144989,DUM10,109.3,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.531
5-May-2010,0.918501,EI144989,DUM10,109.515,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.731
6-May-2010,0.918501,EI144989,DUM10,109.68,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.889
7-May-2010,0.918501,EI144989,DUM10,109.635,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.861
10-May-2010,0.918501,EI144989,DUM10,109.525,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.73
11-May-2010,0.918501,EI144989,DUM10,109.575,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.773
12-May-2010,0.918501,EI144989,DUM10,109.61,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.794
13-May-2010,0.918501,EI144989,DUM10,109.7,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.861
14-May-2010,0.918501,EI144989,DUM10,109.775,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.957
17-May-2010,0.918501,EI144989,DUM10,109.76,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.926
18-May-2010,0.918501,EI144989,DUM10,109.745,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.914
19-May-2010,0.918501,EI144989,DUM10,109.845,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.987
20-May-2010,0.918501,EI144989,DUM10,109.91,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.054
21-May-2010,0.918501,EI144989,DUM10,109.86,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.998
24-May-2010,0.918501,EI144989,DUM10,109.855,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.984
25-May-2010,0.918501,EI144989,DUM10,109.935,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.052
26-May-2010,0.918501,EI144989,DUM10,109.9,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.002
27-May-2010,0.918501,EI144989,DUM10,109.865,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.944
28-May-2010,0.918501,EI144989,DUM10,109.91,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.979
31-May-2010,0.918501,EI144989,DUM10,109.915,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,100.995
1-Jun-2010,0.918501,EI144989,DUM10,109.995,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.024
2-Jun-2010,0.918501,EI144989,DUM10,110,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.033
3-Jun-2010,0.918501,EI144989,DUM10,110.01,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.037
4-Jun-2010,0.918501,EI144989,DUM10,110.075,EI144989 Govt,DUM10 Comdty,1,16-Mar-2012,19-Feb-2010,ACT/ACT,1,19-Feb-2010,10-Jun-2016,101.095
9-Jun-2010,0.910528,EI243322,DUU10,109.645,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,100.037
10-Jun-2010,0.910528,EI243322,DUU10,109.59,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.98
11-Jun-2010,0.910528,EI243322,DUU10,109.7,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,100.075
14-Jun-2010,0.910528,EI243322,DUU10,109.63,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,100.015
15-Jun-2010,0.910528,EI243322,DUU10,109.625,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.986
16-Jun-2010,0.910528,EI243322,DUU10,109.66,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,100.011
17-Jun-2010,0.910528,EI243322,DUU10,109.605,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.965
18-Jun-2010,0.910528,EI243322,DUU10,109.47,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.846
21-Jun-2010,0.910528,EI243322,DUU10,109.405,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.745
22-Jun-2010,0.910528,EI243322,DUU10,109.54,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.847
23-Jun-2010,0.910528,EI243322,DUU10,109.525,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.837
24-Jun-2010,0.910528,EI243322,DUU10,109.635,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.935
25-Jun-2010,0.910528,EI243322,DUU10,109.56,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.871
28-Jun-2010,0.910528,EI243322,DUU10,109.565,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.884
29-Jun-2010,0.910528,EI243322,DUU10,109.61,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.911
30-Jun-2010,0.910528,EI243322,DUU10,109.53,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.813
1-Jul-2010,0.910528,EI243322,DUU10,109.38,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.664
2-Jul-2010,0.910528,EI243322,DUU10,109.395,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.686
5-Jul-2010,0.910528,EI243322,DUU10,109.465,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.764
6-Jul-2010,0.910528,EI243322,DUU10,109.43,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.721
7-Jul-2010,0.910528,EI243322,DUU10,109.385,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.676
8-Jul-2010,0.910528,EI243322,DUU10,109.295,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.578
9-Jul-2010,0.910528,EI243322,DUU10,109.215,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.495
12-Jul-2010,0.910528,EI243322,DUU10,109.365,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.635
13-Jul-2010,0.910528,EI243322,DUU10,109.32,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.573
14-Jul-2010,0.910528,EI243322,DUU10,109.23,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.5
15-Jul-2010,0.910528,EI243322,DUU10,109.215,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.468
16-Jul-2010,0.910528,EI243322,DUU10,109.22,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.486
19-Jul-2010,0.910528,EI243322,DUU10,109.135,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.397
20-Jul-2010,0.910528,EI243322,DUU10,109.23,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.488
21-Jul-2010,0.910528,EI243322,DUU10,109.33,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.582
22-Jul-2010,0.910528,EI243322,DUU10,109.39,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.625
23-Jul-2010,0.910528,EI243322,DUU10,109.3,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.541
26-Jul-2010,0.910528,EI243322,DUU10,109.13,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.39
27-Jul-2010,0.910528,EI243322,DUU10,109.05,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.309
28-Jul-2010,0.910528,EI243322,DUU10,109.085,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.358
29-Jul-2010,0.910528,EI243322,DUU10,109.11,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.391
30-Jul-2010,0.910528,EI243322,DUU10,109.21,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.48
2-Aug-2010,0.910528,EI243322,DUU10,109.24,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.479
3-Aug-2010,0.910528,EI243322,DUU10,109.33,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.591
4-Aug-2010,0.910528,EI243322,DUU10,109.33,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.575
5-Aug-2010,0.910528,EI243322,DUU10,109.305,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.555
6-Aug-2010,0.910528,EI243322,DUU10,109.305,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.555
9-Aug-2010,0.910528,EI243322,DUU10,109.36,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.603
10-Aug-2010,0.910528,EI243322,DUU10,109.395,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.632
11-Aug-2010,0.910528,EI243322,DUU10,109.57,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.779
12-Aug-2010,0.910528,EI243322,DUU10,109.64,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.839
13-Aug-2010,0.910528,EI243322,DUU10,109.655,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.851
16-Aug-2010,0.910528,EI243322,DUU10,109.645,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.851
17-Aug-2010,0.910528,EI243322,DUU10,109.59,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.806
18-Aug-2010,0.910528,EI243322,DUU10,109.645,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.842
19-Aug-2010,0.910528,EI243322,DUU10,109.63,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.838
20-Aug-2010,0.910528,EI243322,DUU10,109.755,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.938
23-Aug-2010,0.910528,EI243322,DUU10,109.75,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.942
24-Aug-2010,0.910528,EI243322,DUU10,109.8,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.982
25-Aug-2010,0.910528,EI243322,DUU10,109.8,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.975
26-Aug-2010,0.910528,EI243322,DUU10,109.75,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.934
27-Aug-2010,0.910528,EI243322,DUU10,109.71,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.891
30-Aug-2010,0.910528,EI243322,DUU10,109.79,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.952
31-Aug-2010,0.910528,EI243322,DUU10,109.805,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.976
1-Sep-2010,0.910528,EI243322,DUU10,109.765,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.925
2-Sep-2010,0.910528,EI243322,DUU10,109.76,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.926
3-Sep-2010,0.910528,EI243322,DUU10,109.72,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.875
6-Sep-2010,0.910528,EI243322,DUU10,109.715,EI243322 Govt,DUU10 Comdty,0.5,15-Jun-2012,14-May-2010,ACT/ACT,1,14-May-2010,10-Sep-2016,99.885
9-Sep-2010,0.91457,EI343795,DUZ10,109.34,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.104
10-Sep-2010,0.91457,EI343795,DUZ10,109.255,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.032
13-Sep-2010,0.91457,EI343795,DUZ10,109.235,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.015
14-Sep-2010,0.91457,EI343795,DUZ10,109.29,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.063
15-Sep-2010,0.91457,EI343795,DUZ10,109.23,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.002
16-Sep-2010,0.91457,EI343795,DUZ10,109.11,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.886
17-Sep-2010,0.91457,EI343795,DUZ10,109.17,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.957
20-Sep-2010,0.91457,EI343795,DUZ10,109.105,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.893
21-Sep-2010,0.91457,EI343795,DUZ10,109.125,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.915
22-Sep-2010,0.91457,EI343795,DUZ10,109.235,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.005
23-Sep-2010,0.91457,EI343795,DUZ10,109.355,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.112
24-Sep-2010,0.91457,EI343795,DUZ10,109.28,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.045
27-Sep-2010,0.91457,EI343795,DUZ10,109.295,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.06
28-Sep-2010,0.91457,EI343795,DUZ10,109.29,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,100.036
29-Sep-2010,0.91457,EI343795,DUZ10,109.18,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.937
30-Sep-2010,0.91457,EI343795,DUZ10,109.085,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.844
1-Oct-2010,0.91457,EI343795,DUZ10,109.05,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.806
4-Oct-2010,0.91457,EI343795,DUZ10,109.11,EI343795 Govt,DUZ10 Comdty,0.75,14-Sep-2012,13-Aug-2010,ACT/ACT,1,13-Aug-2010,10-Dec-2016,99.85
