,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
11/13/2009,0.931583,ED463939,OEZ09,115.77,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.09
11/16/2009,0.931583,ED463939,OEZ09,115.98,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.281
11/17/2009,0.931583,ED463939,OEZ09,116.13,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.383
11/18/2009,0.931583,ED463939,OEZ09,116.11,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.339
11/19/2009,0.931583,ED463939,OEZ09,116.24,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.419
11/20/2009,0.931583,ED463939,OEZ09,116.13,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.332
11/23/2009,0.931583,ED463939,OEZ09,116.05,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.232
11/24/2009,0.931583,ED463939,OEZ09,116.21,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.362
11/25/2009,0.931583,ED463939,OEZ09,116.12,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.246
11/26/2009,0.931583,ED463939,OEZ09,116.68,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.767
11/27/2009,0.931583,ED463939,OEZ09,116.65,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.76
11/30/2009,0.931583,ED463939,OEZ09,116.76,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.833
12/1/2009,0.931583,ED463939,OEZ09,116.84,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.888
12/2/2009,0.931583,ED463939,OEZ09,116.83,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.875
12/3/2009,0.931583,ED463939,OEZ09,116.64,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.635
12/4/2009,0.931583,ED463939,OEZ09,116.19,ED463939 Govt,OEZ09 Comdty,4.25,7/4/2014,5/28/2004,ACT/ACT,1,5/28/2004,9-Dec,108.241
12/9/2009,0.907986,ED698221,OEH10,116.88,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.911
12/10/2009,0.907986,ED698221,OEH10,116.62,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.684
12/11/2009,0.907986,ED698221,OEH10,116.44,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.522
12/14/2009,0.907986,ED698221,OEH10,116.63,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.665
12/15/2009,0.907986,ED698221,OEH10,116.37,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.44
12/16/2009,0.907986,ED698221,OEH10,116.64,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.686
12/17/2009,0.907986,ED698221,OEH10,117.04,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.998
12/18/2009,0.907986,ED698221,OEH10,117.06,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.009
12/21/2009,0.907986,ED698221,OEH10,116.87,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.818
12/22/2009,0.907986,ED698221,OEH10,116.58,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.528
12/23/2009,0.907986,ED698221,OEH10,116.34,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.318
12/28/2009,0.907986,ED698221,OEH10,116.03,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.11
12/29/2009,0.907986,ED698221,OEH10,115.93,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.879
12/30/2009,0.907986,ED698221,OEH10,115.66,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.735
1/4/2010,0.907986,ED698221,OEH10,115.73,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.681
1/5/2010,0.907986,ED698221,OEH10,115.86,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.808
1/6/2010,0.907986,ED698221,OEH10,115.77,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.718
1/7/2010,0.907986,ED698221,OEH10,115.92,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.821
1/8/2010,0.907986,ED698221,OEH10,115.95,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.815
1/11/2010,0.907986,ED698221,OEH10,116.09,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,105.957
1/12/2010,0.907986,ED698221,OEH10,116.29,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.095
1/13/2010,0.907986,ED698221,OEH10,116.42,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.174
1/14/2010,0.907986,ED698221,OEH10,116.53,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.255
1/15/2010,0.907986,ED698221,OEH10,116.72,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.447
1/18/2010,0.907986,ED698221,OEH10,116.73,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.458
1/19/2010,0.907986,ED698221,OEH10,116.58,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.303
1/20/2010,0.907986,ED698221,OEH10,116.97,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.621
1/21/2010,0.907986,ED698221,OEH10,117.08,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.711
1/22/2010,0.907986,ED698221,OEH10,117.11,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.745
1/25/2010,0.907986,ED698221,OEH10,117.12,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.739
1/26/2010,0.907986,ED698221,OEH10,117.18,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.777
1/27/2010,0.907986,ED698221,OEH10,117.18,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.756
1/28/2010,0.907986,ED698221,OEH10,117.22,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.804
1/29/2010,0.907986,ED698221,OEH10,117.26,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.809
2/1/2010,0.907986,ED698221,OEH10,117.3,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.821
2/2/2010,0.907986,ED698221,OEH10,117.27,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.784
2/3/2010,0.907986,ED698221,OEH10,117.2,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.681
2/4/2010,0.907986,ED698221,OEH10,117.53,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.057
2/5/2010,0.907986,ED698221,OEH10,117.96,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.376
2/8/2010,0.907986,ED698221,OEH10,117.86,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.311
2/10/2010,0.907986,ED698221,OEH10,117.59,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,101.775
2/11/2010,0.907986,ED698221,OEH10,117.42,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.986
2/12/2010,0.907986,ED698221,OEH10,117.74,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.809
2/15/2010,0.907986,ED698221,OEH10,117.7,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.093
2/16/2010,0.907986,ED698221,OEH10,117.69,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.083
2/17/2010,0.907986,ED698221,OEH10,117.75,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.07
2/18/2010,0.907986,ED698221,OEH10,117.52,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.096
2/19/2010,0.907986,ED698221,OEH10,117.38,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.865
2/22/2010,0.907986,ED698221,OEH10,117.46,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.706
2/23/2010,0.907986,ED698221,OEH10,117.98,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,106.768
2/24/2010,0.907986,ED698221,OEH10,118.1,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.289
2/25/2010,0.907986,ED698221,OEH10,118.31,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.347
2/26/2010,0.907986,ED698221,OEH10,118.31,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.515
3/1/2010,0.907986,ED698221,OEH10,118.32,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.498
3/2/2010,0.907986,ED698221,OEH10,118.26,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.506
3/3/2010,0.907986,ED698221,OEH10,118.2,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.472
3/4/2010,0.907986,ED698221,OEH10,118.29,ED698221 Govt,OEH10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Mar,107.367
3/9/2010,0.912067,ED698221,OEM10,116.81,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.417
3/10/2010,0.912067,ED698221,OEM10,116.7,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.426
3/11/2010,0.912067,ED698221,OEM10,116.55,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.327
3/12/2010,0.912067,ED698221,OEM10,116.54,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.15
3/15/2010,0.912067,ED698221,OEM10,116.63,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.113
3/16/2010,0.912067,ED698221,OEM10,116.72,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.186
3/17/2010,0.912067,ED698221,OEM10,116.94,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.274
3/18/2010,0.912067,ED698221,OEM10,116.89,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.465
3/19/2010,0.912067,ED698221,OEM10,116.88,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.386
3/22/2010,0.912067,ED698221,OEM10,117.09,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.377
3/23/2010,0.912067,ED698221,OEM10,117.13,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.539
3/24/2010,0.912067,ED698221,OEM10,117.04,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.583
3/25/2010,0.912067,ED698221,OEM10,116.74,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.413
3/26/2010,0.912067,ED698221,OEM10,116.66,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.15
3/29/2010,0.912067,ED698221,OEM10,116.84,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.097
3/30/2010,0.912067,ED698221,OEM10,116.96,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.231
3/31/2010,0.912067,ED698221,OEM10,117.08,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.29
4/1/2010,0.912067,ED698221,OEM10,117.15,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.406
4/6/2010,0.912067,ED698221,OEM10,116.82,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.435
4/7/2010,0.912067,ED698221,OEM10,117.02,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.17
4/8/2010,0.912067,ED698221,OEM10,117.24,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.324
4/9/2010,0.912067,ED698221,OEM10,116.87,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.474
4/12/2010,0.912067,ED698221,OEM10,116.73,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.162
4/13/2010,0.912067,ED698221,OEM10,116.88,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.049
4/14/2010,0.912067,ED698221,OEM10,117.01,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.16
4/15/2010,0.912067,ED698221,OEM10,117.08,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.215
4/16/2010,0.912067,ED698221,OEM10,117.42,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.272
4/19/2010,0.912067,ED698221,OEM10,117.45,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.536
4/20/2010,0.912067,ED698221,OEM10,117.33,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.592
4/21/2010,0.912067,ED698221,OEM10,117.48,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.489
4/22/2010,0.912067,ED698221,OEM10,117.59,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.582
4/23/2010,0.912067,ED698221,OEM10,117.5,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.69
4/26/2010,0.912067,ED698221,OEM10,117.58,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.578
4/27/2010,0.912067,ED698221,OEM10,117.93,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.683
4/28/2010,0.912067,ED698221,OEM10,117.97,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,108.083
4/29/2010,0.912067,ED698221,OEM10,117.93,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,108.023
4/30/2010,0.912067,ED698221,OEM10,118.16,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.92
5/3/2010,0.912067,ED698221,OEM10,117.94,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,108.11
5/4/2010,0.912067,ED698221,OEM10,118.53,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,107.895
5/5/2010,0.912067,ED698221,OEM10,119.08,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,108.473
5/6/2010,0.912067,ED698221,OEM10,119.85,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,108.966
5/7/2010,0.912067,ED698221,OEM10,119.76,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.647
5/10/2010,0.912067,ED698221,OEM10,119.11,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.563
5/11/2010,0.912067,ED698221,OEM10,119.19,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,108.908
5/12/2010,0.912067,ED698221,OEM10,119.27,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.024
5/13/2010,0.912067,ED698221,OEM10,119.44,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.043
5/14/2010,0.912067,ED698221,OEM10,119.75,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.137
5/17/2010,0.912067,ED698221,OEM10,119.7,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.489
5/18/2010,0.912067,ED698221,OEM10,119.84,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.361
5/19/2010,0.912067,ED698221,OEM10,120.12,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.518
5/20/2010,0.912067,ED698221,OEM10,120.6,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.79
5/21/2010,0.912067,ED698221,OEM10,120.53,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.201
5/24/2010,0.912067,ED698221,OEM10,120.58,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.094
5/25/2010,0.912067,ED698221,OEM10,121.07,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.139
5/26/2010,0.912067,ED698221,OEM10,120.74,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.55
5/27/2010,0.912067,ED698221,OEM10,120.43,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.253
5/28/2010,0.912067,ED698221,OEM10,120.49,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.931
5/31/2010,0.912067,ED698221,OEM10,120.57,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,109.941
6/1/2010,0.912067,ED698221,OEM10,120.61,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.015
6/2/2010,0.912067,ED698221,OEM10,120.6,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.025
6/3/2010,0.912067,ED698221,OEM10,120.61,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.017
6/4/2010,0.912067,ED698221,OEM10,121.16,ED698221 Govt,OEM10 Comdty,3.75,1/4/2015,11/26/2004,ACT/ACT,1,11/26/2004,10-Jun,110.033
2/9/2010,0.862992,EH975684,OEH10,117.88,EH975684 Govt,OEH10 Comdty,2.5,10/10/2014,9/25/2009,ACT/ACT,1,9/25/2009,10-Mar,110.533
6/9/2010,0.853425,EI213076,OEU10,120.79,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.735
6/10/2010,0.853425,EI213076,OEU10,120.5,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.499
6/11/2010,0.853425,EI213076,OEU10,120.81,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.671
6/14/2010,0.853425,EI213076,OEU10,120.52,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.475
6/15/2010,0.853425,EI213076,OEU10,120.45,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.363
6/16/2010,0.853425,EI213076,OEU10,120.52,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.42
6/17/2010,0.853425,EI213076,OEU10,120.49,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.402
6/18/2010,0.853425,EI213076,OEU10,120.02,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,102.982
6/21/2010,0.853425,EI213076,OEU10,119.77,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,102.706
6/22/2010,0.853425,EI213076,OEU10,120.14,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.039
6/23/2010,0.853425,EI213076,OEU10,120.39,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.192
6/24/2010,0.853425,EI213076,OEU10,120.77,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.513
6/25/2010,0.853425,EI213076,OEU10,120.63,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.459
6/28/2010,0.853425,EI213076,OEU10,120.79,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.579
6/29/2010,0.853425,EI213076,OEU10,120.93,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.716
6/30/2010,0.853425,EI213076,OEU10,120.91,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.624
7/1/2010,0.853425,EI213076,OEU10,120.83,EI213076 Govt,OEU10 Comdty,2.25,4/10/2015,4/16/2010,ACT/ACT,1,4/10/2010,10-Sep,103.538
