,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
11/6/2006,0.9774,912828FT,TUZ06,101.96875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.640625
11/7/2006,0.9774,912828FT,TUZ06,102.0546875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.71875
11/8/2006,0.9774,912828FT,TUZ06,102.09375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.75
11/9/2006,0.9774,912828FT,TUZ06,102.1015625,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.765625
11/10/2006,0.9774,912828FT,TUZ06,102.125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.78125
11/13/2006,0.9774,912828FT,TUZ06,102.0703125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.71875
11/14/2006,0.9774,912828FT,TUZ06,102.109375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.78125
11/15/2006,0.9774,912828FT,TUZ06,101.984375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.65625
11/16/2006,0.9774,912828FT,TUZ06,101.9375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.578125
11/17/2006,0.9774,912828FT,TUZ06,102.0703125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.734375
11/20/2006,0.9774,912828FT,TUZ06,102.0703125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.71875
11/21/2006,0.9774,912828FT,TUZ06,102.0703125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.75
11/22/2006,0.9774,912828FT,TUZ06,102.0859375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.765625
11/24/2006,0.9774,912828FT,TUZ06,102.125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.75
11/27/2006,0.9774,912828FT,TUZ06,102.125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.8125
11/28/2006,0.9774,912828FT,TUZ06,102.1875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.890625
11/29/2006,0.9774,912828FT,TUZ06,102.171875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.859375
11/30/2006,0.9774,912828FT,TUZ06,102.28125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.96875
12/1/2006,0.9774,912828FT,TUZ06,102.453125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,100.125
12/4/2006,0.9774,912828FT,TUZ06,102.453125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,100.140625
12/5/2006,0.9774,912828FT,TUZ06,102.46875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,100.140625
12/6/2006,0.9774,912828FT,TUZ06,102.359375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,100.015625
12/7/2006,0.9774,912828FT,TUZ06,102.359375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,100.03125
12/8/2006,0.9774,912828FT,TUZ06,102.1875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.859375
12/11/2006,0.9774,912828FT,TUZ06,102.203125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.875
12/12/2006,0.9774,912828FT,TUZ06,102.2890625,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.96875
12/13/2006,0.9774,912828FT,TUZ06,102.125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.8125
12/14/2006,0.9774,912828FT,TUZ06,102.0859375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.75
12/15/2006,0.9774,912828FT,TUZ06,102.0859375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.796875
12/18/2006,0.9774,912828FT,TUZ06,102.109375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.796875
12/19/2006,0.9774,912828FT,TUZ06,102.1015625,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.796875
12/20/2006,0.9774,912828FT,TUZ06,102.1015625,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.796875
12/21/2006,0.9774,912828FT,TUZ06,102.1875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.90625
12/22/2006,0.9774,912828FT,TUZ06,102.0859375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.78125
12/26/2006,0.9774,912828FT,TUZ06,102.09375,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.796875
12/27/2006,0.9774,912828FT,TUZ06,102,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.6875
12/28/2006,0.9774,912828FT,TUZ06,102.0078125,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.640625
12/29/2006,0.9774,912828FT,TUZ06,101.9296875,912828FT Govt,TUZ06 Comdty,ACT/ACT,9/30/2008,4.625,9/30/2006,2,10/2/2006,6-Dec,99.640625
1/2/2007,0.9794,912828GB,TUH07,102.0625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.9140625
1/3/2007,0.9794,912828GB,TUH07,102.1171875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.9765625
1/4/2007,0.9794,912828GB,TUH07,102.203125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.1015625
1/5/2007,0.9794,912828GB,TUH07,102.1328125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.9921875
1/8/2007,0.9794,912828GB,TUH07,102.078125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.9453125
1/9/2007,0.9794,912828GB,TUH07,102.0546875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.9140625
1/10/2007,0.9794,912828GB,TUH07,102.0234375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.8828125
1/11/2007,0.9794,912828GB,TUH07,101.9296875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.8046875
1/12/2007,0.9794,912828GB,TUH07,101.890625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.7578125
1/16/2007,0.9794,912828GB,TUH07,101.9140625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.7890625
1/17/2007,0.9794,912828GB,TUH07,101.8359375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.7109375
1/18/2007,0.9794,912828GB,TUH07,101.8671875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.7578125
1/19/2007,0.9794,912828GB,TUH07,101.8203125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.6953125
1/22/2007,0.9794,912828GB,TUH07,101.828125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.7109375
1/23/2007,0.9794,912828GB,TUH07,101.78125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.6484375
1/24/2007,0.9794,912828GB,TUH07,101.8046875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.6640625
1/25/2007,0.9794,912828GB,TUH07,101.7265625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.578125
1/26/2007,0.9794,912828GB,TUH07,101.7109375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.59375
1/29/2007,0.9794,912828GB,TUH07,101.6953125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.578125
1/30/2007,0.9794,912828GB,TUH07,101.71875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.609375
1/31/2007,0.9794,912828GB,TUH07,101.796875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.703125
2/1/2007,0.9794,912828GB,TUH07,101.7578125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.625
2/2/2007,0.9794,912828GB,TUH07,101.7890625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.671875
2/5/2007,0.9794,912828GB,TUH07,101.8125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.703125
2/6/2007,0.9794,912828GB,TUH07,101.8515625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.734375
2/7/2007,0.9794,912828GB,TUH07,101.890625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.78125
2/8/2007,0.9794,912828GB,TUH07,101.890625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.765625
2/9/2007,0.9794,912828GB,TUH07,101.8203125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.71875
2/12/2007,0.9794,912828GB,TUH07,101.78125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.671875
2/13/2007,0.9794,912828GB,TUH07,101.765625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.65625
2/14/2007,0.9794,912828GB,TUH07,101.90625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.78125
2/15/2007,0.9794,912828GB,TUH07,101.96875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.84375
2/16/2007,0.9794,912828GB,TUH07,101.96875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.859375
2/20/2007,0.9794,912828GB,TUH07,101.9921875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.875
2/21/2007,0.9794,912828GB,TUH07,101.9609375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.84375
2/22/2007,0.9794,912828GB,TUH07,101.890625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.765625
2/23/2007,0.9794,912828GB,TUH07,101.9609375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.875
2/26/2007,0.9794,912828GB,TUH07,102.0390625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,99.9375
2/27/2007,0.9794,912828GB,TUH07,102.3203125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.234375
2/28/2007,0.9794,912828GB,TUH07,102.2734375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.125
3/1/2007,0.9794,912828GB,TUH07,102.296875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.171875
3/2/2007,0.9794,912828GB,TUH07,102.3828125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.296875
3/5/2007,0.9794,912828GB,TUH07,102.3671875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.296875
3/6/2007,0.9794,912828GB,TUH07,102.3359375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.21875
3/7/2007,0.9794,912828GB,TUH07,102.3984375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.296875
3/8/2007,0.9794,912828GB,TUH07,102.3828125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.234375
3/9/2007,0.9794,912828GB,TUH07,102.171875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.046875
3/12/2007,0.9794,912828GB,TUH07,102.234375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.109375
3/13/2007,0.9794,912828GB,TUH07,102.421875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.328125
3/14/2007,0.9794,912828GB,TUH07,102.3984375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.234375
3/15/2007,0.9794,912828GB,TUH07,102.328125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.203125
3/16/2007,0.9794,912828GB,TUH07,102.3046875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.1875
3/19/2007,0.9794,912828GB,TUH07,102.234375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.125
3/20/2007,0.9794,912828GB,TUH07,102.28125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.15625
3/21/2007,0.9794,912828GB,TUH07,102.4140625,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.28125
3/22/2007,0.9794,912828GB,TUH07,102.3125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.1875
3/23/2007,0.9794,912828GB,TUH07,102.2578125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.15625
3/26/2007,0.9794,912828GB,TUH07,102.328125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.203125
3/27/2007,0.9794,912828GB,TUH07,102.328125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.234375
3/28/2007,0.9794,912828GB,TUH07,102.34375,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.21875
3/29/2007,0.9794,912828GB,TUH07,102.28125,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.125
3/30/2007,0.9794,912828GB,TUH07,102.3671875,912828GB Govt,TUH07 Comdty,ACT/ACT,12/31/2008,4.75,12/31/2006,2,1/2/2007,7-Mar,100.140625
4/2/2007,0.9753,912828GL,TUM07,102.4453125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.8359375
4/3/2007,0.9753,912828GL,TUM07,102.375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7734375
4/4/2007,0.9753,912828GL,TUM07,102.3984375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.8203125
4/5/2007,0.9753,912828GL,TUM07,102.3671875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7578125
4/6/2007,0.9753,912828GL,TUM07,102.1484375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.5546875
4/9/2007,0.9753,912828GL,TUM07,102.15625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.5546875
4/10/2007,0.9753,912828GL,TUM07,102.2265625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.6328125
4/11/2007,0.9753,912828GL,TUM07,102.1875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.5859375
4/12/2007,0.9753,912828GL,TUM07,102.1796875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.5703125
4/13/2007,0.9753,912828GL,TUM07,102.1015625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.5078125
4/16/2007,0.9753,912828GL,TUM07,102.1328125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.5546875
4/17/2007,0.9753,912828GL,TUM07,102.25,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.6796875
4/18/2007,0.9753,912828GL,TUM07,102.3203125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7421875
4/19/2007,0.9753,912828GL,TUM07,102.3203125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7421875
4/20/2007,0.9753,912828GL,TUM07,102.3203125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7265625
4/23/2007,0.9753,912828GL,TUM07,102.3515625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7734375
4/24/2007,0.9753,912828GL,TUM07,102.4140625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.8203125
4/25/2007,0.9753,912828GL,TUM07,102.3515625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.7578125
4/26/2007,0.9753,912828GL,TUM07,102.2578125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.640625
4/27/2007,0.9753,912828GL,TUM07,102.25,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.671875
4/30/2007,0.9753,912828GL,TUM07,102.359375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.796875
5/1/2007,0.9753,912828GL,TUM07,102.296875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.71875
5/2/2007,0.9753,912828GL,TUM07,102.2890625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.703125
5/3/2007,0.9753,912828GL,TUM07,102.171875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.59375
5/4/2007,0.9753,912828GL,TUM07,102.234375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.640625
5/7/2007,0.9753,912828GL,TUM07,102.21875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.640625
5/8/2007,0.9753,912828GL,TUM07,102.234375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.65625
5/9/2007,0.9753,912828GL,TUM07,102.1328125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.546875
5/10/2007,0.9753,912828GL,TUM07,102.1953125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.640625
5/11/2007,0.9753,912828GL,TUM07,102.15625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.59375
5/14/2007,0.9753,912828GL,TUM07,102.1171875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.546875
5/15/2007,0.9753,912828GL,TUM07,102.1015625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.546875
5/16/2007,0.9753,912828GL,TUM07,102.1015625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.546875
5/17/2007,0.9753,912828GL,TUM07,102.015625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.46875
5/18/2007,0.9753,912828GL,TUM07,101.953125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.40625
5/21/2007,0.9753,912828GL,TUM07,101.96875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.4375
5/22/2007,0.9753,912828GL,TUM07,101.9140625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.390625
5/23/2007,0.9753,912828GL,TUM07,101.90625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.390625
5/24/2007,0.9753,912828GL,TUM07,101.8984375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.390625
5/25/2007,0.9753,912828GL,TUM07,101.8828125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.359375
5/29/2007,0.9753,912828GL,TUM07,101.8203125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.296875
5/30/2007,0.9753,912828GL,TUM07,101.7890625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.296875
5/31/2007,0.9753,912828GL,TUM07,101.7421875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.234375
6/1/2007,0.9753,912828GL,TUM07,101.640625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.140625
6/4/2007,0.9753,912828GL,TUM07,101.65625,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.15625
6/5/2007,0.9753,912828GL,TUM07,101.6171875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.09375
6/6/2007,0.9753,912828GL,TUM07,101.6796875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.1875
6/7/2007,0.9753,912828GL,TUM07,101.6171875,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.0625
6/8/2007,0.9753,912828GL,TUM07,101.609375,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.109375
6/11/2007,0.9753,912828GL,TUM07,101.6328125,912828GL Govt,TUM07 Comdty,ACT/ACT,3/31/2009,4.5,3/31/2007,2,4/2/2007,7-Jun,99.078125
