,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
7/7/2006,0.95531,EF487202,DUU06,103.945,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.373
7/10/2006,0.95531,EF487202,DUU06,103.9,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.346
7/11/2006,0.95531,EF487202,DUU06,103.985,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.41
7/12/2006,0.95531,EF487202,DUU06,103.92,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.35
7/13/2006,0.95531,EF487202,DUU06,104.03,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.433
7/14/2006,0.95531,EF487202,DUU06,104.115,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.532
7/17/2006,0.95531,EF487202,DUU06,104.105,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.508
7/18/2006,0.95531,EF487202,DUU06,104.045,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.445
7/19/2006,0.95531,EF487202,DUU06,104.07,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.469
7/20/2006,0.95531,EF487202,DUU06,104.075,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.47
7/21/2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.524
7/24/2006,0.95531,EF487202,DUU06,104.125,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.517
7/25/2006,0.95531,EF487202,DUU06,104.13,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.518
7/26/2006,0.95531,EF487202,DUU06,104.08,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.464
7/27/2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.521
7/28/2006,0.95531,EF487202,DUU06,104.185,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.555
7/31/2006,0.95531,EF487202,DUU06,104.19,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.555
8/1/2006,0.95531,EF487202,DUU06,104.195,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.563
8/2/2006,0.95531,EF487202,DUU06,104.17,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.547
8/3/2006,0.95531,EF487202,DUU06,104.06,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.435
8/4/2006,0.95531,EF487202,DUU06,104.125,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.496
8/7/2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.508
8/8/2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.503
8/9/2006,0.95531,EF487202,DUU06,104.09,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.459
8/10/2006,0.95531,EF487202,DUU06,104.11,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.473
8/11/2006,0.95531,EF487202,DUU06,104.03,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.39
8/14/2006,0.95531,EF487202,DUU06,103.965,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.336
8/15/2006,0.95531,EF487202,DUU06,103.985,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.36
8/16/2006,0.95531,EF487202,DUU06,104.01,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.38
8/17/2006,0.95531,EF487202,DUU06,104.005,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.367
8/18/2006,0.95531,EF487202,DUU06,104,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.363
8/21/2006,0.95531,EF487202,DUU06,104.045,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.418
8/22/2006,0.95531,EF487202,DUU06,104.205,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.558
8/23/2006,0.95531,EF487202,DUU06,104.185,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.536
8/24/2006,0.95531,EF487202,DUU06,104.2,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.548
8/25/2006,0.95531,EF487202,DUU06,104.225,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.569
8/28/2006,0.95531,EF487202,DUU06,104.235,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.577
8/29/2006,0.95531,EF487202,DUU06,104.15,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.511
8/30/2006,0.95531,EF487202,DUU06,104.195,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.542
8/31/2006,0.95531,EF487202,DUU06,104.225,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.556
9/1/2006,0.95531,EF487202,DUU06,104.215,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.551
9/4/2006,0.95531,EF487202,DUU06,104.19,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.529
9/5/2006,0.95531,EF487202,DUU06,104.13,EF487202 Govt,DUU06 Comdty,3.25,6/13/2008,6/23/2006,ACT/ACT,1,6/13/2006,6-Sep,99.465
9/8/2006,0.957711,ED168774,DUZ06,103.915,ED168774 Govt,DUZ06 Comdty,3.5,10/10/2008,10/10/2003,ACT/ACT,1,10/10/2003,6-Dec,99.836
9/11/2006,0.957711,ED168774,DUZ06,103.86,ED168774 Govt,DUZ06 Comdty,3.5,10/10/2008,10/10/2003,ACT/ACT,1,10/10/2003,6-Dec,99.78
9/12/2006,0.959343,EF681280,DUZ06,103.845,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.704
9/13/2006,0.959343,EF681280,DUZ06,103.865,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.73
9/14/2006,0.959343,EF681280,DUZ06,103.855,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.714
9/15/2006,0.959343,EF681280,DUZ06,103.87,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.721
9/18/2006,0.959343,EF681280,DUZ06,103.775,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.637
9/19/2006,0.959343,EF681280,DUZ06,103.865,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.727
9/20/2006,0.959343,EF681280,DUZ06,103.88,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.737
9/21/2006,0.959343,EF681280,DUZ06,103.895,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.775
9/22/2006,0.959343,EF681280,DUZ06,104.095,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.936
9/25/2006,0.959343,EF681280,DUZ06,104.2,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,100.042
9/26/2006,0.959343,EF681280,DUZ06,104.14,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.989
9/27/2006,0.959343,EF681280,DUZ06,104.1,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.943
9/28/2006,0.959343,EF681280,DUZ06,104.055,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.902
9/29/2006,0.959343,EF681280,DUZ06,104.01,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.866
10/2/2006,0.959343,EF681280,DUZ06,104.05,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.884
10/3/2006,0.959343,EF681280,DUZ06,103.985,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.829
10/4/2006,0.959343,EF681280,DUZ06,104.035,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.87
10/5/2006,0.959343,EF681280,DUZ06,104.025,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.861
10/6/2006,0.959343,EF681280,DUZ06,104.01,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.832
10/9/2006,0.959343,EF681280,DUZ06,103.975,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.796
10/10/2006,0.959343,EF681280,DUZ06,103.88,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.698
10/11/2006,0.959343,EF681280,DUZ06,103.885,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.708
10/12/2006,0.959343,EF681280,DUZ06,103.91,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.728
10/13/2006,0.959343,EF681280,DUZ06,103.87,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.695
10/16/2006,0.959343,EF681280,DUZ06,103.88,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.701
10/17/2006,0.959343,EF681280,DUZ06,103.925,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.743
10/18/2006,0.959343,EF681280,DUZ06,103.92,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.736
10/19/2006,0.959343,EF681280,DUZ06,103.875,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.699
10/20/2006,0.959343,EF681280,DUZ06,103.85,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.664
10/23/2006,0.959343,EF681280,DUZ06,103.795,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.608
10/24/2006,0.959343,EF681280,DUZ06,103.79,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.603
10/25/2006,0.959343,EF681280,DUZ06,103.775,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.586
10/26/2006,0.959343,EF681280,DUZ06,103.78,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.595
10/27/2006,0.959343,EF681280,DUZ06,103.815,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.628
10/30/2006,0.959343,EF681280,DUZ06,103.81,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.622
10/31/2006,0.959343,EF681280,DUZ06,103.9,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.704
11/1/2006,0.959343,EF681280,DUZ06,103.98,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.777
11/2/2006,0.959343,EF681280,DUZ06,103.92,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.719
11/3/2006,0.959343,EF681280,DUZ06,103.84,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.635
11/6/2006,0.959343,EF681280,DUZ06,103.79,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.594
11/7/2006,0.959343,EF681280,DUZ06,103.825,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.63
11/8/2006,0.959343,EF681280,DUZ06,103.775,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.581
11/9/2006,0.959343,EF681280,DUZ06,103.805,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.609
11/10/2006,0.959343,EF681280,DUZ06,103.89,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.683
11/13/2006,0.959343,EF681280,DUZ06,103.865,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.652
11/14/2006,0.959343,EF681280,DUZ06,103.875,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.666
11/15/2006,0.959343,EF681280,DUZ06,103.835,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.631
11/16/2006,0.959343,EF681280,DUZ06,103.82,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.608
11/17/2006,0.959343,EF681280,DUZ06,103.85,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.653
11/20/2006,0.959343,EF681280,DUZ06,103.925,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.706
11/21/2006,0.959343,EF681280,DUZ06,103.9,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.684
11/22/2006,0.959343,EF681280,DUZ06,103.94,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.718
11/23/2006,0.959343,EF681280,DUZ06,103.855,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.648
11/24/2006,0.959343,EF681280,DUZ06,103.94,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.717
11/27/2006,0.959343,EF681280,DUZ06,103.945,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.73
11/28/2006,0.959343,EF681280,DUZ06,103.975,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.75
11/29/2006,0.959343,EF681280,DUZ06,103.93,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.71
11/30/2006,0.959343,EF681280,DUZ06,103.97,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.747
12/1/2006,0.959343,EF681280,DUZ06,104.04,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.801
12/4/2006,0.959343,EF681280,DUZ06,104.06,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.824
12/5/2006,0.959343,EF681280,DUZ06,103.995,EF681280 Govt,DUZ06 Comdty,3.5,9/12/2008,9/15/2006,ACT/ACT,1,9/12/2006,6-Dec,99.768
12/8/2006,0.963377,EF952871,DUH07,103.875,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.631
12/11/2006,0.963377,EF952871,DUH07,103.805,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.577
12/12/2006,0.963377,EF952871,DUH07,103.79,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,100.038
12/13/2006,0.963377,EF952871,DUH07,103.765,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,100
12/14/2006,0.963377,EF952871,DUH07,103.69,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.952
12/15/2006,0.963377,EF952871,DUH07,103.67,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.924
12/18/2006,0.963377,EF952871,DUH07,103.66,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.905
12/19/2006,0.963377,EF952871,DUH07,103.605,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.865
12/20/2006,0.963377,EF952871,DUH07,103.605,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.861
12/21/2006,0.963377,EF952871,DUH07,103.575,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.838
12/22/2006,0.963377,EF952871,DUH07,103.545,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.821
12/27/2006,0.963377,EF952871,DUH07,103.5,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.761
12/28/2006,0.963377,EF952871,DUH07,103.46,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.733
12/29/2006,0.963377,EF952871,DUH07,103.465,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.741
1/2/2007,0.963377,EF952871,DUH07,103.525,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.779
1/3/2007,0.963377,EF952871,DUH07,103.51,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.761
1/4/2007,0.963377,EF952871,DUH07,103.52,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.771
1/5/2007,0.963377,EF952871,DUH07,103.445,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.703
1/8/2007,0.963377,EF952871,DUH07,103.465,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.721
1/9/2007,0.963377,EF952871,DUH07,103.42,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.678
1/10/2007,0.963377,EF952871,DUH07,103.4,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.655
1/11/2007,0.963377,EF952871,DUH07,103.46,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.707
1/12/2007,0.963377,EF952871,DUH07,103.395,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.66
1/15/2007,0.963377,EF952871,DUH07,103.405,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.661
1/16/2007,0.963377,EF952871,DUH07,103.41,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.659
1/17/2007,0.963377,EF952871,DUH07,103.43,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.681
1/18/2007,0.963377,EF952871,DUH07,103.385,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.644
1/19/2007,0.963377,EF952871,DUH07,103.375,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.643
1/22/2007,0.963377,EF952871,DUH07,103.435,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.692
1/23/2007,0.963377,EF952871,DUH07,103.415,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.677
1/24/2007,0.963377,EF952871,DUH07,103.375,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.647
1/25/2007,0.963377,EF952871,DUH07,103.37,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.629
1/26/2007,0.963377,EF952871,DUH07,103.375,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.631
1/29/2007,0.963377,EF952871,DUH07,103.34,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.605
1/30/2007,0.963377,EF952871,DUH07,103.355,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.621
1/31/2007,0.963377,EF952871,DUH07,103.385,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.634
2/1/2007,0.963377,EF952871,DUH07,103.415,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.663
2/2/2007,0.963377,EF952871,DUH07,103.48,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.73
2/5/2007,0.963377,EF952871,DUH07,103.53,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.766
2/6/2007,0.963377,EF952871,DUH07,103.495,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.739
2/7/2007,0.963377,EF952871,DUH07,103.475,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.72
2/8/2007,0.963377,EF952871,DUH07,103.425,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.674
2/9/2007,0.963377,EF952871,DUH07,103.385,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.64
2/12/2007,0.963377,EF952871,DUH07,103.395,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.645
2/13/2007,0.963377,EF952871,DUH07,103.365,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.615
2/14/2007,0.963377,EF952871,DUH07,103.385,EF952871 Govt,DUH07 Comdty,3.75,12/12/2008,12/15/2006,ACT/ACT,1,12/12/2006,7-Mar,99.637
