Date,Conversion Factor,CTD CUSIP,Futures Ticker,Futures Price,CTD ID,Futures ID,CTD Coupon,CTD Coupon Frequency,CTD Issue Date,CTD Day Count,CTD Interest Accrual Start,CTD Maturity Date,CTD Settlement Year/Month,CTD Price
3-Jul-2013,0.957533,EJ525879,FBBU13,108.84,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,97.115
4-Jul-2013,0.957533,EJ525879,FBBU13,109.5,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,97.363
5-Jul-2013,0.957533,EJ525879,FBBU13,109.56,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,104.545
8-Jul-2013,0.957533,EJ525879,FBBU13,109.78,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,104.993
9-Jul-2013,0.957533,EJ525879,FBBU13,109.37,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.148
10-Jul-2013,0.957533,EJ525879,FBBU13,108.65,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.343
11-Jul-2013,0.957533,EJ525879,FBBU13,108.52,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.223
12-Jul-2013,0.957533,EJ525879,FBBU13,108.82,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.105
15-Jul-2013,0.957533,EJ525879,FBBU13,109.38,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.995
16-Jul-2013,0.957533,EJ525879,FBBU13,109.58,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.965
17-Jul-2013,0.957533,EJ525879,FBBU13,109.34,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.808
18-Jul-2013,0.957533,EJ525879,FBBU13,110.16,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.313
19-Jul-2013,0.957533,EJ525879,FBBU13,110.05,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,104.778
22-Jul-2013,0.957533,EJ525879,FBBU13,110.36,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,104.655
23-Jul-2013,0.957533,EJ525879,FBBU13,109.96,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,104.96
24-Jul-2013,0.957533,EJ525879,FBBU13,110.4,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.363
25-Jul-2013,0.957533,EJ525879,FBBU13,110.4,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.675
26-Jul-2013,0.957533,EJ525879,FBBU13,110.2,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.328
29-Jul-2013,0.957533,EJ525879,FBBU13,109.8,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.93
30-Jul-2013,0.957533,EJ525879,FBBU13,110,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.77
31-Jul-2013,0.957533,EJ525879,FBBU13,109.78,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.322
1-Aug-2013,0.957533,EJ525879,FBBU13,110.1,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.745
2-Aug-2013,0.957533,EJ525879,FBBU13,110.4,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.78
5-Aug-2013,0.957533,EJ525879,FBBU13,110.38,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.183
6-Aug-2013,0.957533,EJ525879,FBBU13,110.67,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.265
7-Aug-2013,0.957533,EJ525879,FBBU13,110.61,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.783
8-Aug-2013,0.957533,EJ525879,FBBU13,111,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.963
9-Aug-2013,0.957533,EJ525879,FBBU13,111.34,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,105.968
12-Aug-2013,0.957533,EJ525879,FBBU13,111.44,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.2
13-Aug-2013,0.957533,EJ525879,FBBU13,111.46,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.608
14-Aug-2013,0.957533,EJ525879,FBBU13,112.15,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.393
15-Aug-2013,0.957533,EJ525879,FBBU13,111.88,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.465
16-Aug-2013,0.957533,EJ525879,FBBU13,112.55,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.493
19-Aug-2013,0.957533,EJ525879,FBBU13,112.28,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.943
20-Aug-2013,0.957533,EJ525879,FBBU13,111.74,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.115
21-Aug-2013,0.957533,EJ525879,FBBU13,111.38,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.235
22-Aug-2013,0.957533,EJ525879,FBBU13,111.76,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.148
23-Aug-2013,0.957533,EJ525879,FBBU13,111.73,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.78
26-Aug-2013,0.957533,EJ525879,FBBU13,111.86,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.48
27-Aug-2013,0.957533,EJ525879,FBBU13,111.62,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,108.23
28-Aug-2013,0.957533,EJ525879,FBBU13,111.48,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.778
29-Aug-2013,0.957533,EJ525879,FBBU13,111.44,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.348
30-Aug-2013,0.957533,EJ525879,FBBU13,111.43,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,106.822
2-Sep-2013,0.957533,EJ525879,FBBU13,112.37,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.275
3-Sep-2013,0.957533,EJ525879,FBBU13,112.07,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.468
4-Sep-2013,0.957533,EJ525879,FBBU13,111.84,EJ525879 Govt,FBBU13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Sep-2016,107.415
9-Sep-2013,0.95855,EJ525879,FBBZ13,110.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.1
10-Sep-2013,0.95855,EJ525879,FBBZ13,110.28,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,106.86
11-Sep-2013,0.95855,EJ525879,FBBZ13,110.53,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,106.85
12-Sep-2013,0.95855,EJ525879,FBBZ13,110.79,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,106.843
13-Sep-2013,0.95855,EJ525879,FBBZ13,110.43,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.678
16-Sep-2013,0.95855,EJ525879,FBBZ13,111.28,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.417
17-Sep-2013,0.95855,EJ525879,FBBZ13,111.45,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.075
18-Sep-2013,0.95855,EJ525879,FBBZ13,111.46,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,106.81
19-Sep-2013,0.95855,EJ525879,FBBZ13,112.12,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.028
20-Sep-2013,0.95855,EJ525879,FBBZ13,112.3,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.185
23-Sep-2013,0.95855,EJ525879,FBBZ13,112.71,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.385
24-Sep-2013,0.95855,EJ525879,FBBZ13,112.7,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.113
25-Sep-2013,0.95855,EJ525879,FBBZ13,112.72,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.765
26-Sep-2013,0.95855,EJ525879,FBBZ13,112.1,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.953
27-Sep-2013,0.95855,EJ525879,FBBZ13,111.93,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,107.94
30-Sep-2013,0.95855,EJ525879,FBBZ13,112.58,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.583
1-Oct-2013,0.95855,EJ525879,FBBZ13,113.68,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.78
2-Oct-2013,0.95855,EJ525879,FBBZ13,113.22,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.028
3-Oct-2013,0.95855,EJ525879,FBBZ13,113.02,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.955
4-Oct-2013,0.95855,EJ525879,FBBZ13,113.62,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.91
7-Oct-2013,0.95855,EJ525879,FBBZ13,113.66,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.463
8-Oct-2013,0.95855,EJ525879,FBBZ13,112.94,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.322
9-Oct-2013,0.95855,EJ525879,FBBZ13,112.56,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.833
10-Oct-2013,0.95855,EJ525879,FBBZ13,112.52,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.85
11-Oct-2013,0.95855,EJ525879,FBBZ13,112.92,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.233
14-Oct-2013,0.95855,EJ525879,FBBZ13,113.2,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.338
15-Oct-2013,0.95855,EJ525879,FBBZ13,112.85,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.658
16-Oct-2013,0.95855,EJ525879,FBBZ13,113.14,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.628
17-Oct-2013,0.95855,EJ525879,FBBZ13,113.04,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.925
18-Oct-2013,0.95855,EJ525879,FBBZ13,113.34,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.628
21-Oct-2013,0.95855,EJ525879,FBBZ13,113.18,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.57
22-Oct-2013,0.95855,EJ525879,FBBZ13,113.66,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.96
23-Oct-2013,0.95855,EJ525879,FBBZ13,114.3,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.16
24-Oct-2013,0.95855,EJ525879,FBBZ13,114.42,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.813
25-Oct-2013,0.95855,EJ525879,FBBZ13,114.18,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.85
28-Oct-2013,0.95855,EJ525879,FBBZ13,114.78,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,108.938
29-Oct-2013,0.95855,EJ525879,FBBZ13,115.14,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.23
30-Oct-2013,0.95855,EJ525879,FBBZ13,115.15,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.095
31-Oct-2013,0.95855,EJ525879,FBBZ13,115.38,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.733
1-Nov-2013,0.95855,EJ525879,FBBZ13,115.06,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.233
4-Nov-2013,0.95855,EJ525879,FBBZ13,115.51,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.137
5-Nov-2013,0.95855,EJ525879,FBBZ13,114.86,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,109.975
6-Nov-2013,0.95855,EJ525879,FBBZ13,114.34,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.568
7-Nov-2013,0.95855,EJ525879,FBBZ13,115.21,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.93
8-Nov-2013,0.95855,EJ525879,FBBZ13,114.84,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.82
11-Nov-2013,0.95855,EJ525879,FBBZ13,114.94,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,111.028
12-Nov-2013,0.95855,EJ525879,FBBZ13,114.76,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,111.542
13-Nov-2013,0.95855,EJ525879,FBBZ13,115.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,111.18
14-Nov-2013,0.95855,EJ525879,FBBZ13,115.34,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.46
15-Nov-2013,0.95855,EJ525879,FBBZ13,115.22,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.048
18-Nov-2013,0.95855,EJ525879,FBBZ13,115.27,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.833
19-Nov-2013,0.95855,EJ525879,FBBZ13,115.12,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.388
20-Nov-2013,0.95855,EJ525879,FBBZ13,115.04,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.47
21-Nov-2013,0.95855,EJ525879,FBBZ13,115.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.352
22-Nov-2013,0.95855,EJ525879,FBBZ13,115.2,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.53
25-Nov-2013,0.95855,EJ525879,FBBZ13,114.83,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.823
26-Nov-2013,0.95855,EJ525879,FBBZ13,114.84,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.708
27-Nov-2013,0.95855,EJ525879,FBBZ13,114.9,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.7
28-Nov-2013,0.95855,EJ525879,FBBZ13,115.01,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.663
29-Nov-2013,0.95855,EJ525879,FBBZ13,114.93,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.573
2-Dec-2013,0.95855,EJ525879,FBBZ13,114.8,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.475
3-Dec-2013,0.95855,EJ525879,FBBZ13,115.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.538
4-Dec-2013,0.95855,EJ525879,FBBZ13,114.48,EJ525879 Govt,FBBZ13 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,13-Dec-2016,110.13
9-Dec-2013,0.959404,EJ525879,FBBH14,113.64,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.145
10-Dec-2013,0.959404,EJ525879,FBBH14,114.41,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.22
11-Dec-2013,0.959404,EJ525879,FBBH14,114.54,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.16
12-Dec-2013,0.959404,EJ525879,FBBH14,114.08,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.365
13-Dec-2013,0.959404,EJ525879,FBBH14,114.01,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.065
16-Dec-2013,0.959404,EJ525879,FBBH14,114.35,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.178
17-Dec-2013,0.959404,EJ525879,FBBH14,114.16,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,109.778
18-Dec-2013,0.959404,EJ525879,FBBH14,113.82,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.4
19-Dec-2013,0.959404,EJ525879,FBBH14,113.7,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.982
20-Dec-2013,0.959404,EJ525879,FBBH14,113.59,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.94
23-Dec-2013,0.959404,EJ525879,FBBH14,113.14,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.44
24-Dec-2013,0.959404,EJ525879,FBBH14,113.14,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.405
27-Dec-2013,0.959404,EJ525879,FBBH14,113.18,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.645
30-Dec-2013,0.959404,EJ525879,FBBH14,113.8,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.458
31-Dec-2013,0.959404,EJ525879,FBBH14,113.8,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,109.985
2-Jan-2014,0.959404,EJ525879,FBBH14,115.12,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.17
3-Jan-2014,0.959404,EJ525879,FBBH14,116.03,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.028
6-Jan-2014,0.959404,EJ525879,FBBH14,115.93,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,109.565
7-Jan-2014,0.959404,EJ525879,FBBH14,116.68,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,109.513
8-Jan-2014,0.959404,EJ525879,FBBH14,116.97,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,109.415
9-Jan-2014,0.959404,EJ525879,FBBH14,116.9,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.025
