Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Effective,CTD Interest Accrual Date,CTD Maturity,CTD Coupon Frequency,CTD Day Count,CTD Coupon,Futures Expiry Month/Year,CTD Price
5-Mar-2010,0.8873,EG973432,CNH10,119.95,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.641
8-Mar-2010,0.8873,EG973432,CNH10,119.62,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.36
9-Mar-2010,0.8873,EG973432,CNH10,119.51,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.305
10-Mar-2010,0.8873,EG973432,CNH10,119.38,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.11
11-Mar-2010,0.8873,EG973432,CNH10,119.57,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.333
12-Mar-2010,0.8873,EG973432,CNH10,119.18,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.022
15-Mar-2010,0.8873,EG973432,CNH10,119.64,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.34
16-Mar-2010,0.8873,EG973432,CNH10,120.13,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.725
17-Mar-2010,0.8873,EG973432,CNH10,119.8,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.498
18-Mar-2010,0.8873,EG973432,CNH10,120,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.657
19-Mar-2010,0.8873,EG973432,CNH10,119.8,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.358
22-Mar-2010,0.8873,EG973432,CNH10,120,EG973432 Govt,CNH10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Mar-2016,106.566
23-Mar-2010,0.8901,EG973432,CNM10,118.39,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.5
24-Mar-2010,0.8901,EG973432,CNM10,117.72,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.897
25-Mar-2010,0.8901,EG973432,CNM10,117.51,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.766
26-Mar-2010,0.8901,EG973432,CNM10,117.59,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.688
29-Mar-2010,0.8901,EG973432,CNM10,117.51,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.603
30-Mar-2010,0.8901,EG973432,CNM10,117.37,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.486
31-Mar-2010,0.8901,EG973432,CNM10,117.49,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.591
1-Apr-2010,0.8901,EG973432,CNM10,117.7,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.688
5-Apr-2010,0.8901,EG973432,CNM10,116.56,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.809
6-Apr-2010,0.8901,EG973432,CNM10,116.39,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.679
7-Apr-2010,0.8901,EG973432,CNM10,117.13,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.125
8-Apr-2010,0.8901,EG973432,CNM10,116.66,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.743
9-Apr-2010,0.8901,EG973432,CNM10,116.88,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.906
12-Apr-2010,0.8901,EG973432,CNM10,116.79,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.832
13-Apr-2010,0.8901,EG973432,CNM10,116.64,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.655
14-Apr-2010,0.8901,EG973432,CNM10,116.51,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.481
15-Apr-2010,0.8901,EG973432,CNM10,116.49,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.435
16-Apr-2010,0.8901,EG973432,CNM10,116.73,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.725
19-Apr-2010,0.8901,EG973432,CNM10,117.02,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.976
20-Apr-2010,0.8901,EG973432,CNM10,116.5,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.473
21-Apr-2010,0.8901,EG973432,CNM10,116.5,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.398
22-Apr-2010,0.8901,EG973432,CNM10,116.66,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.42
23-Apr-2010,0.8901,EG973432,CNM10,116.69,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.567
26-Apr-2010,0.8901,EG973432,CNM10,116.78,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.686
27-Apr-2010,0.8901,EG973432,CNM10,117.54,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.214
28-Apr-2010,0.8901,EG973432,CNM10,116.92,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.817
29-Apr-2010,0.8901,EG973432,CNM10,117.18,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,104.884
30-Apr-2010,0.8901,EG973432,CNM10,117.76,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.453
3-May-2010,0.8901,EG973432,CNM10,117.82,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.555
4-May-2010,0.8901,EG973432,CNM10,118.75,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.204
5-May-2010,0.8901,EG973432,CNM10,118.98,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.388
6-May-2010,0.8901,EG973432,CNM10,119.94,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.97
7-May-2010,0.8901,EG973432,CNM10,119.3,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.737
10-May-2010,0.8901,EG973432,CNM10,118.59,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.021
11-May-2010,0.8901,EG973432,CNM10,118.52,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.979
12-May-2010,0.8901,EG973432,CNM10,118.58,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,105.923
13-May-2010,0.8901,EG973432,CNM10,118.98,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.45
14-May-2010,0.8901,EG973432,CNM10,119.89,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.157
17-May-2010,0.8901,EG973432,CNM10,119.41,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.622
18-May-2010,0.8901,EG973432,CNM10,120.08,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.35
19-May-2010,0.8901,EG973432,CNM10,120.39,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.417
20-May-2010,0.8901,EG973432,CNM10,120.6,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.987
21-May-2010,0.8901,EG973432,CNM10,120.56,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.757
25-May-2010,0.8901,EG973432,CNM10,121.55,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,108.527
26-May-2010,0.8901,EG973432,CNM10,121.46,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,108.513
27-May-2010,0.8901,EG973432,CNM10,120.68,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.623
28-May-2010,0.8901,EG973432,CNM10,121,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,108.086
31-May-2010,0.8901,EG973432,CNM10,120.71,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.758
1-Jun-2010,0.8901,EG973432,CNM10,120.98,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,108.158
2-Jun-2010,0.8901,EG973432,CNM10,120.39,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.495
3-Jun-2010,0.8901,EG973432,CNM10,120.3,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.4
4-Jun-2010,0.8901,EG973432,CNM10,121.3,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,108.111
7-Jun-2010,0.8901,EG973432,CNM10,120.91,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,108.026
8-Jun-2010,0.8901,EG973432,CNM10,121.17,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.907
9-Jun-2010,0.8901,EG973432,CNM10,120.59,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.589
10-Jun-2010,0.8901,EG973432,CNM10,119.82,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.994
11-Jun-2010,0.8901,EG973432,CNM10,120.18,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.141
14-Jun-2010,0.8901,EG973432,CNM10,119.76,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.907
15-Jun-2010,0.8901,EG973432,CNM10,119.95,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,106.952
16-Jun-2010,0.8901,EG973432,CNM10,120.48,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.344
17-Jun-2010,0.8901,EG973432,CNM10,121.3,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.853
18-Jun-2010,0.8901,EG973432,CNM10,120.9,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.653
21-Jun-2010,0.8901,EG973432,CNM10,120.76,EG973432 Govt,CNM10 Comdty,29-Oct-2007,29-Oct-2007,1-Jun-2018,2,ACT/ACT,4.25,10-Jun-2016,107.595
22-Jun-2010,0.8485,EH580480,CNU10,122.04,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.313
23-Jun-2010,0.8485,EH580480,CNU10,122.13,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.505
24-Jun-2010,0.8485,EH580480,CNU10,122.31,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.593
25-Jun-2010,0.8485,EH580480,CNU10,122.55,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.815
28-Jun-2010,0.8485,EH580480,CNU10,122.96,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.104
29-Jun-2010,0.8485,EH580480,CNU10,123.63,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.707
30-Jun-2010,0.8485,EH580480,CNU10,123.83,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.81
2-Jul-2010,0.8485,EH580480,CNU10,123.67,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.63
5-Jul-2010,0.8485,EH580480,CNU10,123.9,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.8
6-Jul-2010,0.8485,EH580480,CNU10,123.97,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.835
7-Jul-2010,0.8485,EH580480,CNU10,123.43,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.194
8-Jul-2010,0.8485,EH580480,CNU10,122.94,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.905
9-Jul-2010,0.8485,EH580480,CNU10,122.63,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.666
12-Jul-2010,0.8485,EH580480,CNU10,122.98,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.89
13-Jul-2010,0.8485,EH580480,CNU10,122.27,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.381
14-Jul-2010,0.8485,EH580480,CNU10,122.47,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.446
15-Jul-2010,0.8485,EH580480,CNU10,122.65,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.677
16-Jul-2010,0.8485,EH580480,CNU10,123.33,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.247
19-Jul-2010,0.8485,EH580480,CNU10,123.31,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.233
20-Jul-2010,0.8485,EH580480,CNU10,123.1,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.94
21-Jul-2010,0.8485,EH580480,CNU10,123.41,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.228
22-Jul-2010,0.8485,EH580480,CNU10,122.93,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.896
23-Jul-2010,0.8485,EH580480,CNU10,122.56,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.697
26-Jul-2010,0.8485,EH580480,CNU10,122.78,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.699
27-Jul-2010,0.8485,EH580480,CNU10,122.38,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.374
28-Jul-2010,0.8485,EH580480,CNU10,122.75,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,104.627
29-Jul-2010,0.8485,EH580480,CNU10,123.11,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.042
30-Jul-2010,0.8485,EH580480,CNU10,123.95,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.541
3-Aug-2010,0.8485,EH580480,CNU10,124.08,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.654
4-Aug-2010,0.8485,EH580480,CNU10,123.32,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.16
5-Aug-2010,0.8485,EH580480,CNU10,123.89,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.589
6-Aug-2010,0.8485,EH580480,CNU10,124.21,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.889
9-Aug-2010,0.8485,EH580480,CNU10,124.33,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,105.883
10-Aug-2010,0.8485,EH580480,CNU10,124.53,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.137
11-Aug-2010,0.8485,EH580480,CNU10,125.49,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.753
12-Aug-2010,0.8485,EH580480,CNU10,125.04,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.476
13-Aug-2010,0.8485,EH580480,CNU10,125.19,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.645
16-Aug-2010,0.8485,EH580480,CNU10,125.88,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.106
17-Aug-2010,0.8485,EH580480,CNU10,125.43,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.809
18-Aug-2010,0.8485,EH580480,CNU10,125.69,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.014
19-Aug-2010,0.8485,EH580480,CNU10,125.93,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.177
20-Aug-2010,0.8485,EH580480,CNU10,125.92,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.153
23-Aug-2010,0.8485,EH580480,CNU10,126.31,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.472
24-Aug-2010,0.8485,EH580480,CNU10,126.98,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,108.03
25-Aug-2010,0.8485,EH580480,CNU10,126.85,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.948
26-Aug-2010,0.8485,EH580480,CNU10,127.21,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,108.22
27-Aug-2010,0.8485,EH580480,CNU10,126.44,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.644
30-Aug-2010,0.8485,EH580480,CNU10,127.29,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,108.275
31-Aug-2010,0.8485,EH580480,CNU10,127.59,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,108.382
1-Sep-2010,0.8485,EH580480,CNU10,126.65,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.756
2-Sep-2010,0.8485,EH580480,CNU10,126.6,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.67
3-Sep-2010,0.8485,EH580480,CNU10,125.88,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.032
7-Sep-2010,0.8485,EH580480,CNU10,126.96,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,108.014
8-Sep-2010,0.8485,EH580480,CNU10,125.96,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,107.127
9-Sep-2010,0.8485,EH580480,CNU10,125.35,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.755
10-Sep-2010,0.8485,EH580480,CNU10,125.51,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.666
13-Sep-2010,0.8485,EH580480,CNU10,125.66,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.77
14-Sep-2010,0.8485,EH580480,CNU10,125.86,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.865
15-Sep-2010,0.8485,EH580480,CNU10,125.54,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.741
16-Sep-2010,0.8485,EH580480,CNU10,125.4,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.619
17-Sep-2010,0.8485,EH580480,CNU10,125.83,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.962
20-Sep-2010,0.8485,EH580480,CNU10,125.79,EH580480 Govt,CNU10 Comdty,6-Oct-2008,6-Oct-2008,1-Jun-2019,2,ACT/ACT,3.75,10-Sep-2016,106.84
