Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
17-Apr-2007,0.960701,EC499398,OEM07,107.72,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.639
18-Apr-2007,0.960701,EC499398,OEM07,107.81,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.701
19-Apr-2007,0.960701,EC499398,OEM07,107.65,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.556
20-Apr-2007,0.960701,EC499398,OEM07,107.6,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.529
23-Apr-2007,0.960701,EC499398,OEM07,107.71,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.6
24-Apr-2007,0.960701,EC499398,OEM07,107.75,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.64
25-Apr-2007,0.960701,EC499398,OEM07,107.67,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.549
26-Apr-2007,0.960701,EC499398,OEM07,107.5,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.387
27-Apr-2007,0.960701,EC499398,OEM07,107.5,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.38
30-Apr-2007,0.960701,EC499398,OEM07,107.77,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.629
2-May-2007,0.960701,EC499398,OEM07,107.49,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.378
3-May-2007,0.960701,EC499398,OEM07,107.44,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.323
4-May-2007,0.960701,EC499398,OEM07,107.58,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.445
7-May-2007,0.960701,EC499398,OEM07,107.49,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.342
8-May-2007,0.960701,EC499398,OEM07,107.58,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.436
9-May-2007,0.960701,EC499398,OEM07,107.54,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.382
10-May-2007,0.960701,EC499398,OEM07,107.48,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.362
11-May-2007,0.960701,EC499398,OEM07,107.56,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.353
14-May-2007,0.960701,EC499398,OEM07,107.3,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.137
15-May-2007,0.960701,EC499398,OEM07,107.13,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,103.004
16-May-2007,0.960701,EC499398,OEM07,107.11,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.948
17-May-2007,0.960701,EC499398,OEM07,107.04,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.9
18-May-2007,0.960701,EC499398,OEM07,107.09,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.92
21-May-2007,0.960701,EC499398,OEM07,107.01,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.874
22-May-2007,0.960701,EC499398,OEM07,106.96,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.781
23-May-2007,0.960701,EC499398,OEM07,106.8,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.639
24-May-2007,0.960701,EC499398,OEM07,106.86,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.7
25-May-2007,0.960701,EC499398,OEM07,106.73,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.57
29-May-2007,0.960701,EC499398,OEM07,106.64,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.498
30-May-2007,0.960701,EC499398,OEM07,106.68,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.484
31-May-2007,0.960701,EC499398,OEM07,106.54,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.365
1-Jun-2007,0.960701,EC499398,OEM07,106.36,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.195
4-Jun-2007,0.960701,EC499398,OEM07,106.41,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.227
5-Jun-2007,0.960701,EC499398,OEM07,106.29,EC499398 Govt,OEM07 Comdty,5,4-Jan-2012,4-Jan-2002,ACT/ACT,1,4-Jan-2002,7-Jun-2016,102.105
8-Jun-2007,0.921439,EG246428,OEU07,106.085,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.785
11-Jun-2007,0.921439,EG246428,OEU07,106.11,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.79
12-Jun-2007,0.921439,EG246428,OEU07,105.93,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.618
13-Jun-2007,0.921439,EG246428,OEU07,105.805,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.494
14-Jun-2007,0.921439,EG246428,OEU07,105.835,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.521
15-Jun-2007,0.921439,EG246428,OEU07,105.825,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.489
18-Jun-2007,0.921439,EG246428,OEU07,105.83,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.505
19-Jun-2007,0.921439,EG246428,OEU07,106.01,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.687
20-Jun-2007,0.921439,EG246428,OEU07,105.84,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.525
21-Jun-2007,0.921439,EG246428,OEU07,105.845,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.52
22-Jun-2007,0.921439,EG246428,OEU07,105.84,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.536
25-Jun-2007,0.921439,EG246428,OEU07,105.985,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.651
26-Jun-2007,0.921439,EG246428,OEU07,106.095,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.739
27-Jun-2007,0.921439,EG246428,OEU07,106.3,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.943
28-Jun-2007,0.921439,EG246428,OEU07,106.18,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.825
29-Jun-2007,0.921439,EG246428,OEU07,106.07,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.767
2-Jul-2007,0.921439,EG246428,OEU07,106.365,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.005
3-Jul-2007,0.921439,EG246428,OEU07,106.14,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.823
4-Jul-2007,0.921439,EG246428,OEU07,105.985,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.66
5-Jul-2007,0.921439,EG246428,OEU07,105.81,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.477
6-Jul-2007,0.921439,EG246428,OEU07,105.65,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.344
9-Jul-2007,0.921439,EG246428,OEU07,105.695,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.382
10-Jul-2007,0.921439,EG246428,OEU07,106.05,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.709
11-Jul-2007,0.921439,EG246428,OEU07,106.065,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.717
12-Jul-2007,0.921439,EG246428,OEU07,105.88,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.532
13-Jul-2007,0.921439,EG246428,OEU07,105.785,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.516
16-Jul-2007,0.921439,EG246428,OEU07,105.965,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.66
17-Jul-2007,0.921439,EG246428,OEU07,105.855,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.563
18-Jul-2007,0.921439,EG246428,OEU07,106.06,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.744
19-Jul-2007,0.921439,EG246428,OEU07,106.1,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,97.725
20-Jul-2007,0.921439,EG246428,OEU07,106.56,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.178
23-Jul-2007,0.921439,EG246428,OEU07,106.57,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.172
24-Jul-2007,0.921439,EG246428,OEU07,106.63,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.246
25-Jul-2007,0.921439,EG246428,OEU07,106.76,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.345
26-Jul-2007,0.921439,EG246428,OEU07,107.1,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.722
27-Jul-2007,0.921439,EG246428,OEU07,107.15,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.74
30-Jul-2007,0.921439,EG246428,OEU07,107.325,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.847
31-Jul-2007,0.921439,EG246428,OEU07,107.06,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.652
1-Aug-2007,0.921439,EG246428,OEU07,107.13,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.687
2-Aug-2007,0.921439,EG246428,OEU07,106.955,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.531
3-Aug-2007,0.921439,EG246428,OEU07,107.195,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.759
6-Aug-2007,0.921439,EG246428,OEU07,107.24,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.778
7-Aug-2007,0.921439,EG246428,OEU07,107.09,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.666
8-Aug-2007,0.921439,EG246428,OEU07,106.7,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.311
9-Aug-2007,0.921439,EG246428,OEU07,106.995,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.57
10-Aug-2007,0.921439,EG246428,OEU07,107.27,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.811
13-Aug-2007,0.921439,EG246428,OEU07,107.195,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.761
14-Aug-2007,0.921439,EG246428,OEU07,107.315,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,98.848
15-Aug-2007,0.921439,EG246428,OEU07,107.52,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.062
16-Aug-2007,0.921439,EG246428,OEU07,108.065,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.685
17-Aug-2007,0.921439,EG246428,OEU07,108.13,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.651
20-Aug-2007,0.921439,EG246428,OEU07,108.16,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.696
21-Aug-2007,0.921439,EG246428,OEU07,108.41,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.94
22-Aug-2007,0.921439,EG246428,OEU07,107.935,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.446
23-Aug-2007,0.921439,EG246428,OEU07,107.995,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.526
24-Aug-2007,0.921439,EG246428,OEU07,108.005,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.495
27-Aug-2007,0.921439,EG246428,OEU07,108.135,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.581
28-Aug-2007,0.921439,EG246428,OEU07,108.185,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.659
29-Aug-2007,0.921439,EG246428,OEU07,108.23,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.687
30-Aug-2007,0.921439,EG246428,OEU07,108.135,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.653
31-Aug-2007,0.921439,EG246428,OEU07,108.025,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.509
3-Sep-2007,0.921439,EG246428,OEU07,107.895,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.416
4-Sep-2007,0.921439,EG246428,OEU07,107.84,EG246428 Govt,OEU07 Comdty,4,13-Apr-2012,30-Mar-2007,ACT/ACT,1,30-Mar-2007,7-Sep-2016,99.38
7-Sep-2007,0.960712,EC601725,OEZ07,108.595,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.447
10-Sep-2007,0.960712,EC601725,OEZ07,108.82,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.649
11-Sep-2007,0.960712,EC601725,OEZ07,108.68,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.537
12-Sep-2007,0.960712,EC601725,OEZ07,108.535,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.393
13-Sep-2007,0.960712,EC601725,OEZ07,108.185,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.033
14-Sep-2007,0.960712,EC601725,OEZ07,108.215,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.109
17-Sep-2007,0.960712,EC601725,OEZ07,108.24,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.157
18-Sep-2007,0.960712,EC601725,OEZ07,107.91,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.767
19-Sep-2007,0.960712,EC601725,OEZ07,107.725,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.618
20-Sep-2007,0.960712,EC601725,OEZ07,107.585,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.436
21-Sep-2007,0.960712,EC601725,OEZ07,107.545,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.435
24-Sep-2007,0.960712,EC601725,OEZ07,107.485,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.413
25-Sep-2007,0.960712,EC601725,OEZ07,107.71,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.581
26-Sep-2007,0.960712,EC601725,OEZ07,107.395,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.28
27-Sep-2007,0.960712,EC601725,OEZ07,107.455,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.358
28-Sep-2007,0.960712,EC601725,OEZ07,107.68,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.558
1-Oct-2007,0.960712,EC601725,OEZ07,107.79,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.649
2-Oct-2007,0.960712,EC601725,OEZ07,107.75,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.64
3-Oct-2007,0.960712,EC601725,OEZ07,107.665,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.546
4-Oct-2007,0.960712,EC601725,OEZ07,107.85,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.769
5-Oct-2007,0.960712,EC601725,OEZ07,107.57,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.468
8-Oct-2007,0.960712,EC601725,OEZ07,107.52,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.42
9-Oct-2007,0.960712,EC601725,OEZ07,107.64,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.491
10-Oct-2007,0.960712,EC601725,OEZ07,107.395,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.318
11-Oct-2007,0.960712,EC601725,OEZ07,107.22,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.079
12-Oct-2007,0.960712,EC601725,OEZ07,106.945,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,102.87
15-Oct-2007,0.960712,EC601725,OEZ07,106.9,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,102.807
16-Oct-2007,0.960712,EC601725,OEZ07,106.93,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,102.823
17-Oct-2007,0.960712,EC601725,OEZ07,107.12,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,102.998
18-Oct-2007,0.960712,EC601725,OEZ07,107.5,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.396
19-Oct-2007,0.960712,EC601725,OEZ07,107.915,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.789
22-Oct-2007,0.960712,EC601725,OEZ07,108.07,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.887
23-Oct-2007,0.960712,EC601725,OEZ07,108.03,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.855
24-Oct-2007,0.960712,EC601725,OEZ07,108.31,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.061
25-Oct-2007,0.960712,EC601725,OEZ07,108.25,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.065
26-Oct-2007,0.960712,EC601725,OEZ07,108.095,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.991
29-Oct-2007,0.960712,EC601725,OEZ07,108.145,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.966
30-Oct-2007,0.960712,EC601725,OEZ07,108.105,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.924
31-Oct-2007,0.960712,EC601725,OEZ07,107.71,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.562
1-Nov-2007,0.960712,EC601725,OEZ07,107.96,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.782
2-Nov-2007,0.960712,EC601725,OEZ07,108.15,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,103.972
5-Nov-2007,0.960712,EC601725,OEZ07,108.195,EC601725 Govt,OEZ07 Comdty,5,4-Jul-2012,5-Jul-2002,ACT/ACT,1,4-Jul-2002,7-Dec-2016,104.032
