,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
6/1/2010,0.852328,EH614270,RXM10,128.66,EH614270 Govt,RXM10 Comdty,3.75,1/4/2019,11/14/2008,ACT/ACT,1,11/14/2008,10-Jun,109.662
6/2/2010,0.852328,EH614270,RXM10,128.8,EH614270 Govt,RXM10 Comdty,3.75,1/4/2019,11/14/2008,ACT/ACT,1,11/14/2008,10-Jun,109.798
6/3/2010,0.852328,EH614270,RXM10,128.5,EH614270 Govt,RXM10 Comdty,3.75,1/4/2019,11/14/2008,ACT/ACT,1,11/14/2008,10-Jun,109.612
6/4/2010,0.852328,EH614270,RXM10,129.39,EH614270 Govt,RXM10 Comdty,3.75,1/4/2019,11/14/2008,ACT/ACT,1,11/14/2008,10-Jun,110.314
6/9/2010,0.832496,EH826226,RXU10,129.2,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.364
6/10/2010,0.832496,EH826226,RXU10,128.68,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.967
6/11/2010,0.832496,EH826226,RXU10,129.25,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.313
6/14/2010,0.832496,EH826226,RXU10,128.53,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.824
6/15/2010,0.832496,EH826226,RXU10,128.3,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.547
6/16/2010,0.832496,EH826226,RXU10,128.33,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.572
6/17/2010,0.832496,EH826226,RXU10,128.36,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.615
6/18/2010,0.832496,EH826226,RXU10,127.67,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.039
6/21/2010,0.832496,EH826226,RXU10,127.4,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,106.731
6/22/2010,0.832496,EH826226,RXU10,128.1,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.351
6/23/2010,0.832496,EH826226,RXU10,128.62,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.692
6/24/2010,0.832496,EH826226,RXU10,129.14,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.073
6/25/2010,0.832496,EH826226,RXU10,128.98,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.001
6/28/2010,0.832496,EH826226,RXU10,129.2,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.237
6/29/2010,0.832496,EH826226,RXU10,129.43,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.438
6/30/2010,0.832496,EH826226,RXU10,129.39,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.294
7/1/2010,0.832496,EH826226,RXU10,129.56,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.394
7/2/2010,0.832496,EH826226,RXU10,129.31,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.255
7/5/2010,0.832496,EH826226,RXU10,129.7,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.589
7/6/2010,0.832496,EH826226,RXU10,129.3,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.181
7/7/2010,0.832496,EH826226,RXU10,129.22,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.091
7/8/2010,0.832496,EH826226,RXU10,128.93,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.783
7/9/2010,0.832496,EH826226,RXU10,128.89,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.76
7/12/2010,0.832496,EH826226,RXU10,129.34,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.139
7/13/2010,0.832496,EH826226,RXU10,128.88,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.719
7/14/2010,0.832496,EH826226,RXU10,128.72,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.608
7/15/2010,0.832496,EH826226,RXU10,128.8,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.615
7/16/2010,0.832496,EH826226,RXU10,129.16,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.991
7/19/2010,0.832496,EH826226,RXU10,128.73,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.597
7/20/2010,0.832496,EH826226,RXU10,128.9,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.707
7/21/2010,0.832496,EH826226,RXU10,128.91,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.703
7/22/2010,0.832496,EH826226,RXU10,128.69,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.487
7/23/2010,0.832496,EH826226,RXU10,128.33,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.146
7/26/2010,0.832496,EH826226,RXU10,127.73,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,106.672
7/27/2010,0.832496,EH826226,RXU10,127.69,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,106.577
7/28/2010,0.832496,EH826226,RXU10,127.81,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,106.725
7/29/2010,0.832496,EH826226,RXU10,128.06,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,106.958
7/30/2010,0.832496,EH826226,RXU10,128.55,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.345
8/2/2010,0.832496,EH826226,RXU10,128.34,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.086
8/3/2010,0.832496,EH826226,RXU10,129.06,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.817
8/4/2010,0.832496,EH826226,RXU10,129.2,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,107.832
8/5/2010,0.832496,EH826226,RXU10,129.63,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.188
8/6/2010,0.832496,EH826226,RXU10,130.1,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.549
8/9/2010,0.832496,EH826226,RXU10,130.03,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.516
8/10/2010,0.832496,EH826226,RXU10,129.95,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,108.458
8/11/2010,0.832496,EH826226,RXU10,131.14,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,109.369
8/12/2010,0.832496,EH826226,RXU10,131.22,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,109.426
8/13/2010,0.832496,EH826226,RXU10,131.48,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,109.648
8/16/2010,0.832496,EH826226,RXU10,132.05,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.163
8/17/2010,0.832496,EH826226,RXU10,131.69,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,109.857
8/18/2010,0.832496,EH826226,RXU10,132.16,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.206
8/19/2010,0.832496,EH826226,RXU10,132.45,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.473
8/20/2010,0.832496,EH826226,RXU10,132.89,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.788
8/23/2010,0.832496,EH826226,RXU10,132.76,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.642
8/24/2010,0.832496,EH826226,RXU10,133.9,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,111.548
8/25/2010,0.832496,EH826226,RXU10,134.19,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,111.802
8/26/2010,0.832496,EH826226,RXU10,133.94,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,111.657
8/27/2010,0.832496,EH826226,RXU10,133.66,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,111.253
8/30/2010,0.832496,EH826226,RXU10,134.19,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,111.842
8/31/2010,0.832496,EH826226,RXU10,134.43,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,111.985
9/1/2010,0.832496,EH826226,RXU10,133.23,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.993
9/2/2010,0.832496,EH826226,RXU10,132.72,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.484
9/3/2010,0.832496,EH826226,RXU10,132,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,109.88
9/6/2010,0.832496,EH826226,RXU10,132.16,EH826226 Govt,RXU10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Sep,110.034
9/9/2010,0.836047,EH826226,RXZ10,130.78,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.105
9/10/2010,0.836047,EH826226,RXZ10,130.05,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.548
9/13/2010,0.836047,EH826226,RXZ10,129.92,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.39
9/14/2010,0.836047,EH826226,RXZ10,130.51,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.887
9/15/2010,0.836047,EH826226,RXZ10,130.11,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.487
9/16/2010,0.836047,EH826226,RXZ10,129.38,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.858
9/17/2010,0.836047,EH826226,RXZ10,129.77,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.298
9/20/2010,0.836047,EH826226,RXZ10,129.39,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.941
9/21/2010,0.836047,EH826226,RXZ10,129.65,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.064
9/22/2010,0.836047,EH826226,RXZ10,130.75,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.894
9/23/2010,0.836047,EH826226,RXZ10,131.39,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.451
9/24/2010,0.836047,EH826226,RXZ10,130.85,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.977
9/27/2010,0.836047,EH826226,RXZ10,131.51,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.586
9/28/2010,0.836047,EH826226,RXZ10,131.79,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.761
9/29/2010,0.836047,EH826226,RXZ10,131.81,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.733
9/30/2010,0.836047,EH826226,RXZ10,131.43,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.388
10/1/2010,0.836047,EH826226,RXZ10,131.31,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.304
10/4/2010,0.836047,EH826226,RXZ10,131.71,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.621
10/5/2010,0.836047,EH826226,RXZ10,131.45,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.403
10/6/2010,0.836047,EH826226,RXZ10,132.02,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.853
10/7/2010,0.836047,EH826226,RXZ10,131.64,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.547
10/8/2010,0.836047,EH826226,RXZ10,131.85,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.628
10/11/2010,0.836047,EH826226,RXZ10,131.63,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.517
10/12/2010,0.836047,EH826226,RXZ10,132.01,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.785
10/13/2010,0.836047,EH826226,RXZ10,131.57,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.414
10/14/2010,0.836047,EH826226,RXZ10,131.44,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,110.284
10/15/2010,0.836047,EH826226,RXZ10,130.72,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.658
10/18/2010,0.836047,EH826226,RXZ10,130.56,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.511
10/19/2010,0.836047,EH826226,RXZ10,130.23,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.258
10/20/2010,0.836047,EH826226,RXZ10,129.95,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.028
10/21/2010,0.836047,EH826226,RXZ10,129.62,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.657
10/22/2010,0.836047,EH826226,RXZ10,129.65,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.745
10/25/2010,0.836047,EH826226,RXZ10,129.84,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.926
10/26/2010,0.836047,EH826226,RXZ10,129.36,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.456
10/27/2010,0.836047,EH826226,RXZ10,128.8,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.978
10/28/2010,0.836047,EH826226,RXZ10,128.79,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.021
10/29/2010,0.836047,EH826226,RXZ10,129.23,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.381
11/1/2010,0.836047,EH826226,RXZ10,129.68,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.681
11/2/2010,0.836047,EH826226,RXZ10,129.78,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.776
11/3/2010,0.836047,EH826226,RXZ10,130.24,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.126
11/4/2010,0.836047,EH826226,RXZ10,130.43,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.287
11/5/2010,0.836047,EH826226,RXZ10,130.25,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.144
11/8/2010,0.836047,EH826226,RXZ10,130.51,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.375
11/9/2010,0.836047,EH826226,RXZ10,130.36,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,109.227
11/10/2010,0.836047,EH826226,RXZ10,130.2,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.952
11/11/2010,0.836047,EH826226,RXZ10,130.18,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.951
11/12/2010,0.836047,EH826226,RXZ10,129.41,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,108.297
11/15/2010,0.836047,EH826226,RXZ10,128.87,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.861
11/16/2010,0.836047,EH826226,RXZ10,128.14,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.389
11/17/2010,0.836047,EH826226,RXZ10,128.45,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.519
11/18/2010,0.836047,EH826226,RXZ10,127.5,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.708
11/19/2010,0.836047,EH826226,RXZ10,127.41,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.685
11/22/2010,0.836047,EH826226,RXZ10,127.94,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.094
11/23/2010,0.836047,EH826226,RXZ10,128.88,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.858
11/24/2010,0.836047,EH826226,RXZ10,127.72,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.882
11/25/2010,0.836047,EH826226,RXZ10,127.29,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.569
11/26/2010,0.836047,EH826226,RXZ10,127.35,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.51
11/29/2010,0.836047,EH826226,RXZ10,127.07,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.339
11/30/2010,0.836047,EH826226,RXZ10,128.02,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,107.015
12/1/2010,0.836047,EH826226,RXZ10,127.02,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,106.21
12/2/2010,0.836047,EH826226,RXZ10,126.47,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,105.822
12/3/2010,0.836047,EH826226,RXZ10,126.19,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,105.507
12/6/2010,0.836047,EH826226,RXZ10,126.57,EH826226 Govt,RXZ10 Comdty,3.5,7/4/2019,5/22/2009,ACT/ACT,1,5/22/2009,10-Dec,105.817
12/9/2010,0.815645,EI035426,RXH11,124.95,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.691
12/10/2010,0.815645,EI035426,RXH11,124.98,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.569
12/13/2010,0.815645,EI035426,RXH11,124.57,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.346
12/14/2010,0.815645,EI035426,RXH11,124.12,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,101.972
12/15/2010,0.815645,EI035426,RXH11,124.23,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,101.933
12/16/2010,0.815645,EI035426,RXH11,123.87,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,101.711
12/17/2010,0.815645,EI035426,RXH11,124.38,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.103
12/20/2010,0.815645,EI035426,RXH11,125.3,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.77
12/21/2010,0.815645,EI035426,RXH11,125.17,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.662
12/22/2010,0.815645,EI035426,RXH11,125.47,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.923
12/23/2010,0.815645,EI035426,RXH11,125.15,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.678
12/27/2010,0.815645,EI035426,RXH11,124.67,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.262
12/28/2010,0.815645,EI035426,RXH11,125.19,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.662
12/29/2010,0.815645,EI035426,RXH11,124.77,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.357
12/30/2010,0.815645,EI035426,RXH11,125.31,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.819
1/3/2011,0.815645,EI035426,RXH11,125.73,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.984
1/4/2011,0.815645,EI035426,RXH11,126.11,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,103.347
1/5/2011,0.815645,EI035426,RXH11,125.49,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,102.902
1/6/2011,0.815645,EI035426,RXH11,125.73,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,103.066
1/7/2011,0.815645,EI035426,RXH11,126.13,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,103.428
1/10/2011,0.815645,EI035426,RXH11,126.28,EI035426 Govt,RXH11 Comdty,3.25,1/4/2020,11/13/2009,ACT/ACT,1,11/13/2009,11-Mar,103.422
