Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
18-May-2009,0.868688,EH004740,RXM09,121.33,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,105.494
19-May-2009,0.868688,EH004740,RXM09,120.51,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,104.847
20-May-2009,0.868688,EH004740,RXM09,120.53,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,104.838
21-May-2009,0.868688,EH004740,RXM09,121.18,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,105.161
22-May-2009,0.868688,EH004740,RXM09,120.25,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,104.587
25-May-2009,0.868688,EH004740,RXM09,119.63,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,104.043
26-May-2009,0.868688,EH004740,RXM09,119.63,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.932
27-May-2009,0.868688,EH004740,RXM09,119.4,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.795
28-May-2009,0.868688,EH004740,RXM09,119.18,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.508
29-May-2009,0.868688,EH004740,RXM09,119.53,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.994
1-Jun-2009,0.868688,EH004740,RXM09,118.99,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.397
2-Jun-2009,0.868688,EH004740,RXM09,119.01,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.441
3-Jun-2009,0.868688,EH004740,RXM09,119.83,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,104.089
4-Jun-2009,0.868688,EH004740,RXM09,119.24,EH004740 Govt,RXM09 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,9-Jun-2016,103.575
9-Jun-2009,0.882668,EH375794,RXU09,118.59,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,105.454
10-Jun-2009,0.882668,EH375794,RXU09,118.2,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,105.069
11-Jun-2009,0.882668,EH375794,RXU09,117.93,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,104.852
12-Jun-2009,0.882668,EH375794,RXU09,118.52,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,105.362
15-Jun-2009,0.882668,EH375794,RXU09,119.48,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.217
16-Jun-2009,0.882668,EH375794,RXU09,119.38,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.201
17-Jun-2009,0.882668,EH375794,RXU09,119.86,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.54
18-Jun-2009,0.882668,EH375794,RXU09,119.28,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.01
19-Jun-2009,0.882668,EH375794,RXU09,119.69,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.397
22-Jun-2009,0.882668,EH375794,RXU09,120.18,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.81
23-Jun-2009,0.882668,EH375794,RXU09,120.23,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.767
24-Jun-2009,0.882668,EH375794,RXU09,120.33,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.902
25-Jun-2009,0.882668,EH375794,RXU09,120.63,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.14
26-Jun-2009,0.882668,EH375794,RXU09,120.96,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.444
29-Jun-2009,0.882668,EH375794,RXU09,121.15,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.657
30-Jun-2009,0.882668,EH375794,RXU09,121.08,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.54
1-Jul-2009,0.882668,EH375794,RXU09,120.92,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.347
2-Jul-2009,0.882668,EH375794,RXU09,121.65,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.029
3-Jul-2009,0.882668,EH375794,RXU09,121.57,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.937
6-Jul-2009,0.882668,EH375794,RXU09,121.96,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.25
7-Jul-2009,0.882668,EH375794,RXU09,121.75,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.122
8-Jul-2009,0.882668,EH375794,RXU09,122.16,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.435
9-Jul-2009,0.882668,EH375794,RXU09,121.98,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.234
10-Jul-2009,0.882668,EH375794,RXU09,122.32,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.524
13-Jul-2009,0.882668,EH375794,RXU09,122.29,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.49
14-Jul-2009,0.882668,EH375794,RXU09,121.9,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.157
15-Jul-2009,0.882668,EH375794,RXU09,121.36,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.621
16-Jul-2009,0.882668,EH375794,RXU09,121.48,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.878
17-Jul-2009,0.882668,EH375794,RXU09,121.15,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.361
20-Jul-2009,0.882668,EH375794,RXU09,120.94,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.221
21-Jul-2009,0.882668,EH375794,RXU09,121.26,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.602
22-Jul-2009,0.882668,EH375794,RXU09,121.31,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.52
23-Jul-2009,0.882668,EH375794,RXU09,120.55,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.912
24-Jul-2009,0.882668,EH375794,RXU09,120.33,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.71
27-Jul-2009,0.882668,EH375794,RXU09,120.3,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.571
28-Jul-2009,0.882668,EH375794,RXU09,120.77,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.029
29-Jul-2009,0.882668,EH375794,RXU09,120.83,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.083
30-Jul-2009,0.882668,EH375794,RXU09,120.82,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.049
31-Jul-2009,0.882668,EH375794,RXU09,122.04,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.079
3-Aug-2009,0.882668,EH375794,RXU09,121.62,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.735
4-Aug-2009,0.882668,EH375794,RXU09,121.59,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.714
5-Aug-2009,0.882668,EH375794,RXU09,121.67,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.727
6-Aug-2009,0.882668,EH375794,RXU09,121.43,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.452
7-Aug-2009,0.882668,EH375794,RXU09,120.26,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.38
10-Aug-2009,0.882668,EH375794,RXU09,120.35,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.601
11-Aug-2009,0.882668,EH375794,RXU09,120.49,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.697
12-Aug-2009,0.882668,EH375794,RXU09,120.65,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.771
13-Aug-2009,0.882668,EH375794,RXU09,120.86,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,106.969
14-Aug-2009,0.882668,EH375794,RXU09,121.89,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.803
17-Aug-2009,0.882668,EH375794,RXU09,122.24,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.073
18-Aug-2009,0.882668,EH375794,RXU09,122.17,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.987
19-Aug-2009,0.882668,EH375794,RXU09,122.67,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.354
20-Aug-2009,0.882668,EH375794,RXU09,122.52,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.311
21-Aug-2009,0.882668,EH375794,RXU09,122.03,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.849
24-Aug-2009,0.882668,EH375794,RXU09,122.01,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,107.902
25-Aug-2009,0.882668,EH375794,RXU09,122.44,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.193
26-Aug-2009,0.882668,EH375794,RXU09,122.81,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.449
27-Aug-2009,0.882668,EH375794,RXU09,122.7,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.371
28-Aug-2009,0.882668,EH375794,RXU09,122.63,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.331
31-Aug-2009,0.882668,EH375794,RXU09,122.63,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.269
1-Sep-2009,0.882668,EH375794,RXU09,122.61,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.399
2-Sep-2009,0.882668,EH375794,RXU09,122.9,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.498
3-Sep-2009,0.882668,EH375794,RXU09,122.76,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.399
4-Sep-2009,0.882668,EH375794,RXU09,122.92,EH375794 Govt,RXU09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Sep-2016,108.41
9-Sep-2009,0.885104,EH375794,RXZ09,120.48,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.472
10-Sep-2009,0.885104,EH375794,RXZ09,120.9,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.951
11-Sep-2009,0.885104,EH375794,RXZ09,121.61,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.511
14-Sep-2009,0.885104,EH375794,RXZ09,121.38,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.349
15-Sep-2009,0.885104,EH375794,RXZ09,121.07,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.042
16-Sep-2009,0.885104,EH375794,RXZ09,120.76,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.642
17-Sep-2009,0.885104,EH375794,RXZ09,120.46,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.438
18-Sep-2009,0.885104,EH375794,RXZ09,120.44,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.361
21-Sep-2009,0.885104,EH375794,RXZ09,120.35,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.326
22-Sep-2009,0.885104,EH375794,RXZ09,120.24,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.225
23-Sep-2009,0.885104,EH375794,RXZ09,120.48,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.359
24-Sep-2009,0.885104,EH375794,RXZ09,121.12,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.906
25-Sep-2009,0.885104,EH375794,RXZ09,121.48,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.274
28-Sep-2009,0.885104,EH375794,RXZ09,121.56,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.294
29-Sep-2009,0.885104,EH375794,RXZ09,121.74,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.458
30-Sep-2009,0.885104,EH375794,RXZ09,121.88,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.513
1-Oct-2009,0.885104,EH375794,RXZ09,122.32,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.954
2-Oct-2009,0.885104,EH375794,RXZ09,122.67,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.253
5-Oct-2009,0.885104,EH375794,RXZ09,122.7,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.243
6-Oct-2009,0.885104,EH375794,RXZ09,122.43,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.986
7-Oct-2009,0.885104,EH375794,RXZ09,122.79,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.292
8-Oct-2009,0.885104,EH375794,RXZ09,122.87,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.371
9-Oct-2009,0.885104,EH375794,RXZ09,122.09,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.644
12-Oct-2009,0.885104,EH375794,RXZ09,122.3,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.815
13-Oct-2009,0.885104,EH375794,RXZ09,122.55,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.968
14-Oct-2009,0.885104,EH375794,RXZ09,122,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.468
15-Oct-2009,0.885104,EH375794,RXZ09,121.43,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.908
16-Oct-2009,0.885104,EH375794,RXZ09,121.46,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.985
19-Oct-2009,0.885104,EH375794,RXZ09,121.3,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.86
20-Oct-2009,0.885104,EH375794,RXZ09,121.82,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.36
21-Oct-2009,0.885104,EH375794,RXZ09,121.16,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.67
22-Oct-2009,0.885104,EH375794,RXZ09,121.19,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.771
23-Oct-2009,0.885104,EH375794,RXZ09,120.84,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.434
26-Oct-2009,0.885104,EH375794,RXZ09,120.83,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.361
27-Oct-2009,0.885104,EH375794,RXZ09,121.52,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.995
28-Oct-2009,0.885104,EH375794,RXZ09,121.67,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.094
29-Oct-2009,0.885104,EH375794,RXZ09,121.21,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.593
30-Oct-2009,0.885104,EH375794,RXZ09,121.9,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.286
2-Nov-2009,0.885104,EH375794,RXZ09,121.91,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.284
3-Nov-2009,0.885104,EH375794,RXZ09,121.75,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.108
4-Nov-2009,0.885104,EH375794,RXZ09,121.25,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.691
5-Nov-2009,0.885104,EH375794,RXZ09,121.01,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.453
6-Nov-2009,0.885104,EH375794,RXZ09,120.95,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.301
9-Nov-2009,0.885104,EH375794,RXZ09,121.33,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.666
10-Nov-2009,0.885104,EH375794,RXZ09,121.72,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.957
11-Nov-2009,0.885104,EH375794,RXZ09,121.71,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.932
12-Nov-2009,0.885104,EH375794,RXZ09,121.56,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.773
13-Nov-2009,0.885104,EH375794,RXZ09,121.32,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,107.621
16-Nov-2009,0.885104,EH375794,RXZ09,121.81,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.096
17-Nov-2009,0.885104,EH375794,RXZ09,122.24,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.407
18-Nov-2009,0.885104,EH375794,RXZ09,122.24,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.371
19-Nov-2009,0.885104,EH375794,RXZ09,122.48,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.521
20-Nov-2009,0.885104,EH375794,RXZ09,122.56,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.655
23-Nov-2009,0.885104,EH375794,RXZ09,122.45,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.519
24-Nov-2009,0.885104,EH375794,RXZ09,122.72,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.727
25-Nov-2009,0.885104,EH375794,RXZ09,122.65,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.646
26-Nov-2009,0.885104,EH375794,RXZ09,123.54,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.414
27-Nov-2009,0.885104,EH375794,RXZ09,123.48,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.392
30-Nov-2009,0.885104,EH375794,RXZ09,123.63,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.47
1-Dec-2009,0.885104,EH375794,RXZ09,123.66,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.481
2-Dec-2009,0.885104,EH375794,RXZ09,123.56,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.358
3-Dec-2009,0.885104,EH375794,RXZ09,123.36,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,109.169
4-Dec-2009,0.885104,EH375794,RXZ09,122.74,EH375794 Govt,RXZ09 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,9-Dec-2016,108.635
