,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
4/20/2009,0.9519,912828FF,TYM09,123.03125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,118.09375
4/21/2009,0.9519,912828FF,TYM09,122.40625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,117.515625
4/22/2009,0.9519,912828FF,TYM09,121.921875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,117.171875
4/23/2009,0.9519,912828FF,TYM09,122.078125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,117.1875
4/24/2009,0.9519,912828FF,TYM09,121.546875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.65625
4/27/2009,0.9519,912828FF,TYM09,122.296875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,117.3125
4/28/2009,0.9519,912828FF,TYM09,121.671875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.6875
4/29/2009,0.9519,912828FF,TYM09,121.125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.03125
4/30/2009,0.9519,912828FF,TYM09,120.9375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.046875
5/1/2009,0.9519,912828FF,TYM09,120.75,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.828125
5/4/2009,0.9519,912828FF,TYM09,120.90625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.890625
5/5/2009,0.9519,912828FF,TYM09,120.953125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.859375
5/6/2009,0.9519,912828FF,TYM09,121.109375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116
5/7/2009,0.9519,912828FF,TYM09,120.25,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,114.96875
5/8/2009,0.9519,912828FF,TYM09,120.359375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.34375
5/11/2009,0.9519,912828FF,TYM09,121.265625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.15625
5/12/2009,0.9519,912828FF,TYM09,121.296875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.109375
5/13/2009,0.9519,912828FF,TYM09,121.734375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.4375
5/14/2009,0.9519,912828FF,TYM09,121.671875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.5625
5/15/2009,0.9519,912828FF,TYM09,121.515625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,116.171875
5/18/2009,0.9519,912828FF,TYM09,120.828125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.4375
5/19/2009,0.9519,912828FF,TYM09,120.65625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.390625
5/20/2009,0.9519,912828FF,TYM09,120.953125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,115.75
5/21/2009,0.9519,912828FF,TYM09,119.921875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,114.59375
5/22/2009,0.9519,912828FF,TYM09,119.171875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,113.953125
5/26/2009,0.9519,912828FF,TYM09,118.734375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,113.09375
5/27/2009,0.9519,912828FF,TYM09,117.515625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,112
5/28/2009,0.9519,912828FF,TYM09,117.515625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,112.578125
5/29/2009,0.9519,912828FF,TYM09,118.625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,113.28125
6/1/2009,0.9519,912828FF,TYM09,117.046875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,111.96875
6/2/2009,0.9519,912828FF,TYM09,117.234375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,112.046875
6/3/2009,0.9519,912828FF,TYM09,117.828125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,112.5625
6/4/2009,0.9519,912828FF,TYM09,116.703125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,111.34375
6/5/2009,0.9519,912828FF,TYM09,115.125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,109.96875
6/8/2009,0.9519,912828FF,TYM09,114.984375,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,109.765625
6/9/2009,0.9519,912828FF,TYM09,115.390625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,110.0625
6/10/2009,0.9519,912828FF,TYM09,115.078125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,109.71875
6/11/2009,0.9519,912828FF,TYM09,115.71875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,110.390625
6/12/2009,0.9519,912828FF,TYM09,116.03125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,110.59375
6/15/2009,0.9519,912828FF,TYM09,116.453125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,111.046875
6/16/2009,0.9519,912828FF,TYM09,116.75,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,111.4375
6/17/2009,0.9519,912828FF,TYM09,116.96875,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,111.28125
6/18/2009,0.9519,912828FF,TYM09,115.65625,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,110.203125
6/19/2009,0.9519,912828FF,TYM09,116.03125,912828FF Govt,TYM09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Jun,110.59375
6/22/2009,0.9535,912828FF,TYU09,115.140625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.28125
6/23/2009,0.9535,912828FF,TYU09,115.484375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.578125
6/24/2009,0.9535,912828FF,TYU09,115.1875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.125
6/25/2009,0.9535,912828FF,TYU09,116.203125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.171875
6/26/2009,0.9535,912828FF,TYU09,116.40625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.203125
6/29/2009,0.9535,912828FF,TYU09,116.453125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.40625
6/30/2009,0.9535,912828FF,TYU09,116.265625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.09375
7/1/2009,0.9535,912828FF,TYU09,116.265625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.1875
7/2/2009,0.9535,912828FF,TYU09,116.84375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.625
7/6/2009,0.9535,912828FF,TYU09,116.84375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.578125
7/7/2009,0.9535,912828FF,TYU09,117.28125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.03125
7/8/2009,0.9535,912828FF,TYU09,118.625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,114.125
7/9/2009,0.9535,912828FF,TYU09,117.859375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.5625
7/10/2009,0.9535,912828FF,TYU09,118.703125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,114.25
7/13/2009,0.9535,912828FF,TYU09,118.328125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.890625
7/14/2009,0.9535,912828FF,TYU09,117.78125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.203125
7/15/2009,0.9535,912828FF,TYU09,116.703125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.28125
7/16/2009,0.9535,912828FF,TYU09,117.015625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.609375
7/17/2009,0.9535,912828FF,TYU09,116.390625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.09375
7/20/2009,0.9535,912828FF,TYU09,117,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.421875
7/21/2009,0.9535,912828FF,TYU09,117.78125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.234375
7/22/2009,0.9535,912828FF,TYU09,117.234375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.8125
7/23/2009,0.9535,912828FF,TYU09,116.03125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.953125
7/24/2009,0.9535,912828FF,TYU09,116.375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.953125
7/27/2009,0.9535,912828FF,TYU09,116.046875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.5
7/28/2009,0.9535,912828FF,TYU09,116.078125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.59375
7/29/2009,0.9535,912828FF,TYU09,116,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.5
7/30/2009,0.9535,912828FF,TYU09,116.1875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.84375
7/31/2009,0.9535,912828FF,TYU09,117.28125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.734375
8/3/2009,0.9535,912828FF,TYU09,116.1875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.640625
8/4/2009,0.9535,912828FF,TYU09,116.046875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.328125
8/5/2009,0.9535,912828FF,TYU09,115.515625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.03125
8/6/2009,0.9535,912828FF,TYU09,115.75,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.109375
8/7/2009,0.9535,912828FF,TYU09,114.9375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,110.359375
8/10/2009,0.9535,912828FF,TYU09,115.640625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,110.84375
8/11/2009,0.9535,912828FF,TYU09,116.09375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.5
8/12/2009,0.9535,912828FF,TYU09,116.171875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,111.359375
8/13/2009,0.9535,912828FF,TYU09,117.015625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.140625
8/14/2009,0.9535,912828FF,TYU09,117.265625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.359375
8/17/2009,0.9535,912828FF,TYU09,117.75,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.9375
8/18/2009,0.9535,912828FF,TYU09,117.515625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.6875
8/19/2009,0.9535,912828FF,TYU09,117.96875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.125
8/20/2009,0.9535,912828FF,TYU09,118.109375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.15625
8/21/2009,0.9535,912828FF,TYU09,117.15625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.125
8/24/2009,0.9535,912828FF,TYU09,117.5625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.671875
8/25/2009,0.9535,912828FF,TYU09,117.875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.9375
8/26/2009,0.9535,912828FF,TYU09,118,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.984375
8/27/2009,0.9535,912828FF,TYU09,117.859375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.875
8/28/2009,0.9535,912828FF,TYU09,118.03125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.015625
8/31/2009,0.9535,912828FF,TYU09,118.546875,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.40625
9/1/2009,0.9535,912828FF,TYU09,118.859375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.78125
9/2/2009,0.9535,912828FF,TYU09,119.390625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,114.140625
9/3/2009,0.9535,912828FF,TYU09,119.09375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.765625
9/4/2009,0.9535,912828FF,TYU09,118.390625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.234375
9/8/2009,0.9535,912828FF,TYU09,118.4375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.109375
9/9/2009,0.9535,912828FF,TYU09,118.375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.203125
9/10/2009,0.9535,912828FF,TYU09,119.28125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.921875
9/11/2009,0.9535,912828FF,TYU09,119.359375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.96875
9/14/2009,0.9535,912828FF,TYU09,118.984375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.5
9/15/2009,0.9535,912828FF,TYU09,118.65625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.28125
9/16/2009,0.9535,912828FF,TYU09,118.375,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.0625
9/17/2009,0.9535,912828FF,TYU09,118.890625,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,113.5
9/18/2009,0.9535,912828FF,TYU09,118.328125,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.96875
9/21/2009,0.9535,912828FF,TYU09,118.75,912828FF Govt,TYU09 Comdty,ACT/ACT,5/15/2016,5.125,5/15/2006,2,5/15/2006,9-Sep,112.984375
9/22/2009,0.9402,912828FQ,TYZ09,117.03125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.515625
9/23/2009,0.9402,912828FQ,TYZ09,117.4375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.78125
9/24/2009,0.9402,912828FQ,TYZ09,117.703125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.03125
9/25/2009,0.9402,912828FQ,TYZ09,117.984375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.28125
9/28/2009,0.9402,912828FQ,TYZ09,118.1875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.484375
9/29/2009,0.9402,912828FQ,TYZ09,118.296875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.53125
9/30/2009,0.9402,912828FQ,TYZ09,118.328125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.515625
10/1/2009,0.9402,912828FQ,TYZ09,119.265625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.4375
10/2/2009,0.9402,912828FQ,TYZ09,119.21875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.28125
10/5/2009,0.9402,912828FQ,TYZ09,119.1875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.25
10/6/2009,0.9402,912828FQ,TYZ09,119.125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.078125
10/7/2009,0.9402,912828FQ,TYZ09,119.71875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.609375
10/8/2009,0.9402,912828FQ,TYZ09,119.15625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.203125
10/9/2009,0.9402,912828FQ,TYZ09,118.28125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.28125
10/13/2009,0.9402,912828FQ,TYZ09,118.90625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,100.3125
10/14/2009,0.9402,912828FQ,TYZ09,118.15625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.59375
10/15/2009,0.9402,912828FQ,TYZ09,117.765625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.171875
10/16/2009,0.9402,912828FQ,TYZ09,118.125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.796875
10/19/2009,0.9402,912828FQ,TYZ09,118.234375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.078125
10/20/2009,0.9402,912828FQ,TYZ09,118.640625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.15625
10/21/2009,0.9402,912828FQ,TYZ09,118.015625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.46875
10/22/2009,0.9402,912828FQ,TYZ09,117.96875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.09375
10/23/2009,0.9402,912828FQ,TYZ09,117.59375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.84375
10/26/2009,0.9402,912828FQ,TYZ09,117.078125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.296875
10/27/2009,0.9402,912828FQ,TYZ09,117.921875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,110.953125
10/28/2009,0.9402,912828FQ,TYZ09,118.25,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.78125
10/29/2009,0.9402,912828FQ,TYZ09,117.71875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.03125
10/30/2009,0.9402,912828FQ,TYZ09,118.609375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.53125
11/2/2009,0.9402,912828FQ,TYZ09,118.484375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.390625
11/3/2009,0.9402,912828FQ,TYZ09,118.15625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.203125
11/4/2009,0.9402,912828FQ,TYZ09,117.828125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.875
11/5/2009,0.9402,912828FQ,TYZ09,118.078125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.609375
11/6/2009,0.9402,912828FQ,TYZ09,118.421875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,111.8125
11/9/2009,0.9402,912828FQ,TYZ09,118.53125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.09375
11/10/2009,0.9402,912828FQ,TYZ09,118.578125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.140625
11/12/2009,0.9402,912828FQ,TYZ09,118.921875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.1875
11/13/2009,0.9402,912828FQ,TYZ09,118.953125,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,110.421875
11/16/2009,0.9402,912828FQ,TYZ09,119.6875,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.453125
11/17/2009,0.9402,912828FQ,TYZ09,119.75,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.515625
11/18/2009,0.9402,912828FQ,TYZ09,119.4375,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.03125
11/19/2009,0.9402,912828FQ,TYZ09,119.65625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,113.1875
11/20/2009,0.9402,912828FQ,TYZ09,119.5625,912828FQ Govt,TYZ09 Comdty,ACT/ACT,8/15/2016,4.875,8/15/2006,2,8/15/2006,9-Dec,112.859375
