Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Day Count,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
11-Jun-2007,0.76843,ED565037,JBM07,131.89,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,169.4
12-Jun-2007,0.751486,ED599673,JBU07,131.42,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,174.5
13-Jun-2007,0.751486,ED599673,JBU07,131.05,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,179
14-Jun-2007,0.751486,ED599673,JBU07,131.12,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,178.4
15-Jun-2007,0.751486,ED599673,JBU07,131.3,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,176.4
18-Jun-2007,0.751486,ED599673,JBU07,131.64,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,172.3
19-Jun-2007,0.751486,ED599673,JBU07,131.35,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,175.8
20-Jun-2007,0.751486,ED599673,JBU07,131.7,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,171.3
21-Jun-2007,0.751486,ED599673,JBU07,131.49,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,174
22-Jun-2007,0.751486,ED599673,JBU07,131.67,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,171.8
25-Jun-2007,0.751486,ED599673,JBU07,131.7,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,171.5
27-Jun-2007,0.751486,ED599673,JBU07,131.94,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,172.4
28-Jun-2007,0.751486,ED599673,JBU07,131.56,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,168.3
29-Jun-2007,0.751486,ED599673,JBU07,132.01,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,173
2-Jul-2007,0.751486,ED599673,JBU07,131.9,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,168.4
3-Jul-2007,0.751486,ED599673,JBU07,131.95,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,169.4
4-Jul-2007,0.751486,ED599673,JBU07,131.9,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,169
5-Jul-2007,0.751486,ED599673,JBU07,131.6,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,170
6-Jul-2007,0.751486,ED599673,JBU07,131.45,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,173.5
9-Jul-2007,0.751486,ED599673,JBU07,131.31,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,175.5
10-Jul-2007,0.751486,ED599673,JBU07,131.25,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,177.1
11-Jul-2007,0.751486,ED599673,JBU07,132,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,177.8
12-Jul-2007,0.751486,ED599673,JBU07,131.8,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,169.6
13-Jul-2007,0.751486,ED599673,JBU07,131.51,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,171.6
17-Jul-2007,0.751486,ED599673,JBU07,131.64,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,175.2
18-Jul-2007,0.751486,ED599673,JBU07,131.88,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,174
19-Jul-2007,0.751486,ED599673,JBU07,131.84,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,171
20-Jul-2007,0.751486,ED599673,JBU07,132.08,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,171.4
23-Jul-2007,0.751486,ED599673,JBU07,132.44,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,169.1
24-Jul-2007,0.751486,ED599673,JBU07,132.36,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,164.9
25-Jul-2007,0.751486,ED599673,JBU07,132.49,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,165.9
26-Jul-2007,0.751486,ED599673,JBU07,132.5,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,164.5
27-Jul-2007,0.751486,ED599673,JBU07,133.25,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,164.4
30-Jul-2007,0.751486,ED599673,JBU07,133.04,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,156
31-Jul-2007,0.751486,ED599673,JBU07,133.15,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,157.9
1-Aug-2007,0.751486,ED599673,JBU07,133.5,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,157
2-Aug-2007,0.751486,ED599673,JBU07,133.18,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,152.9
3-Aug-2007,0.751486,ED599673,JBU07,133.42,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,156.9
6-Aug-2007,0.751486,ED599673,JBU07,133.78,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,153.9
7-Aug-2007,0.751486,ED599673,JBU07,133.86,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,149.9
8-Aug-2007,0.751486,ED599673,JBU07,133.52,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,149.1
9-Aug-2007,0.751486,ED599673,JBU07,133.38,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,153
10-Aug-2007,0.751486,ED599673,JBU07,134.28,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,154.9
13-Aug-2007,0.751486,ED599673,JBU07,134.4,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,144.6
14-Aug-2007,0.751486,ED599673,JBU07,134.32,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,143.1
15-Aug-2007,0.751486,ED599673,JBU07,135,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,143.8
16-Aug-2007,0.751486,ED599673,JBU07,135.05,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,136.6
17-Aug-2007,0.751486,ED599673,JBU07,136.27,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,136
21-Aug-2007,0.751486,ED599673,JBU07,136.1,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,123
22-Aug-2007,0.751486,ED599673,JBU07,135.86,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,129.1
23-Aug-2007,0.751486,ED599673,JBU07,135.41,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,124.1
24-Aug-2007,0.751486,ED599673,JBU07,135.53,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,127.6
27-Aug-2007,0.751486,ED599673,JBU07,135.44,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,132.5
28-Aug-2007,0.751486,ED599673,JBU07,135.45,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,130.9
3-Sep-2007,0.751486,ED599673,JBU07,135.19,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,132
4-Sep-2007,0.751486,ED599673,JBU07,135.3,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,131.9
5-Sep-2007,0.751486,ED599673,JBU07,135.64,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,131
6-Sep-2007,0.751486,ED599673,JBU07,135.68,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,129.5
7-Sep-2007,0.751486,ED599673,JBU07,135.77,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,134.9
10-Sep-2007,0.751486,ED599673,JBU07,136.55,ED599673 Govt,JBU07 Comdty,1.6,20-Sep-2014,NL/365,20-Sep-2004,2,21-Sep-2004,7-Sep-2016,135
26-Jun-2007,0.745838,ED639216,JBU07,131.75,ED639216 Govt,JBU07 Comdty,1.5,20-Sep-2014,NL/365,20-Sep-2004,2,20-Oct-2004,7-Sep-2016,133.8
20-Aug-2007,0.745838,ED639216,JBU07,135.85,ED639216 Govt,JBU07 Comdty,1.5,20-Sep-2014,NL/365,20-Sep-2004,2,20-Oct-2004,7-Sep-2016,130
29-Aug-2007,0.745838,ED639216,JBU07,135.68,ED639216 Govt,JBU07 Comdty,1.5,20-Sep-2014,NL/365,20-Sep-2004,2,20-Oct-2004,7-Sep-2016,129.4
30-Aug-2007,0.745838,ED639216,JBU07,135.81,ED639216 Govt,JBU07 Comdty,1.5,20-Sep-2014,NL/365,20-Sep-2004,2,20-Oct-2004,7-Sep-2016,128.4
31-Aug-2007,0.745838,ED639216,JBU07,135.35,ED639216 Govt,JBU07 Comdty,1.5,20-Sep-2014,NL/365,20-Sep-2004,2,20-Oct-2004,7-Sep-2016,120.5
11-Sep-2007,0.745838,ED721215,JBZ07,136.1,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,123.9
12-Sep-2007,0.745838,ED721215,JBZ07,136.33,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,121.6
13-Sep-2007,0.745838,ED721215,JBZ07,136.22,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,122.4
14-Sep-2007,0.745838,ED721215,JBZ07,135.97,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,125.5
18-Sep-2007,0.745838,ED721215,JBZ07,136.18,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,123.5
19-Sep-2007,0.745838,ED721215,JBZ07,135.62,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,129.3
20-Sep-2007,0.745838,ED721215,JBZ07,135.3,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,132.8
21-Sep-2007,0.745838,ED721215,JBZ07,134.7,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,139.5
25-Sep-2007,0.745838,ED721215,JBZ07,134.58,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,140.9
26-Sep-2007,0.745838,ED721215,JBZ07,134.83,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,138.4
27-Sep-2007,0.745838,ED721215,JBZ07,134.44,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,142.9
28-Sep-2007,0.745838,ED721215,JBZ07,134.94,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,137.4
1-Oct-2007,0.745838,ED721215,JBZ07,135.09,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,135.5
2-Oct-2007,0.745838,ED721215,JBZ07,134.89,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,138
3-Oct-2007,0.745838,ED721215,JBZ07,134.9,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,137.8
4-Oct-2007,0.745838,ED721215,JBZ07,134.58,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,141.4
5-Oct-2007,0.745838,ED721215,JBZ07,134.73,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,139.9
8-Oct-2007,0.745838,ED721215,JBZ07,134.73,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,140.8
9-Oct-2007,0.745838,ED721215,JBZ07,134.53,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,142.4
10-Oct-2007,0.745838,ED721215,JBZ07,134.33,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,144.8
11-Oct-2007,0.745838,ED721215,JBZ07,134.3,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,145.3
12-Oct-2007,0.745838,ED721215,JBZ07,134.72,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,140.4
15-Oct-2007,0.745838,ED721215,JBZ07,134.42,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,143.8
16-Oct-2007,0.745838,ED721215,JBZ07,134.73,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,140.3
17-Oct-2007,0.745838,ED721215,JBZ07,135.36,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,133.5
18-Oct-2007,0.745838,ED721215,JBZ07,135.37,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,132.9
19-Oct-2007,0.745838,ED721215,JBZ07,135.7,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,129.4
22-Oct-2007,0.745838,ED721215,JBZ07,135.96,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,126.4
23-Oct-2007,0.745838,ED721215,JBZ07,135.92,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,126.9
24-Oct-2007,0.745838,ED721215,JBZ07,136.16,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,124.7
25-Oct-2007,0.745838,ED721215,JBZ07,136.19,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,124.6
26-Oct-2007,0.745838,ED721215,JBZ07,135.78,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,129
29-Oct-2007,0.745838,ED721215,JBZ07,135.99,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,126.5
30-Oct-2007,0.745838,ED721215,JBZ07,136.04,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,126
31-Oct-2007,0.745838,ED721215,JBZ07,135.99,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,126.4
1-Nov-2007,0.745838,ED721215,JBZ07,135.22,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,134.9
2-Nov-2007,0.745838,ED721215,JBZ07,136.09,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,125.4
5-Nov-2007,0.745838,ED721215,JBZ07,135.96,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,127
6-Nov-2007,0.745838,ED721215,JBZ07,136.15,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,125
7-Nov-2007,0.745838,ED721215,JBZ07,136.3,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,123.4
8-Nov-2007,0.745838,ED721215,JBZ07,136.59,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,120.4
9-Nov-2007,0.745838,ED721215,JBZ07,136.68,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,119
12-Nov-2007,0.745838,ED721215,JBZ07,136.69,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,119
13-Nov-2007,0.745838,ED721215,JBZ07,136.92,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,116.6
14-Nov-2007,0.745838,ED721215,JBZ07,136.51,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,120.8
15-Nov-2007,0.745838,ED721215,JBZ07,136.85,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,117.4
16-Nov-2007,0.745838,ED721215,JBZ07,137.04,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,115.5
19-Nov-2007,0.745838,ED721215,JBZ07,137.03,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,115.5
20-Nov-2007,0.745838,ED721215,JBZ07,136.98,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,115.9
21-Nov-2007,0.745838,ED721215,JBZ07,137.3,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,112.3
22-Nov-2007,0.745838,ED721215,JBZ07,137.3,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,112.4
26-Nov-2007,0.745838,ED721215,JBZ07,136.79,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,118.5
27-Nov-2007,0.745838,ED721215,JBZ07,136.89,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,117.6
28-Nov-2007,0.745838,ED721215,JBZ07,137.1,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,115
29-Nov-2007,0.745838,ED721215,JBZ07,136.96,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,116.4
30-Nov-2007,0.745838,ED721215,JBZ07,137.03,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,115.3
3-Dec-2007,0.745838,ED721215,JBZ07,137.33,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,112.6
4-Dec-2007,0.745838,ED721215,JBZ07,137.65,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,108.9
5-Dec-2007,0.745838,ED721215,JBZ07,137.17,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,114.3
6-Dec-2007,0.745838,ED721215,JBZ07,136.45,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,122.3
7-Dec-2007,0.745838,ED721215,JBZ07,136.43,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,122.8
10-Dec-2007,0.745838,ED721215,JBZ07,136.47,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,122.3
11-Dec-2007,0.745838,ED721215,JBZ07,136.32,ED721215 Govt,JBZ07 Comdty,1.5,20-Dec-2014,NL/365,20-Dec-2004,2,20-Dec-2004,7-Dec-2016,124.4
12-Dec-2007,0.745838,ED842021,JBH08,136.65,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,117.5
13-Dec-2007,0.745838,ED842021,JBH08,136.74,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,116.4
14-Dec-2007,0.745838,ED842021,JBH08,136.46,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,119.5
17-Dec-2007,0.745838,ED842021,JBH08,136.48,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,119.4
18-Dec-2007,0.745838,ED842021,JBH08,136.65,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,117.4
19-Dec-2007,0.745838,ED842021,JBH08,136.96,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,114.2
20-Dec-2007,0.745838,ED842021,JBH08,136.85,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,115.9
21-Dec-2007,0.745838,ED842021,JBH08,136.49,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,119.8
25-Dec-2007,0.745838,ED842021,JBH08,136.05,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,124.4
26-Dec-2007,0.745838,ED842021,JBH08,136.3,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,121.8
27-Dec-2007,0.745838,ED842021,JBH08,136.3,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,121.7
28-Dec-2007,0.745838,ED842021,JBH08,136.81,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,116.3
