Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,DayCount,CTD Maturity,CTD Coupon,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
9-Feb-2005,1.2695,912810EF,USH05,117.21875,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,128.59375
11-Feb-2005,1.2695,912810EF,USH05,115.8125,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,128.328125
14-Feb-2005,1.2695,912810EF,USH05,116.21875,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129.28125
15-Feb-2005,1.2695,912810EF,USH05,115.84375,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129
16-Feb-2005,1.2695,912810EF,USH05,115.25,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129.625
17-Feb-2005,1.2695,912810EF,USH05,114.78125,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,130.0625
18-Feb-2005,1.2695,912810EF,USH05,113.9375,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,132.03125
22-Feb-2005,1.2695,912810EF,USH05,113.65625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,130.65625
23-Feb-2005,1.2695,912810EF,USH05,113.84375,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129.796875
24-Feb-2005,1.2695,912810EF,USH05,113.75,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,131.015625
25-Feb-2005,1.2695,912810EF,USH05,113.96875,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,130.59375
28-Feb-2005,1.2695,912810EF,USH05,113.09375,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,131.53125
1-Mar-2005,1.2695,912810EF,USH05,112.90625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,131.078125
2-Mar-2005,1.2695,912810EF,USH05,112.75,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,130.078125
3-Mar-2005,1.2695,912810EF,USH05,112.6875,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129.515625
4-Mar-2005,1.2695,912810EF,USH05,113.6875,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,128.140625
7-Mar-2005,1.2695,912810EF,USH05,114.03125,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,127.4375
8-Mar-2005,1.2695,912810EF,USH05,113.1875,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129.53125
9-Mar-2005,1.2695,912810EF,USH05,111.625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,128.265625
10-Mar-2005,1.2695,912810EF,USH05,112.15625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,126.875
11-Mar-2005,1.2695,912810EF,USH05,111.40625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,126.484375
14-Mar-2005,1.2695,912810EF,USH05,111.59375,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,127.453125
16-Mar-2005,1.2695,912810EF,USH05,111.5625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,128.109375
17-Mar-2005,1.2695,912810EF,USH05,111.90625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,129.1875
18-Mar-2005,1.2695,912810EF,USH05,111.53125,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,119.640625
21-Mar-2005,1.2695,912810EF,USH05,111.40625,912810EF Govt,USH05 Comdty,ACT/ACT,15-May-2020,8.75,15-May-1990,2,15-May-1990,5-Mar-2016,118.1875
22-Jun-2006,1.196,912810EL,USU06,105.96875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,117.78125
23-Jun-2006,1.196,912810EL,USU06,105.6875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,116.9375
26-Jun-2006,1.196,912810EL,USU06,105.5625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,117.75
27-Jun-2006,1.196,912810EL,USU06,105.875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.265625
28-Jun-2006,1.196,912810EL,USU06,105.46875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.875
29-Jun-2006,1.196,912810EL,USU06,105.875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.1875
30-Jun-2006,1.196,912810EL,USU06,106.65625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.171875
3-Jul-2006,1.196,912810EL,USU06,106.53125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.25
5-Jul-2006,1.196,912810EL,USU06,105.75,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.703125
6-Jul-2006,1.196,912810EL,USU06,106.21875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.203125
7-Jul-2006,1.196,912810EL,USU06,106.8125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.84375
10-Jul-2006,1.196,912810EL,USU06,106.875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,120.6875
11-Jul-2006,1.196,912810EL,USU06,107.1875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.796875
12-Jul-2006,1.196,912810EL,USU06,107.25,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.015625
13-Jul-2006,1.196,912810EL,USU06,107.46875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.15625
14-Jul-2006,1.196,912810EL,USU06,107.46875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.265625
17-Jul-2006,1.196,912810EL,USU06,107.5,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.578125
18-Jul-2006,1.196,912810EL,USU06,106.84375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.203125
19-Jul-2006,1.196,912810EL,USU06,107.59375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,142.5625
20-Jul-2006,1.196,912810EL,USU06,107.90625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.09375
21-Jul-2006,1.196,912810EL,USU06,107.71875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.859375
24-Jul-2006,1.196,912810EL,USU06,107.71875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,141.171875
25-Jul-2006,1.196,912810EL,USU06,107.5,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.578125
26-Jul-2006,1.196,912810EL,USU06,107.78125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.53125
27-Jul-2006,1.196,912810EL,USU06,107.71875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.40625
28-Jul-2006,1.196,912810EL,USU06,108.28125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.21875
31-Jul-2006,1.196,912810EL,USU06,108.28125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.40625
1-Aug-2006,1.196,912810EL,USU06,108.28125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.625
2-Aug-2006,1.196,912810EL,USU06,108.53125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.40625
3-Aug-2006,1.196,912810EL,USU06,108.6875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.078125
4-Aug-2006,1.196,912810EL,USU06,109.25,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,138.265625
7-Aug-2006,1.196,912810EL,USU06,109.09375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.359375
8-Aug-2006,1.196,912810EL,USU06,108.96875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.71875
9-Aug-2006,1.196,912810EL,USU06,108.78125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.046875
10-Aug-2006,1.196,912810EL,USU06,108.65625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.078125
11-Aug-2006,1.196,912810EL,USU06,108.28125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.8125
14-Aug-2006,1.196,912810EL,USU06,107.96875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,120.5
15-Aug-2006,1.196,912810EL,USU06,108.71875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.140625
16-Aug-2006,1.196,912810EL,USU06,109.3125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.546875
17-Aug-2006,1.196,912810EL,USU06,109.3125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,120.6875
18-Aug-2006,1.196,912810EL,USU06,109.625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,120.265625
21-Aug-2006,1.196,912810EL,USU06,109.78125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.0625
22-Aug-2006,1.196,912810EL,USU06,109.875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.265625
23-Aug-2006,1.196,912810EL,USU06,109.875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,119.375
24-Aug-2006,1.196,912810EL,USU06,110,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,138.765625
25-Aug-2006,1.196,912810EL,USU06,110.125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.234375
28-Aug-2006,1.196,912810EL,USU06,110.09375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.703125
29-Aug-2006,1.196,912810EL,USU06,110.1875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.828125
30-Aug-2006,1.196,912810EL,USU06,110.3125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,137.875
31-Aug-2006,1.196,912810EL,USU06,110.6875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.359375
1-Sep-2006,1.196,912810EL,USU06,110.75,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,138.96875
5-Sep-2006,1.196,912810EL,USU06,110.125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,140.296875
6-Sep-2006,1.196,912810EL,USU06,109.90625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,121.53125
7-Sep-2006,1.196,912810EL,USU06,110.03125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.21875
8-Sep-2006,1.196,912810EL,USU06,110.21875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.578125
11-Sep-2006,1.196,912810EL,USU06,109.9375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.5625
12-Sep-2006,1.196,912810EL,USU06,110.3125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,140.671875
13-Sep-2006,1.196,912810EL,USU06,110.375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.34375
14-Sep-2006,1.196,912810EL,USU06,110.15625,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,124.828125
15-Sep-2006,1.196,912810EL,USU06,110.125,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,125.359375
18-Sep-2006,1.196,912810EL,USU06,109.9375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,122.515625
19-Sep-2006,1.196,912810EL,USU06,110.71875,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.078125
20-Sep-2006,1.196,912810EL,USU06,110.84375,912810EL Govt,USU06 Comdty,ACT/ACT,15-Nov-2021,8,15-Nov-1991,2,15-Nov-1991,6-Sep-2016,123.203125
23-Mar-2006,1.2083,912810EK,USM06,110.5625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,122.09375
24-Mar-2006,1.2083,912810EK,USM06,111.25,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,123.03125
27-Mar-2006,1.2083,912810EK,USM06,110.9375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,123.15625
28-Mar-2006,1.2083,912810EK,USM06,110.09375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,121.65625
29-Mar-2006,1.2083,912810EK,USM06,109.6875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,121.359375
30-Mar-2006,1.2083,912810EK,USM06,109.1875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,121.609375
31-Mar-2006,1.2083,912810EK,USM06,109.15625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,123.234375
3-Apr-2006,1.2083,912810EK,USM06,109.03125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,122.5625
4-Apr-2006,1.2083,912810EK,USM06,108.96875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,122.203125
5-Apr-2006,1.2083,912810EK,USM06,109.25,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,123.1875
6-Apr-2006,1.2083,912810EK,USM06,108.625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,122.8125
7-Apr-2006,1.2083,912810EK,USM06,107.875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,123.53125
10-Apr-2006,1.2083,912810EK,USM06,107.875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,123.03125
11-Apr-2006,1.2083,912810EK,USM06,108.1875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,121.8125
12-Apr-2006,1.2083,912810EK,USM06,107.71875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.953125
13-Apr-2006,1.2083,912810EK,USM06,107.09375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.46875
17-Apr-2006,1.2083,912810EK,USM06,107.40625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.625
18-Apr-2006,1.2083,912810EK,USM06,107.65625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.6875
19-Apr-2006,1.2083,912810EK,USM06,107.03125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,121.171875
20-Apr-2006,1.2083,912810EK,USM06,107.03125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,137.703125
21-Apr-2006,1.2083,912810EK,USM06,107.40625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.71875
24-Apr-2006,1.2083,912810EK,USM06,107.78125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.140625
25-Apr-2006,1.2083,912810EK,USM06,106.875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.6875
26-Apr-2006,1.2083,912810EK,USM06,106.59375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.75
27-Apr-2006,1.2083,912810EK,USM06,106.6875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.8125
28-Apr-2006,1.2083,912810EK,USM06,106.84375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,137.59375
1-May-2006,1.2083,912810EK,USM06,106.21875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,136.453125
2-May-2006,1.2083,912810EK,USM06,106.4375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.359375
3-May-2006,1.2083,912810EK,USM06,106.03125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,135.375
4-May-2006,1.2083,912810EK,USM06,106.0625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.46875
5-May-2006,1.2083,912810EK,USM06,106.5,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.453125
8-May-2006,1.2083,912810EK,USM06,106.53125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.65625
9-May-2006,1.2083,912810EK,USM06,106.5,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.5
10-May-2006,1.2083,912810EK,USM06,106.5625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,118.953125
11-May-2006,1.2083,912810EK,USM06,106.1875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.140625
12-May-2006,1.2083,912810EK,USM06,105.5625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.09375
15-May-2006,1.2083,912810EK,USM06,105.875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.828125
16-May-2006,1.2083,912810EK,USM06,106.40625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.984375
17-May-2006,1.2083,912810EK,USM06,105.875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.625
18-May-2006,1.2083,912810EK,USM06,106.84375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,120.40625
19-May-2006,1.2083,912810EK,USM06,107.15625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.125
22-May-2006,1.2083,912810EK,USM06,107.21875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,119.921875
23-May-2006,1.2083,912810EK,USM06,107.03125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,118.828125
24-May-2006,1.2083,912810EK,USM06,107.25,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.953125
25-May-2006,1.2083,912810EK,USM06,106.875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.109375
26-May-2006,1.2083,912810EK,USM06,107.03125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.40625
30-May-2006,1.2083,912810EK,USM06,106.71875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,118.28125
31-May-2006,1.2083,912810EK,USM06,106.40625,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,118.9375
1-Jun-2006,1.2083,912810EK,USM06,106.46875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.96875
2-Jun-2006,1.2083,912810EK,USM06,107.6875,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.125
5-Jun-2006,1.2083,912810EK,USM06,107.5,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,118.390625
6-Jun-2006,1.2083,912810EK,USM06,107.78125,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.6875
7-Jun-2006,1.2083,912810EK,USM06,107.59375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,116.859375
8-Jun-2006,1.2083,912810EK,USM06,107.9375,912810EK Govt,USM06 Comdty,ACT/ACT,15-Aug-2021,8.125,15-Aug-1991,2,15-Aug-1991,6-Jun-2016,117.09375
