,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
11/16/2009,1.1593,912810ET,USZ09,120.84375,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,133.859375
11/17/2009,1.1593,912810ET,USZ09,121.0625,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,136.125
11/18/2009,1.1593,912810ET,USZ09,120.5,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135.71875
11/19/2009,1.1593,912810ET,USZ09,120.8125,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,136.078125
11/20/2009,1.1593,912810ET,USZ09,120.875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,136.515625
11/23/2009,1.1593,912810ET,USZ09,120.90625,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,136.0625
11/24/2009,1.1593,912810ET,USZ09,121.53125,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,133.875
11/25/2009,1.1593,912810ET,USZ09,122.1875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,134.328125
11/27/2009,1.1593,912810ET,USZ09,123.1875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,134.890625
11/30/2009,1.1593,912810ET,USZ09,123.34375,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,133.921875
12/1/2009,1.1593,912810ET,USZ09,122.34375,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,133.65625
12/2/2009,1.1593,912810ET,USZ09,121.9375,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135.828125
12/3/2009,1.1593,912810ET,USZ09,120.96875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,136.46875
12/4/2009,1.1593,912810ET,USZ09,119.6875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135.90625
12/7/2009,1.1593,912810ET,USZ09,119.96875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,136.015625
12/8/2009,1.1593,912810ET,USZ09,120.5,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,134.078125
12/9/2009,1.1593,912810ET,USZ09,120.21875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135.421875
12/10/2009,1.1593,912810ET,USZ09,119.40625,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135
12/11/2009,1.1593,912810ET,USZ09,118.90625,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,134.25
12/14/2009,1.1593,912810ET,USZ09,119.09375,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,134.859375
12/15/2009,1.1593,912810ET,USZ09,118.6875,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135.8125
12/16/2009,1.1593,912810ET,USZ09,118.65625,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,135.390625
12/17/2009,1.1593,912810ET,USZ09,120.0625,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,134.953125
12/18/2009,1.1593,912810ET,USZ09,119.4375,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,126.203125
12/21/2009,1.1593,912810ET,USZ09,118.3125,912810ET Govt,USZ09 Comdty,ACT/ACT,2/15/2025,7.625,2/15/1995,2,2/15/1995,9-Dec,126.78125
3/23/2009,1.1484,912810ES,USM09,128.609375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,126.359375
3/24/2009,1.1484,912810ES,USM09,129.125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,126.828125
3/25/2009,1.1484,912810ES,USM09,127.765625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.84375
3/26/2009,1.1484,912810ES,USM09,128.578125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.765625
3/27/2009,1.1484,912810ES,USM09,128.546875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.109375
3/30/2009,1.1484,912810ES,USM09,128.953125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.015625
3/31/2009,1.1484,912810ES,USM09,129.703125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.5
4/1/2009,1.1484,912810ES,USM09,130.578125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.296875
4/2/2009,1.1484,912810ES,USM09,129.15625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.53125
4/3/2009,1.1484,912810ES,USM09,126.984375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.828125
4/6/2009,1.1484,912810ES,USM09,126.078125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.46875
4/7/2009,1.1484,912810ES,USM09,126.78125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.3125
4/8/2009,1.1484,912810ES,USM09,127.59375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,126.515625
4/9/2009,1.1484,912810ES,USM09,125.921875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.765625
4/13/2009,1.1484,912810ES,USM09,127.09375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.5625
4/14/2009,1.1484,912810ES,USM09,127.65625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.40625
4/15/2009,1.1484,912810ES,USM09,127.921875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.765625
4/16/2009,1.1484,912810ES,USM09,126.984375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.75
4/17/2009,1.1484,912810ES,USM09,125.34375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,130.03125
4/20/2009,1.1484,912810ES,USM09,126.65625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.109375
4/21/2009,1.1484,912810ES,USM09,125.65625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.171875
4/22/2009,1.1484,912810ES,USM09,124.640625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.171875
4/23/2009,1.1484,912810ES,USM09,125.21875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.359375
4/24/2009,1.1484,912810ES,USM09,124.234375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.890625
4/27/2009,1.1484,912810ES,USM09,125.03125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,127.90625
4/28/2009,1.1484,912810ES,USM09,123.8125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.515625
4/29/2009,1.1484,912810ES,USM09,122.75,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.5
4/30/2009,1.1484,912810ES,USM09,122.5625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.21875
5/1/2009,1.1484,912810ES,USM09,122.15625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,128.71875
5/4/2009,1.1484,912810ES,USM09,122.515625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,129.390625
5/5/2009,1.1484,912810ES,USM09,122.546875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,130.328125
5/6/2009,1.1484,912810ES,USM09,122.359375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,130
5/7/2009,1.1484,912810ES,USM09,120.4375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,130.65625
5/8/2009,1.1484,912810ES,USM09,120.328125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,132.03125
5/11/2009,1.1484,912810ES,USM09,121.75,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,131.796875
5/12/2009,1.1484,912810ES,USM09,122.015625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,132.78125
5/13/2009,1.1484,912810ES,USM09,122.9375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.609375
5/14/2009,1.1484,912810ES,USM09,123.109375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,133.671875
5/15/2009,1.1484,912810ES,USM09,122.921875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.015625
5/18/2009,1.1484,912810ES,USM09,121.78125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.96875
5/19/2009,1.1484,912810ES,USM09,121.6875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.578125
5/20/2009,1.1484,912810ES,USM09,122.453125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.75
5/21/2009,1.1484,912810ES,USM09,120.328125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,136.359375
5/22/2009,1.1484,912810ES,USM09,119.3125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,135.78125
5/26/2009,1.1484,912810ES,USM09,118.65625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,136.75
5/27/2009,1.1484,912810ES,USM09,116.6875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.234375
5/28/2009,1.1484,912810ES,USM09,117.09375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,136.21875
5/29/2009,1.1484,912810ES,USM09,119.09375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,137.015625
6/1/2009,1.1484,912810ES,USM09,115.984375,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,135.1875
6/2/2009,1.1484,912810ES,USM09,116.765625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.4375
6/3/2009,1.1484,912810ES,USM09,117.671875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,133.203125
6/4/2009,1.1484,912810ES,USM09,115.890625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.71875
6/5/2009,1.1484,912810ES,USM09,114.671875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,133.90625
6/8/2009,1.1484,912810ES,USM09,114.875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,132.328125
6/9/2009,1.1484,912810ES,USM09,115.078125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,131.8125
6/10/2009,1.1484,912810ES,USM09,114.125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,132.203125
6/11/2009,1.1484,912810ES,USM09,115,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,133.015625
6/12/2009,1.1484,912810ES,USM09,115.78125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,132.265625
6/15/2009,1.1484,912810ES,USM09,116.625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,131.40625
6/16/2009,1.1484,912810ES,USM09,117.15625,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,131.703125
6/17/2009,1.1484,912810ES,USM09,117.78125,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,132.109375
6/18/2009,1.1484,912810ES,USM09,115.671875,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,133.703125
6/19/2009,1.1484,912810ES,USM09,116,912810ES Govt,USM09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Jun,134.015625
6/22/2009,1.147,912810ES,USU09,116.359375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.21875
6/23/2009,1.147,912810ES,USU09,117.203125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,133.171875
6/24/2009,1.147,912810ES,USU09,116.5625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.546875
6/25/2009,1.147,912810ES,USU09,118.015625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.4375
6/26/2009,1.147,912810ES,USU09,118.53125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.109375
6/29/2009,1.147,912810ES,USU09,118.5625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.140625
6/30/2009,1.147,912810ES,USU09,118.359375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.84375
7/1/2009,1.147,912810ES,USU09,118.234375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.21875
7/2/2009,1.147,912810ES,USU09,118.9375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.890625
7/6/2009,1.147,912810ES,USU09,118.828125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,136.03125
7/7/2009,1.147,912810ES,USU09,119.421875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.78125
7/8/2009,1.147,912810ES,USU09,121.25,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.609375
7/9/2009,1.147,912810ES,USU09,119.34375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.609375
7/10/2009,1.147,912810ES,USU09,120.71875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.59375
7/13/2009,1.147,912810ES,USU09,120.046875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.65625
7/14/2009,1.147,912810ES,USU09,118.65625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,133.421875
7/15/2009,1.147,912810ES,USU09,116.828125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.328125
7/16/2009,1.147,912810ES,USU09,117.21875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.921875
7/17/2009,1.147,912810ES,USU09,116.265625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,133.4375
7/20/2009,1.147,912810ES,USU09,117.1875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,133.578125
7/21/2009,1.147,912810ES,USU09,118.328125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.734375
7/22/2009,1.147,912810ES,USU09,117.28125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.8125
7/23/2009,1.147,912810ES,USU09,115.625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,133.0625
7/24/2009,1.147,912810ES,USU09,116.09375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,131.609375
7/27/2009,1.147,912810ES,USU09,115.515625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,130.765625
7/28/2009,1.147,912810ES,USU09,115.953125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,141.09375
7/29/2009,1.147,912810ES,USU09,116.46875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,142
7/30/2009,1.147,912810ES,USU09,117.046875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,141.640625
7/31/2009,1.147,912810ES,USU09,119,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,142.625
8/3/2009,1.147,912810ES,USU09,117.59375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,141.703125
8/4/2009,1.147,912810ES,USU09,117.046875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,142.3125
8/5/2009,1.147,912810ES,USU09,116.09375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,141.5
8/6/2009,1.147,912810ES,USU09,116.46875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,141.40625
8/7/2009,1.147,912810ES,USU09,115.3125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,139.5
8/10/2009,1.147,912810ES,USU09,116.40625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,139.765625
8/11/2009,1.147,912810ES,USU09,117.484375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,139.734375
8/12/2009,1.147,912810ES,USU09,116.859375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,138.171875
8/13/2009,1.147,912810ES,USU09,118.1875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.828125
8/14/2009,1.147,912810ES,USU09,118.78125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,138
8/17/2009,1.147,912810ES,USU09,119.671875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,137.25
8/18/2009,1.147,912810ES,USU09,119.28125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,136.8125
8/19/2009,1.147,912810ES,USU09,119.859375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,137.5625
8/20/2009,1.147,912810ES,USU09,120.296875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,138.3125
8/21/2009,1.147,912810ES,USU09,118.8125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,138.671875
8/24/2009,1.147,912810ES,USU09,119.765625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,136.78125
8/25/2009,1.147,912810ES,USU09,120.453125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,137.671875
8/26/2009,1.147,912810ES,USU09,120.8125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,138.40625
8/27/2009,1.147,912810ES,USU09,120.296875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,138.765625
8/28/2009,1.147,912810ES,USU09,120.3125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,136.375
8/31/2009,1.147,912810ES,USU09,120.9375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,136.09375
9/1/2009,1.147,912810ES,USU09,121.21875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,135.671875
9/2/2009,1.147,912810ES,USU09,122.34375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,136.796875
9/3/2009,1.147,912810ES,USU09,121.90625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,134.1875
9/4/2009,1.147,912810ES,USU09,120.34375,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.59375
9/8/2009,1.147,912810ES,USU09,119.90625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,133.421875
9/9/2009,1.147,912810ES,USU09,119.75,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.3125
9/10/2009,1.147,912810ES,USU09,121.75,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.96875
9/11/2009,1.147,912810ES,USU09,121.875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,130.4375
9/14/2009,1.147,912810ES,USU09,121.25,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,129.828125
9/15/2009,1.147,912810ES,USU09,120.5625,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,130.84375
9/16/2009,1.147,912810ES,USU09,120.3125,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.125
9/17/2009,1.147,912810ES,USU09,121.5,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,131.828125
9/18/2009,1.147,912810ES,USU09,120.6875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,132.234375
9/21/2009,1.147,912810ES,USU09,120.96875,912810ES Govt,USU09 Comdty,ACT/ACT,11/15/2024,7.5,5/15/1994,2,8/15/1994,9-Sep,131.578125
12/22/2009,1.0865,912810EV,USH10,116.09375,912810EV Govt,USH10 Comdty,ACT/ACT,8/15/2025,6.875,8/15/1995,2,8/15/1995,10-Mar,131.296875
12/23/2009,1.0865,912810EV,USH10,115.9375,912810EV Govt,USH10 Comdty,ACT/ACT,8/15/2025,6.875,8/15/1995,2,8/15/1995,10-Mar,132.15625
12/24/2009,1.0865,912810EV,USH10,115.21875,912810EV Govt,USH10 Comdty,ACT/ACT,8/15/2025,6.875,8/15/1995,2,8/15/1995,10-Mar,130.09375
12/28/2009,1.0865,912810EV,USH10,115,912810EV Govt,USH10 Comdty,ACT/ACT,8/15/2025,6.875,8/15/1995,2,8/15/1995,10-Mar,131.796875
