Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon Frequency,CTD Day Count,CTD Maturity Date,CTD Interest Accrual Date,CTD Issue Date,CTD Coupon,Futures Expiry Month/Year,CTD Price
25-May-2015,0.745853,EJ913944,OATM5,151.33,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,112.968
26-May-2015,0.745853,EJ913944,OATM5,151.88,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,113.325
27-May-2015,0.745853,EJ913944,OATM5,151.89,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,113.323
28-May-2015,0.745853,EJ913944,OATM5,152.02,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,113.477
29-May-2015,0.745853,EJ913944,OATM5,152.51,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,113.893
1-Jun-2015,0.745853,EJ913944,OATM5,152.2,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,113.263
2-Jun-2015,0.745853,EJ913944,OATM5,150.16,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,111.788
3-Jun-2015,0.745853,EJ913944,OATM5,148.31,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,110.482
4-Jun-2015,0.745853,EJ913944,OATM5,148.63,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,110.822
5-Jun-2015,0.745853,EJ913944,OATM5,148.42,EJ913944 Govt,OATM5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Jun-2016,110.623
9-Jun-2015,0.751216,EJ913944,OATU5,144.95,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.608
10-Jun-2015,0.751216,EJ913944,OATU5,144.54,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.435
11-Jun-2015,0.751216,EJ913944,OATU5,145.83,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.255
12-Jun-2015,0.751216,EJ913944,OATU5,145.8,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.268
15-Jun-2015,0.751216,EJ913944,OATU5,145.32,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.723
16-Jun-2015,0.751216,EJ913944,OATU5,145.67,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.938
17-Jun-2015,0.751216,EJ913944,OATU5,145.87,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.04
18-Jun-2015,0.751216,EJ913944,OATU5,146.15,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.268
19-Jun-2015,0.751216,EJ913944,OATU5,146.46,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.665
22-Jun-2015,0.751216,EJ913944,OATU5,145.48,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.868
23-Jun-2015,0.751216,EJ913944,OATU5,145.87,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.045
24-Jun-2015,0.751216,EJ913944,OATU5,146.02,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.215
25-Jun-2015,0.751216,EJ913944,OATU5,145.84,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.155
26-Jun-2015,0.751216,EJ913944,OATU5,145.3,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.588
29-Jun-2015,0.751216,EJ913944,OATU5,146.04,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.125
30-Jun-2015,0.751216,EJ913944,OATU5,146.47,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.495
1-Jul-2015,0.751216,EJ913944,OATU5,145.83,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.05
2-Jul-2015,0.751216,EJ913944,OATU5,145.08,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.518
3-Jul-2015,0.751216,EJ913944,OATU5,145.87,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.075
6-Jul-2015,0.751216,EJ913944,OATU5,145.83,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.033
7-Jul-2015,0.751216,EJ913944,OATU5,147.19,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.013
8-Jul-2015,0.751216,EJ913944,OATU5,147.05,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.988
9-Jul-2015,0.751216,EJ913944,OATU5,146.72,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.748
10-Jul-2015,0.751216,EJ913944,OATU5,145.42,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.637
13-Jul-2015,0.751216,EJ913944,OATU5,145.81,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,109.928
14-Jul-2015,0.751216,EJ913944,OATU5,146.16,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.248
15-Jul-2015,0.751216,EJ913944,OATU5,147.04,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.993
16-Jul-2015,0.751216,EJ913944,OATU5,147.19,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111
17-Jul-2015,0.751216,EJ913944,OATU5,147.87,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.545
20-Jul-2015,0.751216,EJ913944,OATU5,148.32,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.82
21-Jul-2015,0.751216,EJ913944,OATU5,147.91,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.428
22-Jul-2015,0.751216,EJ913944,OATU5,148.33,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.738
23-Jul-2015,0.751216,EJ913944,OATU5,148.42,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.908
24-Jul-2015,0.751216,EJ913944,OATU5,149.24,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.465
27-Jul-2015,0.751216,EJ913944,OATU5,149.23,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.393
28-Jul-2015,0.751216,EJ913944,OATU5,149.15,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.363
29-Jul-2015,0.751216,EJ913944,OATU5,148.89,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.09
30-Jul-2015,0.751216,EJ913944,OATU5,149.64,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.685
31-Jul-2015,0.751216,EJ913944,OATU5,149.7,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.73
3-Aug-2015,0.751216,EJ913944,OATU5,149.65,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.72
4-Aug-2015,0.751216,EJ913944,OATU5,149.54,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.543
5-Aug-2015,0.751216,EJ913944,OATU5,148.41,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.6
6-Aug-2015,0.751216,EJ913944,OATU5,148.86,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.088
7-Aug-2015,0.751216,EJ913944,OATU5,149.48,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.5
10-Aug-2015,0.751216,EJ913944,OATU5,149.02,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.178
11-Aug-2015,0.751216,EJ913944,OATU5,150.06,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.843
12-Aug-2015,0.751216,EJ913944,OATU5,150.12,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.86
13-Aug-2015,0.751216,EJ913944,OATU5,149.78,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.668
14-Aug-2015,0.751216,EJ913944,OATU5,149.53,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.405
17-Aug-2015,0.751216,EJ913944,OATU5,149.86,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.718
18-Aug-2015,0.751216,EJ913944,OATU5,149.53,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.438
19-Aug-2015,0.751216,EJ913944,OATU5,149.55,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.555
20-Aug-2015,0.751216,EJ913944,OATU5,149.98,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.76
21-Aug-2015,0.751216,EJ913944,OATU5,149.78,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.69
24-Aug-2015,0.751216,EJ913944,OATU5,149.71,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.425
25-Aug-2015,0.751216,EJ913944,OATU5,147.79,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.165
26-Aug-2015,0.751216,EJ913944,OATU5,148.46,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.52
27-Aug-2015,0.751216,EJ913944,OATU5,148.18,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.325
28-Aug-2015,0.751216,EJ913944,OATU5,148.35,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.42
31-Aug-2015,0.751216,EJ913944,OATU5,147.71,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.868
1-Sep-2015,0.751216,EJ913944,OATU5,147.49,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,110.825
2-Sep-2015,0.751216,EJ913944,OATU5,147.69,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.058
3-Sep-2015,0.751216,EJ913944,OATU5,148.51,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.63
4-Sep-2015,0.751216,EJ913944,OATU5,149.23,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,112.093
7-Sep-2015,0.751216,EJ913944,OATU5,149.02,EJ913944 Govt,OATU5 Comdty,1,ACT/ACT,25-May-2024,12-Nov-2013,25-May-2013,2.25,15-Sep-2016,111.878
9-Sep-2015,0.711911,EK307413,OATZ5,149.94,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.315
10-Sep-2015,0.711911,EK307413,OATZ5,150.15,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.315
11-Sep-2015,0.711911,EK307413,OATZ5,150.59,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.683
14-Sep-2015,0.711911,EK307413,OATZ5,150.59,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.66
15-Sep-2015,0.711911,EK307413,OATZ5,149.63,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,106.955
16-Sep-2015,0.711911,EK307413,OATZ5,149.21,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,106.69
17-Sep-2015,0.711911,EK307413,OATZ5,149.25,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,106.69
18-Sep-2015,0.711911,EK307413,OATZ5,150.83,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.863
21-Sep-2015,0.711911,EK307413,OATZ5,150.54,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.623
22-Sep-2015,0.711911,EK307413,OATZ5,151.65,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.438
23-Sep-2015,0.711911,EK307413,OATZ5,151.52,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.378
24-Sep-2015,0.711911,EK307413,OATZ5,151.62,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.205
25-Sep-2015,0.711911,EK307413,OATZ5,150.84,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.765
28-Sep-2015,0.711911,EK307413,OATZ5,151.24,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.197
29-Sep-2015,0.711911,EK307413,OATZ5,151.4,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.238
30-Sep-2015,0.711911,EK307413,OATZ5,151.62,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.273
1-Oct-2015,0.711911,EK307413,OATZ5,152.2,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.78
2-Oct-2015,0.711911,EK307413,OATZ5,152.73,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.102
5-Oct-2015,0.711911,EK307413,OATZ5,152.1,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.595
6-Oct-2015,0.711911,EK307413,OATZ5,151.74,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.357
7-Oct-2015,0.711911,EK307413,OATZ5,151.77,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.435
8-Oct-2015,0.711911,EK307413,OATZ5,151.98,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.512
9-Oct-2015,0.711911,EK307413,OATZ5,151.57,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.245
12-Oct-2015,0.711911,EK307413,OATZ5,152.06,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.565
13-Oct-2015,0.711911,EK307413,OATZ5,151.92,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.54
14-Oct-2015,0.711911,EK307413,OATZ5,152.58,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.945
15-Oct-2015,0.711911,EK307413,OATZ5,152.43,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.835
16-Oct-2015,0.711911,EK307413,OATZ5,152.61,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.9
19-Oct-2015,0.711911,EK307413,OATZ5,152.36,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.76
20-Oct-2015,0.711911,EK307413,OATZ5,151.57,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.153
21-Oct-2015,0.711911,EK307413,OATZ5,152.4,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.753
22-Oct-2015,0.711911,EK307413,OATZ5,153.38,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.593
23-Oct-2015,0.711911,EK307413,OATZ5,153.46,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.482
26-Oct-2015,0.711911,EK307413,OATZ5,153.55,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.523
27-Oct-2015,0.711911,EK307413,OATZ5,154.27,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,110.038
28-Oct-2015,0.711911,EK307413,OATZ5,154.36,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,110.123
29-Oct-2015,0.711911,EK307413,OATZ5,153.17,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.292
30-Oct-2015,0.711911,EK307413,OATZ5,153.25,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.368
2-Nov-2015,0.711911,EK307413,OATZ5,152.46,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.838
3-Nov-2015,0.711911,EK307413,OATZ5,152.46,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.74
4-Nov-2015,0.711911,EK307413,OATZ5,152.29,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.577
5-Nov-2015,0.711911,EK307413,OATZ5,152.29,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.565
6-Nov-2015,0.711911,EK307413,OATZ5,151.37,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,107.87
9-Nov-2015,0.711911,EK307413,OATZ5,151.55,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.197
10-Nov-2015,0.711911,EK307413,OATZ5,152.27,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.605
11-Nov-2015,0.711911,EK307413,OATZ5,152.59,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.753
12-Nov-2015,0.711911,EK307413,OATZ5,152.63,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.788
13-Nov-2015,0.711911,EK307413,OATZ5,153.25,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.253
16-Nov-2015,0.711911,EK307413,OATZ5,153.52,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.45
17-Nov-2015,0.711911,EK307413,OATZ5,153.56,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.477
18-Nov-2015,0.711911,EK307413,OATZ5,154,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.688
19-Nov-2015,0.711911,EK307413,OATZ5,154.19,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.827
20-Nov-2015,0.711911,EK307413,OATZ5,154.06,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.745
23-Nov-2015,0.711911,EK307413,OATZ5,153.35,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.283
24-Nov-2015,0.711911,EK307413,OATZ5,153.84,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.488
25-Nov-2015,0.711911,EK307413,OATZ5,154.37,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.928
26-Nov-2015,0.711911,EK307413,OATZ5,154.34,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.935
27-Nov-2015,0.711911,EK307413,OATZ5,154.78,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,110.133
30-Nov-2015,0.711911,EK307413,OATZ5,154.48,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,109.99
1-Dec-2015,0.711911,EK307413,OATZ5,154.53,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,110.018
2-Dec-2015,0.711911,EK307413,OATZ5,154.59,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,110.055
3-Dec-2015,0.711911,EK307413,OATZ5,152.09,EK307413 Govt,OATZ5 Comdty,1,ACT/ACT,25-Nov-2024,10-Jun-2014,25-Nov-2013,1.75,15-Dec-2016,108.115
