,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
11/6/2008,1.118477,EC830062,UBZ08,93.74,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.143
11/7/2008,1.118477,EC830062,UBZ08,94.64,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.107
11/10/2008,1.118477,EC830062,UBZ08,94.56,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,108.714
11/11/2008,1.118477,EC830062,UBZ08,94.18,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.204
11/12/2008,1.118477,EC830062,UBZ08,94.66,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.69
11/13/2008,1.118477,EC830062,UBZ08,93.46,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.886
11/14/2008,1.118477,EC830062,UBZ08,93.96,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.552
11/17/2008,1.118477,EC830062,UBZ08,94.04,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,108.901
11/18/2008,1.118477,EC830062,UBZ08,94.22,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,108.55
11/19/2008,1.118477,EC830062,UBZ08,95.82,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,95.995
11/20/2008,1.118477,EC830062,UBZ08,98.1,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,96.095
11/21/2008,1.118477,EC830062,UBZ08,98.14,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,96.294
11/24/2008,1.118477,EC830062,UBZ08,97.92,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,96.361
11/25/2008,1.118477,EC830062,UBZ08,99.76,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,108.575
11/26/2008,1.118477,EC830062,UBZ08,101.04,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,108.876
11/27/2008,1.118477,EC830062,UBZ08,101.12,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.029
11/28/2008,1.118477,EC830062,UBZ08,101.56,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.254
12/1/2008,1.118477,EC830062,UBZ08,102.64,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,109.164
12/2/2008,1.118477,EC830062,UBZ08,104.78,EC830062 Govt,UBZ08 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,8-Dec,96.537
12/9/2008,1.117834,EC830062,UBH09,101.04,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,96.087
12/10/2008,1.117834,EC830062,UBH09,100.7,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,95.794
12/11/2008,1.117834,EC830062,UBH09,100.2,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,96.318
12/12/2008,1.117834,EC830062,UBH09,98.5,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,109.016
12/15/2008,1.117834,EC830062,UBH09,99.12,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,108.907
12/16/2008,1.117834,EC830062,UBH09,100.5,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,108.628
12/17/2008,1.117834,EC830062,UBH09,102.68,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,108.834
12/18/2008,1.117834,EC830062,UBH09,103.76,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,109.012
12/19/2008,1.117834,EC830062,UBH09,102.14,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,108.473
12/22/2008,1.117834,EC830062,UBH09,103.42,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,109.18
12/23/2008,1.117834,EC830062,UBH09,102.94,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,109.96
12/29/2008,1.117834,EC830062,UBH09,103.44,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.45
12/30/2008,1.117834,EC830062,UBH09,102.72,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.417
1/2/2009,1.117834,EC830062,UBH09,103.22,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.481
1/5/2009,1.117834,EC830062,UBH09,102.14,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.473
1/6/2009,1.117834,EC830062,UBH09,99.6,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.794
1/7/2009,1.117834,EC830062,UBH09,98.08,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.781
1/8/2009,1.117834,EC830062,UBH09,99.2,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,109.856
1/9/2009,1.117834,EC830062,UBH09,100.64,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.302
1/12/2009,1.117834,EC830062,UBH09,100.32,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.754
1/13/2009,1.117834,EC830062,UBH09,99.88,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.989
1/14/2009,1.117834,EC830062,UBH09,100.04,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.648
1/15/2009,1.117834,EC830062,UBH09,100.56,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.816
1/16/2009,1.117834,EC830062,UBH09,99.9,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.475
1/19/2009,1.117834,EC830062,UBH09,99.86,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.787
1/20/2009,1.117834,EC830062,UBH09,99.4,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,110.386
1/21/2009,1.117834,EC830062,UBH09,99.72,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,109.618
1/22/2009,1.117834,EC830062,UBH09,98.18,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,108.697
1/27/2009,1.117834,EC830062,UBH09,96.92,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,108.605
1/28/2009,1.117834,EC830062,UBH09,97.84,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,96.436
1/29/2009,1.117834,EC830062,UBH09,99.56,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,96.254
1/30/2009,1.117834,EC830062,UBH09,98.4,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,95.972
2/2/2009,1.117834,EC830062,UBH09,98.66,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,96.062
2/3/2009,1.117834,EC830062,UBH09,98.06,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,95.832
2/4/2009,1.117834,EC830062,UBH09,97.84,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,95.222
2/5/2009,1.117834,EC830062,UBH09,97.56,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,95.559
2/6/2009,1.117834,EC830062,UBH09,97.88,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,95.148
2/9/2009,1.117834,EC830062,UBH09,97.82,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.668
2/10/2009,1.117834,EC830062,UBH09,98.04,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.408
2/11/2009,1.117834,EC830062,UBH09,99.28,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.746
2/12/2009,1.117834,EC830062,UBH09,100.66,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,92.93
2/13/2009,1.117834,EC830062,UBH09,100.88,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.323
2/16/2009,1.117834,EC830062,UBH09,102,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.732
2/17/2009,1.117834,EC830062,UBH09,102.64,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.291
2/18/2009,1.117834,EC830062,UBH09,101.7,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.695
2/19/2009,1.117834,EC830062,UBH09,99.86,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.667
2/20/2009,1.117834,EC830062,UBH09,100.74,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.22
2/23/2009,1.117834,EC830062,UBH09,100.54,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.442
2/24/2009,1.117834,EC830062,UBH09,100.82,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.129
2/25/2009,1.117834,EC830062,UBH09,101.06,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.663
2/26/2009,1.117834,EC830062,UBH09,99.04,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.748
2/27/2009,1.117834,EC830062,UBH09,99.72,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.831
3/2/2009,1.117834,EC830062,UBH09,100.34,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.761
3/3/2009,1.117834,EC830062,UBH09,99.76,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,93.415
3/4/2009,1.117834,EC830062,UBH09,98.5,EC830062 Govt,UBH09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Mar,94.006
3/9/2009,1.117289,EC830062,UBM09,100.36,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.753
3/10/2009,1.117289,EC830062,UBM09,99.56,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.989
3/11/2009,1.117289,EC830062,UBM09,98.3,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.809
3/12/2009,1.117289,EC830062,UBM09,98.74,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.759
3/13/2009,1.117289,EC830062,UBM09,97.28,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.565
3/16/2009,1.117289,EC830062,UBM09,96.06,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.927
3/17/2009,1.117289,EC830062,UBM09,95.22,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.537
3/18/2009,1.117289,EC830062,UBM09,95.24,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.567
3/19/2009,1.117289,EC830062,UBM09,96.7,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.544
3/20/2009,1.117289,EC830062,UBM09,97.8,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.53
3/23/2009,1.117289,EC830062,UBM09,97.56,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.32
3/24/2009,1.117289,EC830062,UBM09,95.76,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.112
3/25/2009,1.117289,EC830062,UBM09,95.88,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.719
3/26/2009,1.117289,EC830062,UBM09,96.08,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.843
3/27/2009,1.117289,EC830062,UBM09,97.58,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.645
3/30/2009,1.117289,EC830062,UBM09,98.24,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.517
3/31/2009,1.117289,EC830062,UBM09,98.46,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.537
4/1/2009,1.117289,EC830062,UBM09,98.32,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.326
4/2/2009,1.117289,EC830062,UBM09,96.74,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,90.775
4/3/2009,1.117289,EC830062,UBM09,96.1,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,90.829
4/6/2009,1.117289,EC830062,UBM09,95.72,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,90.264
4/7/2009,1.117289,EC830062,UBM09,95.34,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,88.777
4/8/2009,1.117289,EC830062,UBM09,95.8,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,88.818
4/9/2009,1.117289,EC830062,UBM09,95.32,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,88.129
4/14/2009,1.117289,EC830062,UBM09,95.74,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.624
4/15/2009,1.117289,EC830062,UBM09,96.48,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.493
4/16/2009,1.117289,EC830062,UBM09,96.16,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.009
4/17/2009,1.117289,EC830062,UBM09,95.58,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,90.741
4/20/2009,1.117289,EC830062,UBM09,96.82,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.638
4/21/2009,1.117289,EC830062,UBM09,97.5,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.574
4/22/2009,1.117289,EC830062,UBM09,96.74,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.581
4/23/2009,1.117289,EC830062,UBM09,97.1,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.487
4/24/2009,1.117289,EC830062,UBM09,97.18,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,87.998
4/27/2009,1.117289,EC830062,UBM09,97.36,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,88.329
4/28/2009,1.117289,EC830062,UBM09,97.9,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,89.104
4/29/2009,1.117289,EC830062,UBM09,98.56,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,89.073
4/30/2009,1.117289,EC830062,UBM09,98.2,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,89.025
5/4/2009,1.117289,EC830062,UBM09,96.76,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,89.911
5/5/2009,1.117289,EC830062,UBM09,97.32,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.976
5/6/2009,1.117289,EC830062,UBM09,96.82,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.456
5/7/2009,1.117289,EC830062,UBM09,94.6,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.875
5/8/2009,1.117289,EC830062,UBM09,93.6,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.564
5/11/2009,1.117289,EC830062,UBM09,94.58,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.653
5/12/2009,1.117289,EC830062,UBM09,94.02,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.834
5/13/2009,1.117289,EC830062,UBM09,94.64,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.836
5/14/2009,1.117289,EC830062,UBM09,94.76,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.143
5/15/2009,1.117289,EC830062,UBM09,94.5,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.356
5/18/2009,1.117289,EC830062,UBM09,94.6,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.938
5/19/2009,1.117289,EC830062,UBM09,93.7,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.637
5/20/2009,1.117289,EC830062,UBM09,93.5,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.446
5/21/2009,1.117289,EC830062,UBM09,94.08,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,93.359
5/22/2009,1.117289,EC830062,UBM09,93.02,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.067
5/25/2009,1.117289,EC830062,UBM09,92.4,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,90.91
5/26/2009,1.117289,EC830062,UBM09,92.54,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.012
5/27/2009,1.117289,EC830062,UBM09,92.54,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.41
5/28/2009,1.117289,EC830062,UBM09,92.36,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.408
5/29/2009,1.117289,EC830062,UBM09,92.88,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.347
6/1/2009,1.117289,EC830062,UBM09,91.84,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.573
6/2/2009,1.117289,EC830062,UBM09,91.76,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.262
6/3/2009,1.117289,EC830062,UBM09,93.6,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,92.117
6/4/2009,1.117289,EC830062,UBM09,92.9,EC830062 Govt,UBM09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Jun,91.793
6/9/2009,1.116509,EC830062,UBU09,93.34,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.623
6/10/2009,1.116509,EC830062,UBU09,92.7,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.463
6/11/2009,1.116509,EC830062,UBU09,92.04,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.228
6/12/2009,1.116509,EC830062,UBU09,92.68,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.173
6/15/2009,1.116509,EC830062,UBU09,93.54,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.505
6/16/2009,1.116509,EC830062,UBU09,93,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.606
6/17/2009,1.116509,EC830062,UBU09,93.54,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.458
6/18/2009,1.116509,EC830062,UBU09,92.86,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.602
6/19/2009,1.116509,EC830062,UBU09,93.12,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.807
6/22/2009,1.116509,EC830062,UBU09,93.64,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.653
6/23/2009,1.116509,EC830062,UBU09,93.58,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.828
6/24/2009,1.116509,EC830062,UBU09,93.4,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.668
6/25/2009,1.116509,EC830062,UBU09,93.82,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.112
6/26/2009,1.116509,EC830062,UBU09,94.3,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.739
6/29/2009,1.116509,EC830062,UBU09,94.5,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,91.98
6/30/2009,1.116509,EC830062,UBU09,94.8,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.099
7/1/2009,1.116509,EC830062,UBU09,94.62,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.298
7/2/2009,1.116509,EC830062,UBU09,95.62,EC830062 Govt,UBU09 Comdty,4.75,7/4/2034,1/31/2003,ACT/ACT,1,1/31/2003,9-Sep,92.32
