Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
20-Mar-2009,1.117289,EC830062,UBM09,97.8,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.53
23-Mar-2009,1.117289,EC830062,UBM09,97.56,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.32
24-Mar-2009,1.117289,EC830062,UBM09,95.76,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.112
25-Mar-2009,1.117289,EC830062,UBM09,95.88,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.719
26-Mar-2009,1.117289,EC830062,UBM09,96.08,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.843
27-Mar-2009,1.117289,EC830062,UBM09,97.58,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.645
30-Mar-2009,1.117289,EC830062,UBM09,98.24,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.517
31-Mar-2009,1.117289,EC830062,UBM09,98.46,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.537
1-Apr-2009,1.117289,EC830062,UBM09,98.32,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.326
2-Apr-2009,1.117289,EC830062,UBM09,96.74,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,90.775
3-Apr-2009,1.117289,EC830062,UBM09,96.1,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,90.829
6-Apr-2009,1.117289,EC830062,UBM09,95.72,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,90.264
7-Apr-2009,1.117289,EC830062,UBM09,95.34,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,88.777
8-Apr-2009,1.117289,EC830062,UBM09,95.8,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,88.818
9-Apr-2009,1.117289,EC830062,UBM09,95.32,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,88.129
14-Apr-2009,1.117289,EC830062,UBM09,95.74,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.624
15-Apr-2009,1.117289,EC830062,UBM09,96.48,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.493
16-Apr-2009,1.117289,EC830062,UBM09,96.16,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.009
17-Apr-2009,1.117289,EC830062,UBM09,95.58,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,90.741
20-Apr-2009,1.117289,EC830062,UBM09,96.82,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.638
21-Apr-2009,1.117289,EC830062,UBM09,97.5,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.574
22-Apr-2009,1.117289,EC830062,UBM09,96.74,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.581
23-Apr-2009,1.117289,EC830062,UBM09,97.1,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.487
24-Apr-2009,1.117289,EC830062,UBM09,97.18,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,87.998
27-Apr-2009,1.117289,EC830062,UBM09,97.36,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,88.329
28-Apr-2009,1.117289,EC830062,UBM09,97.9,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,89.104
29-Apr-2009,1.117289,EC830062,UBM09,98.56,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,89.073
30-Apr-2009,1.117289,EC830062,UBM09,98.2,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,89.025
4-May-2009,1.117289,EC830062,UBM09,96.76,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,89.911
5-May-2009,1.117289,EC830062,UBM09,97.32,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.976
6-May-2009,1.117289,EC830062,UBM09,96.82,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.456
7-May-2009,1.117289,EC830062,UBM09,94.6,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.875
8-May-2009,1.117289,EC830062,UBM09,93.6,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.564
11-May-2009,1.117289,EC830062,UBM09,94.58,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.653
12-May-2009,1.117289,EC830062,UBM09,94.02,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.834
13-May-2009,1.117289,EC830062,UBM09,94.64,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.836
14-May-2009,1.117289,EC830062,UBM09,94.76,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.143
15-May-2009,1.117289,EC830062,UBM09,94.5,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.356
18-May-2009,1.117289,EC830062,UBM09,94.6,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.938
19-May-2009,1.117289,EC830062,UBM09,93.7,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.637
20-May-2009,1.117289,EC830062,UBM09,93.5,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,93.446
21-May-2009,1.117289,EC830062,UBM09,94.08,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,93.359
22-May-2009,1.117289,EC830062,UBM09,93.02,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.067
25-May-2009,1.117289,EC830062,UBM09,92.4,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,90.91
26-May-2009,1.117289,EC830062,UBM09,92.54,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.012
27-May-2009,1.117289,EC830062,UBM09,92.54,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.41
28-May-2009,1.117289,EC830062,UBM09,92.36,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.408
29-May-2009,1.117289,EC830062,UBM09,92.88,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.347
1-Jun-2009,1.117289,EC830062,UBM09,91.84,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.573
2-Jun-2009,1.117289,EC830062,UBM09,91.76,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.262
3-Jun-2009,1.117289,EC830062,UBM09,93.6,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,92.117
4-Jun-2009,1.117289,EC830062,UBM09,92.9,EC830062 Govt,UBM09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Jun-2016,91.793
9-Jun-2009,1.116509,EC830062,UBU09,93.34,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.623
10-Jun-2009,1.116509,EC830062,UBU09,92.7,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.463
11-Jun-2009,1.116509,EC830062,UBU09,92.04,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.228
12-Jun-2009,1.116509,EC830062,UBU09,92.68,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.173
15-Jun-2009,1.116509,EC830062,UBU09,93.54,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.505
16-Jun-2009,1.116509,EC830062,UBU09,93,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.606
17-Jun-2009,1.116509,EC830062,UBU09,93.54,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.458
18-Jun-2009,1.116509,EC830062,UBU09,92.86,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.602
19-Jun-2009,1.116509,EC830062,UBU09,93.12,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.807
22-Jun-2009,1.116509,EC830062,UBU09,93.64,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.653
23-Jun-2009,1.116509,EC830062,UBU09,93.58,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.828
24-Jun-2009,1.116509,EC830062,UBU09,93.4,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.668
25-Jun-2009,1.116509,EC830062,UBU09,93.82,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.112
26-Jun-2009,1.116509,EC830062,UBU09,94.3,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.739
29-Jun-2009,1.116509,EC830062,UBU09,94.5,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,91.98
30-Jun-2009,1.116509,EC830062,UBU09,94.8,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.099
1-Jul-2009,1.116509,EC830062,UBU09,94.62,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.298
2-Jul-2009,1.116509,EC830062,UBU09,95.62,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,92.32
3-Jul-2009,1.116509,EC830062,UBU09,95.84,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.879
6-Jul-2009,1.116509,EC830062,UBU09,96.3,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.964
7-Jul-2009,1.116509,EC830062,UBU09,96.04,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.024
8-Jul-2009,1.116509,EC830062,UBU09,96.28,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.66
9-Jul-2009,1.116509,EC830062,UBU09,96.2,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.34
10-Jul-2009,1.116509,EC830062,UBU09,96.76,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.19
13-Jul-2009,1.116509,EC830062,UBU09,97.08,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,105.362
14-Jul-2009,1.116509,EC830062,UBU09,96.86,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.373
15-Jul-2009,1.116509,EC830062,UBU09,96.32,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,97.068
16-Jul-2009,1.116509,EC830062,UBU09,96.38,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.772
17-Jul-2009,1.116509,EC830062,UBU09,95.62,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.947
20-Jul-2009,1.116509,EC830062,UBU09,95.06,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,97.396
21-Jul-2009,1.116509,EC830062,UBU09,95.32,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.407
22-Jul-2009,1.116509,EC830062,UBU09,95.26,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.053
23-Jul-2009,1.116509,EC830062,UBU09,94.76,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.219
24-Jul-2009,1.116509,EC830062,UBU09,94.66,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.75
27-Jul-2009,1.116509,EC830062,UBU09,94.58,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.626
28-Jul-2009,1.116509,EC830062,UBU09,95.58,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.313
29-Jul-2009,1.116509,EC830062,UBU09,95.8,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.542
30-Jul-2009,1.116509,EC830062,UBU09,95.98,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.816
31-Jul-2009,1.116509,EC830062,UBU09,98.02,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.648
3-Aug-2009,1.116509,EC830062,UBU09,97.38,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.599
4-Aug-2009,1.116509,EC830062,UBU09,97.56,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.845
5-Aug-2009,1.116509,EC830062,UBU09,98.14,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.591
6-Aug-2009,1.116509,EC830062,UBU09,97.88,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.423
7-Aug-2009,1.116509,EC830062,UBU09,96.36,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.551
10-Aug-2009,1.116509,EC830062,UBU09,96.66,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.525
11-Aug-2009,1.116509,EC830062,UBU09,96.72,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,95.112
12-Aug-2009,1.116509,EC830062,UBU09,96.78,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.667
13-Aug-2009,1.116509,EC830062,UBU09,96.96,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.1
14-Aug-2009,1.116509,EC830062,UBU09,98.18,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.738
17-Aug-2009,1.116509,EC830062,UBU09,98.68,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.519
18-Aug-2009,1.116509,EC830062,UBU09,98.5,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.015
19-Aug-2009,1.116509,EC830062,UBU09,99.34,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,93.671
20-Aug-2009,1.116509,EC830062,UBU09,99.1,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,94.636
21-Aug-2009,1.116509,EC830062,UBU09,98.54,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.136
24-Aug-2009,1.116509,EC830062,UBU09,98.42,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.502
25-Aug-2009,1.116509,EC830062,UBU09,98.88,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.366
26-Aug-2009,1.116509,EC830062,UBU09,99.28,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,97.199
27-Aug-2009,1.116509,EC830062,UBU09,99.16,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.999
28-Aug-2009,1.116509,EC830062,UBU09,98.84,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.99
31-Aug-2009,1.116509,EC830062,UBU09,98.96,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.887
1-Sep-2009,1.116509,EC830062,UBU09,98.78,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.624
2-Sep-2009,1.116509,EC830062,UBU09,98.8,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.098
3-Sep-2009,1.116509,EC830062,UBU09,98.3,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.475
4-Sep-2009,1.116509,EC830062,UBU09,98.54,EC830062 Govt,UBU09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Sep-2016,96.811
9-Sep-2009,1.115725,EC830062,UBZ09,95.5,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.868
10-Sep-2009,1.115725,EC830062,UBZ09,96.18,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.581
11-Sep-2009,1.115725,EC830062,UBZ09,97.3,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.707
14-Sep-2009,1.115725,EC830062,UBZ09,97.2,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.862
15-Sep-2009,1.115725,EC830062,UBZ09,97,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,97.051
16-Sep-2009,1.115725,EC830062,UBZ09,96.8,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,97.037
17-Sep-2009,1.115725,EC830062,UBZ09,96.48,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.75
18-Sep-2009,1.115725,EC830062,UBZ09,95.96,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.546
21-Sep-2009,1.115725,EC830062,UBZ09,95.44,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.628
22-Sep-2009,1.115725,EC830062,UBZ09,95.62,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.476
23-Sep-2009,1.115725,EC830062,UBZ09,96.22,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,97.095
24-Sep-2009,1.115725,EC830062,UBZ09,96.94,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.904
25-Sep-2009,1.115725,EC830062,UBZ09,98.02,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,97.013
28-Sep-2009,1.115725,EC830062,UBZ09,98.34,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.615
29-Sep-2009,1.115725,EC830062,UBZ09,98.82,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.43
30-Sep-2009,1.115725,EC830062,UBZ09,99.12,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.691
1-Oct-2009,1.115725,EC830062,UBZ09,99.26,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.407
2-Oct-2009,1.115725,EC830062,UBZ09,100.04,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,95.335
5-Oct-2009,1.115725,EC830062,UBZ09,100.18,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,95.995
6-Oct-2009,1.115725,EC830062,UBZ09,99.74,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,95.116
7-Oct-2009,1.115725,EC830062,UBZ09,100.26,EC830062 Govt,UBZ09 Comdty,4.75,4-Jul-2034,31-Jan-2003,ACT/ACT,1,31-Jan-2003,9-Dec-2016,96.105
