Date,FIXFLOAT:1Y,FIXFLOAT:10Y,FIXFLOAT:12Y,FIXFLOAT:15Y,FIXFLOAT:18M,FIXFLOAT:2Y,FIXFLOAT:20Y,FIXFLOAT:3Y,FIXFLOAT:30Y,FIXFLOAT:4Y,FIXFLOAT:5Y,FIXFLOAT:7Y,DEPOSIT:1D,DEPOSIT:1M,DEPOSIT:3M,DEPOSIT:6M
17-Jun-2008,2.265,4.02,4.11,4.18,2.6,2.875,4.285,3.275,4.51,3.535,3.665,3.88,-0.03865,0.88601,1.33136,1.88344
18-Jun-2008,2.34,4.095,4.185,4.255,2.605,2.935,4.27,3.335,4.565,3.6,3.745,3.955,0.21992,0.77638,1.31354,1.78399
19-Jun-2008,2.25,4.075,4.165,4.235,2.58,2.89,4.365,3.29,4.545,3.565,3.7,3.925,0.41625,0.81561,1.37429,1.79377
20-Jun-2008,2.165,4.01,4.1,4.17,2.53,2.86,4.28,3.265,4.48,3.515,3.6625,3.885,0.37631,0.79052,1.24364,1.70285
23-Jun-2008,2.105,4.005,4.105,4.205,2.495,2.845,4.235,3.255,4.4325,3.515,3.635,3.855,0.31853,0.87129,1.24155,1.68648
24-Jun-2008,2.025,3.845,3.93,4.01,2.22,2.685,4.175,3.12,4.4,3.395,3.535,3.72,0.27686,0.91703,1.28173,1.65113
25-Jun-2008,1.975,3.88,3.96,4.04,2.32,2.665,4.165,3.13,4.37,3.43,3.58,3.76,0.33914,0.8747,1.30165,1.6059
26-Jun-2008,1.915,3.97,4.065,4.14,2.265,2.615,4.29,3.125,4.48,3.44,3.605,3.815,0.33416,0.84965,1.1618,1.57286
27-Jun-2008,2.005,4.15,4.25,4.325,2.365,2.725,4.495,3.275,4.7,3.61,3.76,3.98,0.88222,0.79096,1.18414,1.54834
30-Jun-2008,1.925,4.125,4.225,4.3,2.345,2.68,4.47,3.245,4.675,3.58,3.76,4,1.44254,0.89112,1.21316,1.55102
1-Jul-2008,1.95,4.27,4.37,4.445,2.3025,2.72,4.64,3.31,4.82,3.64,3.8425,4.085,0.37224,0.87821,1.20949,1.56854
2-Jul-2008,1.885,4.19,4.29,4.365,2.33,2.66,4.54,3.255,4.77,3.5875,3.77,4.015,0.35322,0.79479,1.23024,1.59155
3-Jul-2008,1.845,4.125,4.225,4.3,2.235,2.62,4.455,3.175,4.675,3.53,3.73,3.955,0.55401,0.72361,1.19367,1.57151
4-Jul-2008,1.765,4.025,4.125,4.2,2.135,2.525,4.3825,3.075,4.575,3.4,3.635,3.85,,0.71796,1.17963,1.54559
7-Jul-2008,1.78,3.99,4.09,4.165,2.145,2.51,4.3475,3.0325,4.54,3.365,3.575,3.805,0.58409,0.71964,1.22953,1.54148
8-Jul-2008,1.71,3.86,3.96,4.035,2.04,2.365,4.22,2.895,4.41,3.21,3.3925,3.65,0.50201,0.77125,1.22498,1.5589
9-Jul-2008,1.79,3.9,4,4.075,2.11,2.435,4.245,2.915,4.45,3.225,3.425,3.695,0.49032,0.71795,1.22896,1.5608
10-Jul-2008,1.85,3.92,4.02,4.095,2.17,2.445,4.26,2.945,4.47,3.265,3.47,3.7275,0.43679,0.76376,1.23461,1.60219
11-Jul-2008,1.89,3.905,4.005,4.08,2.175,2.465,4.245,2.945,4.455,3.255,3.44,3.705,0.40075,0.72939,1.22705,1.59776
14-Jul-2008,1.905,3.915,4.015,4.09,2.205,2.495,4.255,2.97,4.465,3.27,3.47,3.725,0.43936,0.68525,1.17064,1.5903
15-Jul-2008,1.755,3.835,3.935,4.01,2.06,2.35,4.175,2.825,4.385,3.15,3.355,3.63,0.45472,0.67737,1.1503,1.55138
16-Jul-2008,1.7825,3.86,3.96,4.035,2.075,2.3675,4.205,2.845,4.41,3.165,3.375,3.6375,0.39404,0.67179,1.14446,1.51925
17-Jul-2008,1.79,3.875,4.005,4.0575,2.085,2.37,4.215,2.835,4.43,3.16,3.375,3.65,0.40059,0.64479,1.09837,1.49169
18-Jul-2008,1.78,3.77,3.895,3.9475,2.055,2.345,4.11,2.785,4.325,3.075,3.3,3.545,0.41771,0.683,1.11466,1.51501
21-Jul-2008,1.815,3.8275,3.9475,4.0025,2.11,2.3925,4.165,2.83,4.3775,3.125,3.345,3.6,0.37385,0.71637,1.15581,1.53788
22-Jul-2008,1.885,3.8575,3.965,4.0225,2.175,2.475,4.185,2.9,4.4075,3.1725,3.38,3.635,0.62504,0.81728,1.17098,1.58685
23-Jul-2008,2.025,3.855,3.965,4.0025,2.32,2.615,4.17,3.01,4.385,3.25,3.435,3.655,0.6317,0.92253,1.23566,1.62429
24-Jul-2008,1.92,3.8,3.91,3.9475,2.2175,2.515,4.115,2.925,4.33,3.18,3.375,3.6,0.50579,0.89797,1.28426,1.64402
25-Jul-2008,1.865,3.775,3.885,3.9225,2.165,2.45,4.09,2.86,4.305,3.13,3.34,3.575,0.4963,0.80358,1.17513,1.55572
28-Jul-2008,1.86,3.765,3.875,3.92,2.165,2.455,4.08,2.8525,4.295,3.125,3.3325,3.56,0.43895,0.76369,1.15946,1.53742
29-Jul-2008,1.855,3.76,3.875,3.9125,2.16,2.415,4.07,2.83,4.28,3.12,3.33,3.57,0.12891,0.60417,1.0514,1.50146
30-Jul-2008,1.82,3.74,3.855,3.89,2.12,2.425,4.05,2.84,4.26,3.11,3.315,3.54,0.18541,0.59263,1.07988,1.49855
31-Jul-2008,1.84,3.735,3.85,3.88,2.145,2.435,4.06,2.845,4.255,3.1225,3.315,3.525,0.30395,0.59909,1.04108,1.44919
1-Aug-2008,1.73,3.625,3.74,3.775,2.025,2.32,3.935,2.735,4.145,3.015,3.2075,3.425,0.37057,0.62612,1.02732,1.45031
4-Aug-2008,1.705,3.575,3.675,3.725,1.995,2.2725,3.88,2.69,4.095,2.97,3.1625,3.38,0.39338,0.63581,1.0527,1.43185
5-Aug-2008,1.735,3.615,3.725,3.765,2.025,2.3,3.925,2.715,4.135,2.985,3.18,3.41,0.33917,0.61208,1.02966,1.46619
6-Aug-2008,1.725,3.61,3.71,3.7625,2.005,2.2875,3.92,2.695,4.13,2.98,3.175,3.405,0.3878,0.63027,1.03269,1.42887
7-Aug-2008,1.75,3.565,3.665,3.7175,2.015,2.28,3.875,2.6825,4.085,2.955,3.14,3.3625,0.46616,0.65357,1.0625,1.43455
8-Aug-2008,1.785,3.43,3.5275,3.5825,2.015,2.265,3.74,2.625,3.95,2.87,3.03,3.24,0.59614,0.78873,1.14562,1.54796
11-Aug-2008,1.88,3.38,3.4625,3.5225,2.09,2.32,3.685,2.635,3.9,2.86,3.005,3.185,0.74545,0.98042,1.25245,1.60762
12-Aug-2008,1.915,3.31,3.3925,3.4525,2.12,2.315,3.615,2.61,3.83,2.82,2.96,3.1375,0.80265,1.09113,1.30872,1.67947
13-Aug-2008,1.835,3.275,3.365,3.435,2.05,2.255,3.59,2.57,3.795,2.795,2.925,3.125,0.89731,0.93964,1.26964,1.6081
14-Aug-2008,1.855,3.3275,3.415,3.485,2.07,2.28,3.63,2.61,3.835,2.835,2.9625,3.14,0.82083,0.93217,1.22886,1.58893
15-Aug-2008,1.89,3.295,3.3825,3.46,2.0975,2.305,3.6,2.6,3.8,2.8,2.915,3.11,1.0272,1.02721,1.2976,1.65739
18-Aug-2008,1.84,3.225,3.3125,3.39,2.035,2.235,3.53,2.5175,3.73,2.725,2.845,3.035,0.87434,0.96935,1.23886,1.6344
19-Aug-2008,1.8075,3.19,3.275,3.35,1.99,2.1875,3.49,2.4825,3.6925,2.685,2.8,2.9875,0.69452,0.86172,1.2139,1.57526
20-Aug-2008,1.8225,3.225,3.305,3.395,2.015,2.215,3.54,2.505,3.71,2.725,2.85,3.0425,0.57729,0.91525,1.25772,1.58191
21-Aug-2008,1.835,3.265,3.36,3.45,2.035,2.23,3.565,2.535,3.755,2.745,2.875,3.08,0.78661,1.02449,1.29961,1.6426
22-Aug-2008,1.855,3.355,3.445,3.545,2.055,2.26,3.655,2.5575,3.845,2.785,2.935,3.145,0.68118,0.94738,1.22166,1.5632
25-Aug-2008,1.855,3.34,3.435,3.52,2.055,2.255,3.64,2.565,3.83,2.79,2.935,3.14,0.58476,0.92626,1.24298,1.59355
26-Aug-2008,1.83,3.35,3.44,3.515,2.015,2.235,3.63,2.535,3.825,2.78,2.93,3.15,0.57338,0.92013,1.25039,1.59048
27-Aug-2008,1.805,3.31,3.4,3.48,2.005,2.21,3.59,2.505,3.78,2.745,2.9,3.105,0.56124,0.94856,1.23534,1.62024
28-Aug-2008,1.835,3.33,3.42,3.5,2.025,2.235,3.61,2.53,3.8,2.765,2.925,3.13,0.57636,0.91676,1.27919,1.5762
29-Aug-2008,1.835,3.315,3.405,3.485,2.035,2.23,3.595,2.5275,3.785,2.77,2.91,3.125,0.69787,0.8931,1.24638,1.57546
1-Sep-2008,1.79,3.2925,3.37,3.45,1.985,2.19,3.56,2.495,3.75,2.735,2.8775,3.085,,0.86134,1.22757,1.55482
2-Sep-2008,1.885,3.345,3.435,3.515,2.08,2.275,3.625,2.56,3.815,2.79,2.94,3.15,0.46798,0.83088,1.20864,1.54726
3-Sep-2008,1.875,3.285,3.37,3.45,2.065,2.25,3.575,2.535,3.73,2.755,2.895,3.095,0.57194,0.93063,1.26493,1.60902
4-Sep-2008,1.85,3.285,3.37,3.45,2.04,2.23,3.57,2.52,3.73,2.75,2.895,3.09,0.65812,0.94481,1.30872,1.64389
5-Sep-2008,1.835,3.215,3.305,3.395,1.995,2.18,3.575,2.46,3.66,2.675,2.815,3.015,0.72269,0.98687,1.31141,1.6504
8-Sep-2008,1.8775,3.29,3.375,3.4525,2.065,2.245,3.575,2.54,3.735,2.765,2.915,3.115,0.82448,1.02673,1.27235,1.60453
9-Sep-2008,1.84,3.25,3.335,3.41,2.025,2.2025,3.535,2.495,3.695,2.7225,2.875,3.075,0.81452,1.03552,1.30146,1.63101
10-Sep-2008,1.83,3.255,3.33,3.41,2.0125,2.195,3.5325,2.48,3.69,2.72,2.8725,3.065,0.82558,1.04413,1.30155,1.62057
11-Sep-2008,1.85,3.245,3.325,3.425,2.03,2.215,3.53,2.5,3.67,2.7375,2.88,3.085,0.88574,1.01668,1.30942,1.65019
12-Sep-2008,1.885,3.18,3.28,3.37,2.045,2.2075,3.575,2.4825,3.635,2.705,2.84,3.035,1.13364,1.21249,1.34762,1.65661
15-Sep-2008,1.7,2.935,3.3725,3.135,1.835,1.965,3.575,2.24,3.38,2.45,2.58,2.78,0.99076,1.15002,1.35026,1.56864
16-Sep-2008,1.68,2.895,2.985,3.065,1.805,1.935,3.2,2.2,3.355,2.415,2.52,2.735,2.31946,0.94189,1.38429,1.59158
17-Sep-2008,1.69,2.93,3.0175,3.095,1.855,1.98,3.23,2.25,3.385,2.4675,2.585,2.78,-0.25245,0.95391,1.23392,1.52511
18-Sep-2008,1.78,3.0225,3.1075,3.1875,1.9,2.045,3.325,2.32,3.48,2.555,2.665,2.8625,1.05092,0.5219,0.92776,1.47735
19-Sep-2008,1.865,3.12,3.205,3.28,2.005,2.145,3.41,2.41,3.575,2.655,2.76,2.965,1.38347,1.02418,1.44116,1.64216
22-Sep-2008,1.96,3.17,3.255,3.33,2.1,2.24,3.455,2.49,3.625,2.72,2.835,3.02,1.8101,1.39881,1.50794,1.73565
23-Sep-2008,1.95,3.135,3.225,3.315,2.08,2.21,3.445,2.475,3.605,2.675,2.795,2.98,2.38189,1.76654,1.69717,1.75772
24-Sep-2008,1.99,3.175,3.26,3.335,2.135,2.26,3.46,2.495,3.63,2.71,2.84,3.03,2.03719,1.60058,1.57293,1.75674
25-Sep-2008,2.065,3.21,3.285,3.37,2.22,2.335,3.515,2.56,3.67,2.745,2.865,3.035,2.00639,1.62665,1.48887,1.67235
26-Sep-2008,2.185,3.285,3.37,3.435,2.31,2.42,3.565,2.64,3.74,2.825,2.955,3.13,2.70329,2.31821,1.98223,2.20087
29-Sep-2008,2.025,3.23,3.325,3.415,2.17,2.29,3.535,2.53,3.69,2.75,2.865,3.06,1.60953,2.07944,1.93791,2.04909
30-Sep-2008,1.965,3.21,3.295,3.345,2.105,2.235,3.485,2.485,3.665,2.675,2.82,3.02,2.25204,1.87607,1.72469,1.85218
1-Oct-2008,1.965,3.21,3.295,3.345,,2.235,3.475,2.485,,2.675,2.82,3.02,,,,
2-Oct-2008,1.94,3.175,3.2575,3.315,2.06,2.19,3.435,2.43,3.62,2.635,2.79,2.985,1.27553,1.73132,1.90212,1.88713
3-Oct-2008,1.945,3.155,3.2375,3.31,2.06,2.17,3.445,2.425,3.61,2.64,2.79,2.99,1.06007,1.71582,1.84067,1.85461
6-Oct-2008,1.84,3.03,3.115,3.17,1.925,2.03,3.295,2.295,3.485,2.51,2.64,2.825,1.10739,1.52259,1.7402,1.85418
7-Oct-2008,1.82,3.1175,3.1925,3.2375,1.9025,1.985,3.3475,2.27,3.575,2.5,2.665,2.89,0.71099,1.54349,1.76281,1.9642
8-Oct-2008,1.795,3.11,3.195,3.23,1.885,1.975,3.375,2.27,3.565,2.5,2.665,2.88,0.68281,1.31728,1.81485,1.86957
9-Oct-2008,1.79,3.2,3.285,3.3,1.915,2.04,3.39,2.345,3.655,2.59,2.76,2.985,1.01468,0.38936,1.37345,1.44165
10-Oct-2008,1.755,3.26,3.305,3.355,1.88,2.09,3.47,2.385,3.56,2.665,2.865,3.075,1.09448,0.68062,1.00088,1.32309
13-Oct-2008,1.835,3.37,3.42,3.43,2,2.175,3.5,2.51,3.57,2.785,2.975,3.215,,1.30429,1.58573,1.71256
14-Oct-2008,1.94,3.36,3.405,3.43,2.09,2.19,3.5,2.53,3.56,2.815,2.995,3.195,1.4769,2.3515,2.11481,1.97635
15-Oct-2008,1.955,3.26,3.305,3.33,2.06,2.17,3.405,2.48,3.46,2.755,2.91,3.115,1.44721,2.05059,1.97468,2.08211
16-Oct-2008,1.945,3.295,3.345,3.375,2.04,2.14,3.445,2.465,3.55,2.735,2.895,3.105,0.72459,1.65325,1.62725,1.69168
17-Oct-2008,1.915,3.26,3.31,3.34,2.025,2.11,3.41,2.43,3.515,2.7,2.855,3.085,0.46629,1.66794,1.59046,1.72622
20-Oct-2008,1.765,3.265,3.315,3.365,1.8725,1.98,3.415,2.33,3.52,2.625,2.8,3.055,0.54229,1.67778,1.4805,1.61199
21-Oct-2008,1.79,3.2,3.26,3.305,1.885,2.015,3.36,2.3325,3.465,2.615,2.775,3.03,0.13623,1.77774,1.65248,1.76409
22-Oct-2008,1.71,3.135,3.195,3.24,1.845,1.99,3.295,2.325,3.4,2.585,2.74,2.98,-0.05756,1.68651,1.55388,1.63912
23-Oct-2008,1.795,3.2125,3.2725,3.3175,1.955,2.09,3.375,2.41,3.48,2.67,2.82,3.0425,0.12175,1.77567,1.6358,1.63499
24-Oct-2008,1.885,3.23,3.3075,3.3525,2.04,2.175,3.41,2.48,3.515,2.755,2.9,3.09,0.25302,1.87242,1.66927,1.49762
27-Oct-2008,1.91,3.235,3.285,3.325,,2.145,3.375,2.455,,2.69,2.88,3.07,,,,
28-Oct-2008,1.99,3.35,3.41,3.445,2.14,2.23,3.51,2.555,3.61,2.82,2.975,3.195,1.17077,2.40201,1.95279,1.7709
29-Oct-2008,1.975,3.41,3.475,3.5,2.085,2.205,3.57,2.545,3.67,2.83,3,3.23,0.97649,2.12821,1.82398,1.72566
30-Oct-2008,1.885,3.4375,3.515,3.545,2.02,2.135,3.615,2.505,3.73,2.815,3.005,3.275,0.86446,1.63322,1.50531,1.56718
31-Oct-2008,1.7,3.415,3.475,3.5,1.87,2.035,3.59,2.43,3.72,2.74,2.955,3.225,0.33207,1.11112,1.28377,1.33194
3-Nov-2008,1.55,3.435,3.495,3.52,1.755,1.94,3.6,2.345,3.71,2.7,2.93,3.25,0.37334,1.10012,1.22833,1.28826
4-Nov-2008,1.515,3.37,3.435,3.465,1.705,1.895,3.545,2.29,3.635,2.64,2.865,3.18,0.41602,1.03176,1.06977,1.16452
5-Nov-2008,1.48,3.31,3.37,3.39,1.66,1.8525,3.485,2.255,3.59,2.61,2.81,3.12,0.40608,0.84446,0.97593,1.13942
6-Nov-2008,1.315,3.12,3.19,3.215,1.5,1.67,3.3,2.08,3.4,2.42,2.62,2.93,0.38536,0.56505,0.81869,1.02984
7-Nov-2008,1.205,3.005,3.07,3.11,1.395,1.59,3.215,1.975,3.315,2.32,2.515,2.81,0.35409,0.50717,0.8246,0.96821
10-Nov-2008,1.15,2.97,3.035,3.075,1.33,1.515,3.18,1.905,3.28,2.235,2.46,2.775,0.97853,0.63022,0.78233,0.94269
11-Nov-2008,1.24,2.915,2.98,3.02,1.405,1.565,3.135,1.94,3.235,2.235,2.43,2.705,,0.70283,0.87115,0.97589
12-Nov-2008,1.32,2.96,3.03,3.07,1.465,1.625,3.185,1.97,3.285,2.2725,2.465,2.76,1.40227,1.01112,1.01641,1.15178
13-Nov-2008,1.355,2.91,2.98,3.025,1.475,1.595,3.135,1.95,3.235,2.25,2.44,2.73,1.3256,1.13084,1.10991,1.22068
14-Nov-2008,1.385,2.92,2.99,3.035,1.51,1.635,3.145,1.975,3.245,2.275,2.47,2.74,0.70709,0.99014,1.02467,1.22511
17-Nov-2008,1.345,2.9,2.97,3.015,1.475,1.605,3.125,1.96,3.225,2.265,2.455,2.72,0.61464,0.93391,1.03084,1.23653
18-Nov-2008,1.32,2.94,3.01,3.06,1.4607,1.605,3.165,1.985,3.265,2.3,2.5,2.77,0.37949,0.76689,0.8328,1.02293
19-Nov-2008,1.31,2.915,2.985,3.025,1.465,1.625,3.135,1.995,3.235,2.305,2.51,2.735,0.38358,0.80276,0.87239,1.04429
20-Nov-2008,1.245,2.7675,2.8275,2.8725,1.4,1.555,2.98,1.915,3.07,2.195,2.395,2.61,0.40682,0.86765,0.86832,1.02831
21-Nov-2008,1.285,2.585,2.605,2.67,1.445,1.59,2.68,1.885,2.72,2.135,2.285,2.465,0.48946,0.98449,1.01024,1.13944
24-Nov-2008,1.28,2.575,2.595,2.615,1.43,1.58,2.625,1.9,2.685,2.14,2.315,2.475,0.79624,0.81449,0.89286,1.10701
25-Nov-2008,1.335,2.58,2.575,2.61,1.49,1.6325,2.615,1.93,2.63,2.16,2.32,2.485,0.35095,0.722,0.78659,1.10498
26-Nov-2008,1.305,2.52,2.525,2.565,1.42,1.625,2.565,1.93,2.58,2.1625,2.29,2.45,0.53162,0.72563,0.79356,1.11378
27-Nov-2008,1.335,2.535,2.54,2.56,1.495,1.655,2.565,1.98,2.6,2.19,2.305,2.46,,1.04189,0.82113,1.09831
28-Nov-2008,1.35,2.515,2.53,2.555,1.495,1.655,2.54,1.9525,2.565,2.165,2.285,2.445,1.09645,0.95779,0.80409,1.09843
1-Dec-2008,1.315,2.445,2.45,2.475,1.47,1.63,2.47,1.925,2.495,2.115,2.235,2.355,1.14062,1.16069,0.86733,1.14672
2-Dec-2008,1.325,2.44,2.45,2.48,1.48,1.635,2.475,1.9075,2.5,2.075,2.1925,2.35,0.97581,1.23948,0.98004,1.15855
3-Dec-2008,1.325,2.465,2.475,2.49,1.505,1.66,2.475,1.935,2.51,2.1,2.215,2.37,0.91686,1.28435,1.02001,1.24824
4-Dec-2008,1.385,2.345,2.355,2.385,1.5063,1.635,2.4,1.845,2.405,1.98,2.0875,2.25,1.04034,1.27863,1.14577,1.3248
5-Dec-2008,1.47,2.355,2.365,2.385,1.57,1.675,2.38,1.875,2.405,2.015,2.1,2.28,1.14152,1.32026,1.21303,1.51478
8-Dec-2008,1.465,2.375,2.422,2.4695,,1.65,2.39,1.875,,2.015,2.1,2.2626,,,,
9-Dec-2008,1.525,2.43,2.44,2.46,1.625,1.725,2.455,1.92,2.48,2.06,2.15,2.345,0.93244,1.24145,1.16282,1.428
10-Dec-2008,1.62,2.42,2.43,2.45,1.69,1.765,2.445,1.935,2.47,2.075,2.15,2.335,1.1409,1.31244,1.34761,1.68049
11-Dec-2008,1.53,2.3525,2.365,2.4,1.595,1.665,2.4,1.84,2.42,1.99,2.08,2.26,0.65702,1.08051,1.35988,1.69021
12-Dec-2008,1.475,2.275,2.315,2.335,1.515,1.59,2.365,1.76,2.38,1.93,1.975,2.185,0.23685,0.88182,1.17956,1.44547
15-Dec-2008,1.51,2.34,2.35,2.38,1.535,1.61,2.38,1.795,2.405,1.945,2.035,2.23,0.89175,0.98674,1.51682,1.66128
16-Dec-2008,1.525,2.31,2.325,2.365,1.575,1.63,2.365,1.795,2.395,1.94,2.03,2.21,0.78843,0.97102,1.46816,1.64411
17-Dec-2008,1.48,2.27,2.285,2.345,1.525,1.58,2.36,1.75,2.385,1.88,1.97,2.155,0.53633,0.74236,1.43982,1.62999
18-Dec-2008,1.53,2.335,2.36,2.4,1.585,1.635,2.415,1.81,2.45,1.96,2.05,2.22,0.97906,0.7614,1.41215,1.579
19-Dec-2008,1.5,2.305,2.34,2.38,1.55,1.59,2.395,1.755,2.42,1.94,2.035,2.19,0.72494,0.80003,1.40377,1.59022
22-Dec-2008,1.485,2.335,2.38,2.41,1.565,1.6175,2.425,1.785,2.445,1.9425,2.0425,2.225,1.06545,0.92415,1.54887,1.67363
23-Dec-2008,1.615,2.39,2.44,2.475,1.665,1.72,2.515,1.88,2.56,2.025,2.12,2.29,1.12457,1.17514,1.64116,1.82896
24-Dec-2008,1.605,2.38,2.43,2.465,1.6575,1.71,2.5,1.87,2.525,2.02,2.105,2.285,0.77055,1.22541,1.57297,1.76952
25-Dec-2008,1.605,2.38,2.43,2.465,,1.68,2.535,1.8326,,1.9829,2.105,2.285,,,,
26-Dec-2008,1.585,2.38,2.43,2.465,1.6375,1.69,2.5,1.845,2.525,1.985,2.09,2.275,0.76602,1.17144,1.55138,1.75632
29-Dec-2008,1.48,2.325,2.38,2.415,1.57,1.63,2.48,1.775,2.53,1.93,2.04,2.225,0.56824,1.26363,1.54214,1.76643
30-Dec-2008,1.475,2.255,2.325,2.365,1.525,1.58,2.44,1.72,2.48,1.86,1.97,2.155,0.39035,1.04877,1.47352,1.66168
31-Dec-2008,1.475,2.265,2.3038,2.3499,1.525,1.565,2.43,1.6993,2.48,1.853,1.9625,2.1481,1.01358,0.80004,1.50808,1.63492
1-Jan-2009,1.475,2.255,2.31,2.355,,1.58,2.44,1.715,,1.88,1.975,2.155,,,,
2-Jan-2009,1.49,2.32,2.375,2.415,1.575,1.63,2.5,1.7675,2.55,1.92,2.02,2.19,0.38209,0.85646,1.45486,1.63151
5-Jan-2009,1.53,2.42,2.48,2.52,1.645,1.69,2.595,1.87,2.64,2.04,2.13,2.3075,0.37346,0.76118,1.42995,1.60487
6-Jan-2009,1.595,2.565,2.635,2.67,1.68,1.74,2.77,1.93,2.83,2.12,2.255,2.435,0.37958,0.71434,1.38064,1.64228
7-Jan-2009,1.58,2.555,2.63,2.67,1.66,1.71,2.785,1.89,2.845,2.08,2.21,2.405,0.25065,0.70156,1.42367,1.65165
8-Jan-2009,1.54,2.51,2.58,2.635,1.59,1.645,2.735,1.835,2.795,2.025,2.15,2.345,0.39433,0.67175,1.39772,1.59991
9-Jan-2009,1.415,2.465,2.525,2.58,1.535,1.595,2.68,1.8,2.74,2,2.115,2.315,0.26154,0.5897,1.27553,1.52892
12-Jan-2009,1.385,2.46,2.53,2.57,1.445,1.51,2.675,1.7225,2.735,1.94,2.08,2.295,0.3561,0.50448,1.15931,1.4604
13-Jan-2009,1.395,2.39,2.46,2.5,1.455,1.525,2.605,1.745,2.665,1.9475,2.0625,2.235,0.23676,0.49197,1.11336,1.4422
14-Jan-2009,1.425,2.43,2.475,2.525,1.5,1.585,2.65,1.81,2.71,2.01,2.12,2.28,0.2937,0.45612,1.05762,1.41356
15-Jan-2009,1.435,2.34,2.38,2.41,1.51,1.595,2.525,1.785,2.575,1.9625,2.05,2.19,0.22101,0.40612,1.02391,1.38625
16-Jan-2009,1.41,2.39,2.425,2.465,1.505,1.59,2.575,1.8025,2.625,1.9975,2.095,2.23,0.14194,0.26764,0.93784,1.36383
19-Jan-2009,1.31,2.34,2.415,2.45,1.3863,1.465,2.505,1.71,2.6,1.91,2.015,2.17,,0.23363,0.85662,1.29954
20-Jan-2009,1.28,2.245,2.32,2.355,1.35,1.425,2.455,1.635,2.505,1.815,1.93,2.08,0.13285,0.27705,0.88016,1.26612
21-Jan-2009,1.265,2.155,2.23,2.265,1.32,1.375,2.365,1.55,2.415,1.715,1.83,1.985,0.17636,0.37198,0.88094,1.27108
22-Jan-2009,1.22,2.2425,2.34,2.4025,1.29,1.355,2.505,1.565,2.5525,1.755,1.865,2.04,0.19169,0.26568,0.74744,1.17643
23-Jan-2009,1.24,2.28,2.4,2.46,1.305,1.3625,2.58,1.555,2.65,1.755,1.87,2.065,0.27369,0.31285,0.77997,1.27567
26-Jan-2009,1.24,2.28,2.4,2.46,,1.3625,2.595,1.555,,1.755,1.87,2.065,,,,
27-Jan-2009,1.24,2.28,2.4,2.46,,1.3625,2.595,1.555,,1.755,1.87,2.065,,,,
28-Jan-2009,1.285,2.31,2.43,2.49,1.34,1.395,2.61,1.6,2.68,1.785,1.91,2.105,0.44585,0.4305,0.79515,1.30418
29-Jan-2009,1.345,2.355,2.475,2.55,1.395,1.445,2.67,1.64,2.745,1.83,1.945,2.145,0.55657,0.50571,0.85435,1.36192
30-Jan-2009,1.39,2.425,2.555,2.65,1.43,1.475,2.765,1.67,2.835,1.85,1.97,2.195,0.46066,0.56027,0.92805,1.42004
2-Feb-2009,1.425,2.46,2.585,2.705,1.46,1.5,2.83,1.69,2.885,1.87,2,2.23,0.46635,0.45555,0.8959,1.43534
3-Feb-2009,1.435,2.4375,2.5675,2.6475,1.48,1.525,2.79,1.705,2.8575,1.8775,2,2.215,0.19236,0.4048,0.88482,1.48931
4-Feb-2009,1.475,2.52,2.65,2.73,1.525,1.57,2.85,1.77,2.92,1.955,2.07,2.295,0.1831,0.41135,0.87924,1.49646
5-Feb-2009,1.485,2.53,2.65,2.73,1.525,1.565,2.84,1.755,2.91,1.945,2.075,2.295,0.08643,0.37406,0.91728,1.49419
6-Feb-2009,1.435,2.485,2.605,2.705,1.465,1.505,2.81,1.685,2.875,1.885,2.035,2.265,0.13243,0.29319,0.87836,1.45863
9-Feb-2009,1.405,2.51,2.63,2.71,1.43,1.495,2.825,1.7,2.89,1.905,2.04,2.255,0.24812,0.33146,0.88439,1.42607
10-Feb-2009,1.355,2.45,2.555,2.625,1.395,1.4375,2.76,1.64,2.825,1.84,1.975,2.19,0.22822,0.33093,0.88494,1.42339
11-Feb-2009,1.42,2.415,2.52,2.59,1.445,1.475,2.705,1.67,2.765,1.855,1.97,2.165,0.32834,0.37569,0.9322,1.47886
12-Feb-2009,1.435,2.395,2.5,2.57,1.46,1.485,2.685,1.6675,2.745,1.845,1.96,2.16,0.2991,0.38195,0.95269,1.45258
13-Feb-2009,1.42,2.37,2.465,2.555,1.475,1.49,2.65,1.67,2.71,1.84,1.955,2.145,0.31626,0.39093,0.93367,1.49644
16-Feb-2009,1.475,2.42,2.515,2.605,1.495,1.515,2.71,1.695,2.77,1.865,1.995,2.185,,0.35405,0.94966,1.44521
17-Feb-2009,1.475,2.35,2.445,2.535,1.51,1.525,2.64,1.675,2.7,1.825,1.93,2.12,0.35551,0.35605,0.96264,1.47148
18-Feb-2009,1.51,2.335,2.43,2.52,1.5288,1.5425,2.64,1.685,2.6725,1.825,1.93,2.12,0.42795,0.39971,0.94926,1.50578
19-Feb-2009,1.57,2.375,2.47,2.56,1.585,1.595,2.695,1.7375,,1.875,1.98,2.165,0.35391,0.39808,1.0125,1.5339
20-Feb-2009,1.575,2.455,2.525,2.625,1.585,1.6,2.76,1.755,2.825,1.905,1.995,2.205,0.37694,0.42078,1.01192,1.52526
