,GJGB1 Index,GJGB10 Index,GJGB15 Index,GJGB2 Index,GJGB20 Index,GJGB3 Index,GJGB30 Index,GJGB4 Index,GJGB40 Index,GJGB5 Index,GJGB6 Index,GJGB7 Index,GJGB8 Index,GJGB9 Index
12/2/1997,0.391,1.95,2.105,0.475,2.6,0.666,,0.931,,1.15,1.467,1.515,1.781,1.826
12/3/1997,0.406,1.881,2.03,0.499,2.525,0.662,,0.911,,1.115,1.381,1.45,1.708,1.755
12/4/1997,0.403,1.82,1.955,0.492,2.45,0.645,,0.871,,1.07,1.342,1.415,1.654,1.7
12/5/1997,0.4,1.816,1.945,0.497,2.43,0.655,,0.891,,1.091,1.368,1.446,1.654,1.7
12/8/1997,0.41,1.805,1.94,0.49,2.4,0.646,,0.881,,1.08,1.36,1.425,1.652,1.69
12/9/1997,0.352,1.965,2.03,0.52,2.55,0.712,,0.964,,1.189,1.432,1.512,1.734,1.815
12/10/1997,0.39,1.945,2.04,0.534,2.555,0.707,,0.951,,1.169,1.408,1.474,1.71,1.795
12/11/1997,0.4,1.915,2.02,0.529,2.53,0.698,,0.933,,1.151,1.382,1.455,1.676,1.76
12/12/1997,0.439,1.9,2.045,0.562,2.555,0.732,,0.966,,1.182,1.412,1.496,1.697,1.775
12/15/1997,0.468,1.885,2.015,0.567,2.525,0.732,,0.964,,1.164,1.4,1.477,1.671,1.755
12/16/1997,0.516,1.91,2.015,0.585,2.525,0.741,,0.977,,1.171,1.4,1.482,1.683,1.75
12/17/1997,0.603,1.965,2.075,0.655,2.585,0.816,,1.051,,1.235,1.462,1.545,1.747,1.815
12/18/1997,0.581,1.91,2.025,0.621,2.54,0.777,,0.995,,1.186,1.407,1.485,1.689,1.755
12/19/1997,0.55,1.915,2.025,0.62,2.54,0.775,,0.995,,1.186,1.407,1.48,1.687,1.755
12/22/1997,0.549,1.915,2.025,0.623,2.54,0.776,,0.99,,1.181,1.402,1.475,1.69,1.765
12/24/1997,0.544,1.905,2.015,0.621,2.535,0.776,,0.986,,1.176,1.397,1.471,1.681,1.76
12/25/1997,0.553,1.915,2.025,0.62,2.55,0.78,,0.996,,1.191,1.412,1.486,1.689,1.765
12/26/1997,0.553,1.92,2.02,0.624,2.55,0.78,,1.001,,1.2,1.416,1.49,1.689,1.76
12/29/1997,0.552,1.92,2.02,0.623,2.55,0.787,,1.005,,1.205,1.422,1.49,1.69,1.775
12/30/1997,0.55,1.94,2.03,0.626,2.56,0.79,,1.011,,1.211,1.427,1.495,1.704,1.79
1/1/1998,0.503,,,0.582,,0.747,,0.977,,1.18,,,,
1/5/1998,0.539,1.885,1.99,0.597,2.52,0.762,,0.975,,1.175,1.387,1.45,1.659,1.758
1/6/1998,0.537,1.85,1.95,0.596,2.48,0.751,,0.955,,1.151,1.357,1.416,1.624,1.723
1/7/1998,0.543,1.855,1.955,0.612,2.485,0.76,,0.966,,1.155,1.362,1.43,1.624,1.728
1/8/1998,0.541,1.88,1.97,0.616,2.5,0.767,,0.977,,1.17,1.372,1.456,1.649,1.753
1/9/1998,0.553,1.88,1.97,0.625,2.5,0.767,,0.978,,1.171,1.354,1.45,1.643,1.74
1/12/1998,0.516,1.85,1.945,0.57,2.47,0.718,,0.934,,1.131,1.319,1.42,1.617,1.725
1/13/1998,0.506,1.865,1.96,0.57,2.485,0.721,,0.946,,1.144,1.339,1.436,1.632,1.73
1/14/1998,0.501,1.87,1.965,0.569,2.495,0.722,,0.946,,1.149,1.344,1.44,1.642,1.745
1/16/1998,0.496,1.91,2.005,0.574,2.54,0.741,,0.965,,1.17,1.384,1.485,1.687,1.775
1/19/1998,0.505,1.94,2.035,0.583,2.565,0.751,,0.98,,1.181,1.399,1.5,1.708,1.801
1/20/1998,0.54,1.96,2.06,0.61,2.595,0.783,,1.01,,1.209,1.416,1.515,1.729,1.838
1/21/1998,0.58,2.01,2.12,0.664,2.655,0.836,,1.069,,1.266,1.478,1.586,1.79,1.895
1/22/1998,0.57,1.985,2.095,0.646,2.625,0.814,,1.043,,1.242,1.455,1.551,1.764,1.868
1/23/1998,0.621,2.07,2.17,0.709,2.695,0.886,,1.121,,1.32,1.538,1.636,1.838,1.939
1/26/1998,0.642,2.085,2.19,0.758,2.71,0.933,,1.161,,1.355,1.556,1.65,1.862,1.964
1/27/1998,0.643,2.075,2.175,0.772,2.7,0.947,,1.171,,1.365,1.562,1.645,1.858,1.954
1/28/1998,0.659,2.08,2.17,0.797,2.695,0.971,,1.191,,1.385,1.578,1.66,1.864,1.957
1/29/1998,0.659,2.06,2.16,0.803,2.67,0.975,,1.196,,1.394,1.586,1.665,1.871,1.947
1/30/1998,0.629,2.005,2.105,0.761,2.625,0.927,,1.143,,1.345,1.538,1.616,1.82,1.893
2/2/1998,0.623,2.025,2.13,0.788,2.65,0.949,,1.158,,1.366,1.559,1.64,1.844,1.917
2/3/1998,0.628,2.025,2.13,0.806,2.65,0.97,,1.173,,1.376,1.564,1.64,1.843,1.917
2/4/1998,0.618,2,2.11,0.794,2.63,0.951,,1.154,,1.35,1.543,1.616,1.819,1.899
2/5/1998,0.618,2.02,2.12,0.8,2.64,0.963,,1.167,,1.356,1.544,1.63,1.829,1.908
2/6/1998,0.625,2.015,2.12,0.804,2.64,0.968,,1.165,,1.351,1.548,1.635,1.823,1.908
2/9/1998,0.625,1.98,2.09,0.788,2.61,0.949,,1.15,,1.331,1.528,1.6,1.793,1.877
2/10/1998,0.605,1.98,2.08,0.775,2.595,0.933,,1.137,,1.321,1.518,1.59,1.785,1.869
2/12/1998,0.604,1.985,2.09,0.764,2.6,0.923,,1.126,,1.315,1.523,1.6,1.792,1.877
2/13/1998,0.589,1.965,2.065,0.733,2.57,0.889,,1.087,,1.277,1.49,1.565,1.769,1.861
2/16/1998,0.579,1.955,2.055,0.706,2.565,0.861,,1.061,,1.246,1.461,1.541,1.752,1.845
2/17/1998,0.593,1.955,2.05,0.717,2.565,0.87,,1.075,,1.259,1.461,1.536,1.75,1.844
2/18/1998,0.59,1.93,2.03,0.709,2.545,0.862,,1.07,,1.248,1.44,1.521,1.725,1.82
2/19/1998,0.576,1.905,1.99,0.699,2.51,0.843,,1.043,,1.223,1.411,1.49,1.699,1.784
2/20/1998,0.581,1.895,1.99,0.693,2.51,0.836,,1.042,,1.226,1.413,1.496,1.694,1.779
2/23/1998,0.546,1.835,1.945,0.658,2.465,0.794,,0.996,,1.179,1.365,1.445,1.647,1.726
2/24/1998,0.6,1.85,1.955,0.678,2.47,0.803,,1.001,,1.183,1.373,1.445,1.654,1.737
2/25/1998,0.551,1.9,2,0.689,2.515,0.833,,1.042,,1.232,1.424,1.505,1.71,1.788
2/26/1998,0.53,1.87,1.98,0.647,2.495,0.795,,0.999,,1.186,1.377,1.475,1.687,1.766
2/27/1998,0.582,1.895,2,0.648,2.515,0.826,,1.035,,1.24,1.443,1.506,1.714,1.781
3/2/1998,0.538,1.91,2.005,0.636,2.52,0.82,,1.036,,1.24,1.564,1.495,1.703,1.775
3/3/1998,0.538,1.91,2,0.627,2.52,0.815,,1.027,,1.236,1.431,1.481,1.691,1.765
3/4/1998,0.57,1.89,1.985,0.632,2.51,0.811,,1.013,,1.222,1.419,1.465,1.679,1.75
3/5/1998,0.531,1.86,1.955,0.604,2.48,0.783,,0.976,,1.186,1.375,1.42,1.642,1.715
3/6/1998,0.561,1.89,1.977,0.639,2.504,0.804,,1.003,,1.211,0.99,1.45,1.672,1.74
3/9/1998,0.549,1.85,1.952,0.606,2.475,0.776,,0.972,,1.184,0.953,1.41,1.633,1.701
3/10/1998,0.544,1.83,1.937,0.6,2.455,0.769,,0.967,,1.174,1.357,1.395,1.612,1.68
3/11/1998,0.515,1.78,1.898,0.583,2.4,0.751,,0.935,,1.13,,1.392,1.563,1.669
3/12/1998,0.487,1.79,1.904,0.581,2.39,0.751,,0.941,,1.14,0.815,1.408,1.573,1.68
3/13/1998,0.488,1.81,1.914,0.6,2.405,0.772,,0.963,,1.164,1.356,1.429,1.59,1.689
3/16/1998,0.48,1.765,1.875,0.594,2.36,0.762,,0.95,,1.147,1.328,1.389,1.554,1.65
3/17/1998,0.552,1.765,1.875,0.627,2.355,0.778,,0.964,,1.158,1.342,1.4,1.569,1.655
3/18/1998,0.494,1.74,1.865,0.607,2.34,0.76,,0.951,,1.146,1.325,1.395,1.563,1.645
3/19/1998,0.498,1.77,1.88,0.614,2.35,0.763,,0.96,,1.16,1.338,1.411,1.577,1.66
3/20/1998,0.497,1.81,1.9,0.618,2.37,0.768,,0.968,,1.173,1.356,1.43,1.597,1.685
3/23/1998,0.544,1.765,1.865,0.602,2.335,0.746,,0.935,,1.129,1.315,1.39,1.554,1.65
3/24/1998,0.545,1.79,1.885,0.608,2.355,0.76,,0.95,,1.143,1.33,1.405,1.568,1.665
3/25/1998,0.497,1.785,1.88,0.594,2.36,0.756,,0.947,,1.127,1.312,1.386,1.547,1.655
3/26/1998,0.589,1.825,1.925,0.656,2.415,0.82,,1.004,,1.183,1.37,1.45,1.609,1.705
3/27/1998,0.608,1.895,1.975,0.671,2.475,0.845,,1.044,,1.233,1.418,1.505,1.669,1.765
3/30/1998,0.598,1.895,1.965,0.659,2.47,0.832,,1.025,,1.215,1.404,1.491,1.654,1.75
3/31/1998,0.556,1.875,1.95,0.627,2.46,0.802,,0.992,,1.184,1.376,1.466,1.631,1.736
4/1/1998,0.542,1.84,1.935,0.621,2.45,0.797,,0.983,,1.177,1.363,1.455,1.622,1.72
4/2/1998,0.594,1.86,1.955,0.651,2.465,0.821,,1.006,,1.205,1.543,1.481,1.639,1.74
4/3/1998,0.565,1.94,2.03,0.67,2.545,0.865,,1.058,,1.272,1.463,1.565,1.719,1.82
4/6/1998,0.619,1.93,2.02,0.67,2.54,0.85,,1.041,,1.256,0.979,1.54,1.709,1.81
4/7/1998,0.61,1.915,2.01,0.656,2.535,0.838,,1.026,,1.24,1.431,1.525,1.691,1.795
4/8/1998,0.553,1.926,2.025,0.638,2.55,0.826,,1.025,,1.241,1.066,1.535,1.699,1.805
4/9/1998,0.536,1.94,2.04,0.628,2.565,0.811,,1.023,,1.242,0.954,1.55,1.713,1.82
4/10/1998,0.505,1.885,1.985,0.582,2.505,0.755,,0.966,,1.175,1.443,1.486,1.711,1.765
4/13/1998,0.576,1.86,1.965,0.608,2.485,0.757,,0.951,,1.163,1.368,1.461,1.633,1.74
4/14/1998,0.593,1.84,1.945,0.613,2.465,0.753,,0.948,,1.15,1.349,1.436,1.616,1.72
4/15/1998,0.578,1.81,1.915,0.602,2.43,0.744,,0.936,,1.133,1.326,1.4,1.578,1.685
4/16/1998,0.577,1.815,1.915,0.606,2.42,0.752,,0.943,,1.142,1.333,1.415,1.589,1.691
4/17/1998,0.559,1.8,1.895,0.599,2.395,0.748,,0.934,,1.134,1.318,1.406,1.572,1.67
4/20/1998,0.57,1.775,1.87,0.601,2.37,0.739,,0.919,,1.119,1.298,1.38,1.549,1.646
4/21/1998,0.578,1.79,1.885,0.608,2.38,0.749,,0.929,,1.132,1.311,1.395,1.57,1.66
4/22/1998,0.517,1.795,1.89,0.582,2.39,0.733,,0.918,,1.123,1.314,1.405,1.571,1.665
4/23/1998,0.498,1.795,1.895,0.561,2.395,0.712,,0.896,,1.104,1.305,1.4,1.566,1.665
4/24/1998,0.481,1.8,1.905,0.55,2.405,0.71,,0.896,,1.105,1.305,1.405,1.571,1.675
4/27/1998,0.449,1.77,1.88,0.516,2.38,0.676,,0.865,,1.075,1.284,1.375,1.547,1.65
4/28/1998,0.44,1.735,1.85,0.502,2.345,0.655,,0.847,,1.051,1.249,1.34,1.505,1.62
4/30/1998,0.511,1.725,1.84,0.531,2.335,0.673,,0.858,,1.062,1.247,1.34,1.509,1.615
5/1/1998,0.461,1.701,1.81,0.513,2.305,0.657,,0.847,,1.045,1.387,1.326,1.491,1.595
5/6/1998,0.447,1.65,1.76,0.501,2.245,0.634,,0.82,,1.015,0.999,1.286,1.446,1.546
5/7/1998,0.418,1.625,1.73,0.459,2.21,0.589,,0.775,,0.971,1.162,1.25,1.412,1.515
5/8/1998,0.39,1.596,1.71,0.426,2.19,0.545,,0.728,,0.927,1.065,1.215,1.377,1.48
5/11/1998,0.398,1.61,1.73,0.437,2.205,0.559,,0.744,,0.939,0.66,1.23,1.393,1.495
5/12/1998,0.402,1.571,1.7,0.434,2.175,0.551,,0.731,,0.916,1.101,1.195,1.352,1.455
5/13/1998,0.39,1.57,1.705,0.43,2.18,0.547,,0.736,,0.921,1.099,1.196,1.356,1.46
5/14/1998,0.406,1.58,1.715,0.45,2.185,0.568,,0.754,,0.939,1.113,1.205,1.366,1.47
5/15/1998,0.399,1.55,1.685,0.44,2.15,0.555,,0.741,,0.915,1.086,1.181,1.339,1.445
5/18/1998,0.404,1.53,1.67,0.433,2.125,0.537,,0.72,,0.895,1.065,1.155,1.32,1.425
5/19/1998,0.401,1.541,1.675,0.431,2.125,0.543,,0.723,,0.897,1.076,1.171,1.33,1.435
5/20/1998,0.409,1.54,1.675,0.432,2.125,0.541,,0.722,,0.896,1.075,1.17,1.325,1.435
5/21/1998,0.408,1.555,1.685,0.447,2.135,0.551,,0.734,,0.908,1.085,1.185,1.335,1.451
5/22/1998,0.393,1.515,1.65,0.422,2.1,0.521,,0.695,,0.869,1.05,1.145,1.3,1.415
5/25/1998,0.377,1.475,1.615,0.408,2.065,0.502,,0.674,,0.849,1.028,1.11,1.275,1.375
5/26/1998,0.386,1.49,1.63,0.41,2.08,0.505,,0.677,,0.851,1.03,1.126,1.275,1.385
5/27/1998,0.391,1.495,1.64,0.42,2.09,0.52,,0.691,,0.865,1.04,1.136,1.285,1.39
5/28/1998,0.39,1.47,1.615,0.416,2.07,0.51,,0.675,,0.849,1.02,1.115,1.27,1.37
5/29/1998,0.382,1.456,1.595,0.432,2.05,0.546,,0.71,,0.885,1.024,1.105,1.277,1.382
6/1/1998,0.387,1.46,1.58,0.431,2,0.534,,0.69,,0.853,0.978,1.11,1.231,1.335
6/2/1998,0.405,1.43,1.54,0.444,1.955,0.546,,0.685,,0.843,0.958,1.08,1.199,1.309
6/3/1998,0.417,1.445,1.555,0.473,1.95,0.569,,0.715,,0.868,0.99,1.105,1.215,1.327
6/4/1998,0.405,1.44,1.55,0.464,1.945,0.564,,0.706,,0.859,0.979,1.101,1.205,1.326
6/5/1998,0.416,1.46,1.57,0.474,1.96,0.577,,0.718,,0.876,0.999,1.131,1.228,1.347
6/8/1998,0.463,1.44,1.55,0.499,1.945,0.582,,0.717,,0.865,0.992,1.097,1.213,1.333
6/9/1998,0.458,1.485,1.595,0.497,1.99,0.594,,0.736,,0.894,1.032,1.148,1.268,1.378
6/10/1998,0.44,1.48,1.59,0.48,1.98,0.584,,0.733,,0.893,1.029,1.145,1.261,1.372
6/11/1998,0.447,1.525,1.635,0.5,2.02,0.614,,0.761,,0.932,1.078,1.206,1.307,1.418
6/12/1998,0.369,1.515,1.62,0.445,2,0.571,,0.728,,0.903,1.046,1.181,1.28,1.396
6/15/1998,0.378,1.475,1.58,0.439,1.96,0.551,,0.704,,0.873,1.011,1.142,1.244,1.361
6/16/1998,0.395,1.49,1.595,0.46,1.975,0.581,,0.723,,0.894,1.031,1.162,1.264,1.374
6/17/1998,0.435,1.515,1.62,0.519,2,0.629,,0.769,,0.933,1.068,1.195,1.298,1.404
6/18/1998,0.446,1.575,1.68,0.546,2.06,0.67,,0.809,,0.979,1.114,1.245,1.356,1.461
6/19/1998,0.425,1.575,1.68,0.518,2.07,0.637,,0.776,,0.946,1.103,1.23,1.346,1.461
6/22/1998,0.414,1.58,1.69,0.492,2.09,0.612,,0.752,,0.921,1.078,1.215,1.33,1.456
6/23/1998,0.412,1.555,1.675,0.494,2.08,0.61,,0.751,,0.916,1.073,1.21,1.319,1.435
6/24/1998,0.396,1.495,1.615,0.476,2.02,0.585,,0.721,,0.875,1.041,1.16,1.272,1.384
6/25/1998,0.414,1.51,1.615,0.495,2.015,0.606,,0.746,,0.9,1.058,1.17,1.286,1.396
6/26/1998,0.442,1.535,1.635,0.538,2.03,0.645,,0.785,,0.935,1.086,1.195,1.307,1.418
6/29/1998,0.45,1.565,1.67,0.562,2.06,0.676,,0.815,,0.975,1.129,1.236,1.347,1.447
6/30/1998,0.458,1.615,1.73,0.56,2.135,0.686,,0.841,,1.011,1.172,1.28,1.394,1.499
7/1/1998,0.459,1.695,1.815,0.578,2.23,0.721,,0.887,,1.07,1.225,1.355,1.468,1.571
7/2/1998,0.455,1.605,1.715,0.55,2.13,0.667,,0.821,,0.991,1.14,1.26,1.373,1.485
7/3/1998,0.439,1.641,1.75,0.535,2.165,0.672,,0.831,,1.005,1.157,1.3,1.398,1.51
7/6/1998,0.427,1.605,1.72,0.514,2.135,0.641,,0.8,,0.976,1.139,1.265,1.376,1.486
7/7/1998,0.425,1.611,1.72,0.511,2.14,0.642,,0.8,,0.975,1.143,1.265,1.38,1.49
7/8/1998,0.44,1.67,1.78,0.539,2.2,0.679,,0.845,,1.024,1.183,1.321,1.432,1.54
7/9/1998,0.448,1.66,1.77,0.54,2.185,0.692,,0.856,,1.036,1.196,1.32,1.439,1.538
7/10/1998,0.446,1.665,1.775,0.542,2.195,0.698,,0.861,,1.043,1.197,1.325,1.444,1.544
7/13/1998,0.465,1.705,1.815,0.567,2.235,0.721,,0.885,,1.066,1.241,1.365,1.488,1.589
7/14/1998,0.474,1.755,1.865,0.578,2.29,0.744,,0.912,,1.095,1.266,1.405,1.518,1.623
7/15/1998,0.466,1.72,1.83,0.557,2.255,0.71,,0.871,,1.05,1.229,1.36,1.482,1.591
7/16/1998,0.486,1.75,1.865,0.582,2.3,0.747,,0.906,,1.086,1.27,1.395,1.518,1.63
7/17/1998,0.494,1.736,1.85,0.584,2.285,0.756,,0.913,,1.09,1.255,1.38,1.502,1.613
7/21/1998,0.493,1.74,1.855,0.595,2.295,0.764,,0.923,,1.092,1.252,1.385,1.5,1.608
7/22/1998,0.487,1.716,1.83,0.581,2.275,0.741,,0.902,,1.066,1.215,1.351,1.469,1.578
7/23/1998,0.485,1.661,1.775,0.568,2.215,0.72,,0.878,,1.039,1.184,1.305,1.431,1.536
7/24/1998,0.494,1.675,1.79,0.58,2.23,0.735,,0.899,,1.059,1.204,1.335,1.451,1.545
7/27/1998,0.471,1.62,1.735,0.562,2.165,0.706,,0.86,,1.015,1.15,1.276,1.392,1.492
7/28/1998,0.469,1.62,1.73,0.564,2.16,0.708,,0.856,,1.016,1.152,1.275,1.394,1.494
7/29/1998,0.452,1.585,1.7,0.535,2.13,0.667,,0.811,,0.976,1.116,1.24,1.359,1.458
7/30/1998,0.417,1.535,1.665,0.498,2.09,0.62,,0.76,,0.928,1.069,1.191,1.312,1.415
7/31/1998,0.415,1.55,1.68,0.505,2.095,0.639,,0.781,,0.948,1.088,1.2,1.327,1.437
8/3/1998,0.424,1.545,1.67,0.506,2.085,0.625,,0.766,,0.931,1.077,1.195,1.315,1.42
8/4/1998,0.422,1.52,1.645,0.508,2.06,0.633,,0.77,,0.931,1.066,1.18,1.303,1.403
8/5/1998,0.415,1.52,1.645,0.508,2.06,0.632,,0.77,,0.931,1.065,1.181,1.303,1.408
8/6/1998,0.413,1.51,1.64,0.495,2.055,0.618,,0.758,,0.918,1.057,1.175,1.29,1.394
8/7/1998,0.4,1.48,1.625,0.477,2.03,0.594,,0.731,,0.891,1.027,1.145,1.262,1.365
8/10/1998,0.398,1.455,1.6,0.469,2.005,0.576,,0.71,,0.866,1.009,1.125,1.237,1.346
8/11/1998,0.418,1.471,1.615,0.48,2.015,0.611,,0.747,,0.898,1.032,1.145,1.259,1.365
8/12/1998,0.411,1.465,1.61,0.48,2.005,0.607,,0.745,,0.896,1.026,1.14,1.253,1.358
8/13/1998,0.421,1.475,1.62,0.492,2.015,0.61,,0.751,,0.9,1.035,1.156,1.258,1.363
8/14/1998,0.418,1.466,1.605,0.483,1.995,0.603,,0.743,,0.887,1.022,1.14,1.25,1.349
8/17/1998,0.405,1.445,1.585,0.47,1.975,0.586,,0.72,,0.861,1,1.12,1.232,1.327
8/18/1998,0.414,1.44,1.58,0.467,1.97,0.577,,0.711,,0.856,1.002,1.115,1.232,1.326
8/19/1998,0.419,1.475,1.615,0.477,2.005,0.596,,0.745,,0.89,1.042,1.155,1.269,1.364
8/20/1998,0.417,1.475,1.61,0.473,2,0.598,,0.736,,0.89,1.04,1.151,1.264,1.361
8/21/1998,0.414,1.465,1.6,0.465,1.985,0.59,,0.726,,0.875,1.023,1.135,1.251,1.351
8/24/1998,0.4,1.425,1.56,0.451,1.945,0.56,,0.696,,0.84,0.987,1.095,1.209,1.309
8/25/1998,0.398,1.405,1.545,0.453,1.94,0.567,,0.695,,0.84,0.981,1.09,1.199,1.293
8/26/1998,0.415,1.37,1.515,0.463,1.905,0.58,,0.706,,0.846,0.978,1.076,1.178,1.268
8/27/1998,0.412,1.375,1.52,0.464,1.91,0.585,,0.71,,0.85,0.98,1.08,1.183,1.273
8/28/1998,0.386,1.33,1.48,0.426,1.855,0.545,,0.666,,0.8,0.932,1.036,1.135,1.225
8/31/1998,0.371,1.3,1.45,0.402,1.82,0.506,,0.636,,0.771,0.924,1.01,1.13,1.2
9/1/1998,0.397,1.3,1.465,0.438,1.9,0.551,,0.686,,0.826,0.952,1.081,1.155,1.235
9/2/1998,0.4,1.34,1.465,0.44,1.9,0.552,,0.68,,0.82,0.937,1.071,1.141,1.235
9/3/1998,0.398,1.375,1.495,0.44,1.925,0.556,,0.69,,0.836,0.953,1.081,1.156,1.26
9/4/1998,0.396,1.355,1.49,0.437,1.91,0.552,,0.685,,0.831,0.954,1.065,1.153,1.245
9/7/1998,0.394,1.323,1.47,0.415,1.885,0.53,,0.665,,0.806,0.943,1.04,1.138,1.215
9/8/1998,0.392,1.291,1.455,0.416,1.875,0.531,,0.665,,0.796,0.913,1.025,1.106,1.195
9/9/1998,0.386,1.29,1.43,0.414,1.85,0.521,,0.65,,0.78,0.884,1.005,1.081,1.175
9/10/1998,0.23,1.074,1.245,0.27,1.63,0.372,,0.5,,0.63,0.724,0.84,0.906,0.981
9/11/1998,0.227,0.988,1.165,0.257,1.525,0.35,,0.471,,0.59,0.677,0.79,0.841,0.91
9/14/1998,0.225,0.975,1.145,0.262,1.5,0.351,,0.471,,0.59,0.674,0.78,0.829,0.895
9/16/1998,0.236,0.959,1.13,0.272,1.48,0.355,,0.466,,0.58,0.662,0.76,0.81,0.875
9/17/1998,0.243,0.856,1.045,0.272,1.36,0.35,,0.447,,0.53,0.591,0.676,0.724,0.78
9/18/1998,0.238,0.83,1.03,0.282,1.33,0.361,,0.452,,0.535,0.597,0.67,0.722,0.76
9/21/1998,0.274,0.906,1.085,0.323,1.405,0.426,,0.515,,0.606,0.671,0.735,0.785,0.826
9/22/1998,0.266,0.911,1.105,0.329,1.445,0.45,,0.545,,0.631,0.696,0.755,0.806,0.85
9/24/1998,0.273,0.913,1.105,0.338,1.44,0.457,,0.545,,0.615,0.666,0.725,0.775,0.84
9/25/1998,0.271,0.841,1.05,0.339,1.36,0.447,,0.531,,0.59,0.628,0.68,0.721,0.78
9/28/1998,0.278,0.822,1.04,0.366,1.335,0.492,,0.571,,0.625,0.66,0.695,0.723,0.76
9/29/1998,0.266,0.839,1.055,0.362,1.345,0.481,,0.566,,0.631,0.681,0.72,0.744,0.78
9/30/1998,0.268,0.782,0.975,0.355,1.255,0.471,,0.556,,0.615,0.655,0.68,0.694,0.73
10/1/1998,0.265,0.766,0.91,0.337,1.18,0.437,,0.52,,0.58,0.628,0.651,0.673,0.695
10/2/1998,0.273,0.733,0.89,0.338,1.16,0.42,,0.5,,0.561,0.586,0.636,0.629,0.68
10/5/1998,0.27,0.772,0.905,0.356,1.18,0.451,,0.536,,0.596,0.635,0.665,0.678,0.705
10/6/1998,0.277,0.77,0.9,0.362,1.175,0.461,,0.545,,0.605,0.635,0.665,0.671,0.705
10/7/1998,0.269,0.802,0.945,0.368,1.23,0.48,,0.567,,0.63,0.658,0.705,0.715,0.75
10/8/1998,0.267,0.823,0.98,0.364,1.285,0.475,,0.555,,0.626,0.662,0.725,0.729,0.77
10/9/1998,0.254,0.842,0.995,0.346,1.31,0.456,,0.53,,0.61,0.669,0.725,0.747,0.78
10/12/1998,0.272,0.934,1.1,0.379,1.445,0.496,,0.58,,0.681,0.733,0.815,0.836,0.875
10/13/1998,0.259,0.866,1.025,0.352,1.335,0.461,,0.54,,0.63,0.682,0.74,0.773,0.805
10/14/1998,0.282,0.899,1.055,0.381,1.36,0.507,,0.595,,0.69,0.739,0.79,0.817,0.84
10/15/1998,0.289,0.879,1.065,0.382,1.36,0.505,,0.596,,0.696,0.74,0.8,0.823,0.845
10/16/1998,0.276,0.907,1.08,0.378,1.38,0.495,,0.58,,0.691,0.74,0.8,0.82,0.86
10/19/1998,0.252,0.861,1.04,0.337,1.345,0.452,,0.532,,0.641,0.684,0.75,0.767,0.815
10/20/1998,0.249,0.854,1.035,0.337,1.335,0.45,,0.526,,0.625,0.673,0.726,0.749,0.8
10/21/1998,0.231,0.874,1.07,0.325,1.37,0.451,,0.531,,0.636,0.688,0.75,0.777,0.825
10/22/1998,0.238,0.87,1.06,0.316,1.36,0.44,,0.522,,0.62,0.675,0.74,0.764,0.815
10/23/1998,0.235,0.893,1.085,0.316,1.385,0.45,,0.536,,0.636,0.706,0.775,0.793,0.84
10/26/1998,0.232,0.911,1.115,0.317,1.42,0.467,,0.555,,0.655,0.727,0.796,0.813,0.855
10/27/1998,0.24,0.925,1.15,0.327,1.46,0.486,,0.575,,0.675,0.74,0.815,0.832,0.88
10/28/1998,0.231,0.903,1.12,0.31,1.44,0.457,,0.54,,0.636,0.693,0.761,0.79,0.84
10/29/1998,0.225,0.9,1.13,0.301,1.46,0.445,,0.532,,0.62,0.674,0.745,0.778,0.835
10/30/1998,0.222,0.849,1.07,0.292,1.395,0.425,,0.507,,0.59,0.639,0.711,0.741,0.79
11/2/1998,0.219,0.86,1.08,0.293,1.405,0.435,,0.515,,0.6,0.649,0.721,0.752,0.8
11/4/1998,0.21,0.885,1.12,0.294,1.44,0.466,,0.562,,0.646,0.71,0.77,0.794,0.84
11/5/1998,0.184,0.881,1.095,0.247,1.415,0.407,,0.502,,0.601,0.66,0.74,0.772,0.825
11/6/1998,0.17,0.865,1.065,0.233,1.385,0.395,,0.485,,0.586,0.639,0.715,0.752,0.805
11/9/1998,0.166,0.855,1.065,0.228,1.385,0.421,,0.471,,0.595,0.649,0.711,0.772,0.805
11/10/1998,0.152,0.83,1.04,0.205,1.355,0.389,,0.477,,0.557,0.619,0.675,0.743,0.775
11/11/1998,0.165,0.93,1.09,0.22,1.405,0.398,,0.497,,0.574,0.648,0.725,0.791,0.825
11/12/1998,0.161,0.845,1.06,0.211,1.375,0.383,,0.477,,0.557,0.907,0.69,0.749,0.79
11/13/1998,0.158,0.835,1.05,0.211,1.375,0.377,,0.471,,0.556,0.615,0.68,0.738,0.775
11/16/1998,0.166,0.865,1.085,0.217,1.42,0.357,,0.441,,0.573,0.638,0.695,0.766,0.795
11/17/1998,0.162,0.96,1.1,0.222,1.44,0.35,,0.431,,0.56,0.618,0.681,0.75,0.795
11/18/1998,0.16,0.87,1.08,0.223,1.425,0.342,,0.421,,0.525,0.595,0.666,0.708,0.77
11/19/1998,0.169,0.885,1.105,0.233,1.46,0.35,,0.43,,0.536,0.616,0.675,0.731,0.78
11/20/1998,0.165,0.945,1.18,0.249,1.54,0.375,,0.46,,0.57,0.646,0.725,0.775,0.835
11/24/1998,0.174,0.968,1.215,0.259,1.59,0.386,,0.475,,0.59,0.669,0.756,0.802,0.86
11/25/1998,0.175,1.006,1.25,0.27,1.625,0.405,,0.5,,0.625,0.71,0.805,0.853,0.905
