12-Sep-2000,0.44,1.847,2,0.58,2.355,0.787,2.574,0.965,,1.195,1.374,1.565,1.848,1.791
13-Sep-2000,0.44,1.866,2.03,0.585,2.385,0.789,2.609,0.975,,1.21,1.389,1.59,1.868,1.813
14-Sep-2000,0.45,1.889,2.06,0.6,2.42,0.804,2.648,0.99,,1.225,1.407,1.615,1.884,1.836
18-Sep-2000,0.45,1.866,2.06,0.59,2.425,0.795,2.653,0.97,,1.2,1.385,1.58,1.854,1.812
19-Sep-2000,0.445,1.854,2.05,0.58,2.415,0.771,2.648,0.95,,1.18,1.361,1.555,1.836,1.792
20-Sep-2000,0.45,1.871,2.065,0.585,2.435,0.778,2.668,0.96,,1.19,1.379,1.585,1.858,1.813
21-Sep-2000,0.46,1.912,2.09,0.595,2.46,0.788,2.693,0.97,,1.205,1.392,1.6,1.873,1.83
22-Sep-2000,0.45,1.869,2.06,0.57,2.43,0.763,2.665,0.935,,1.165,1.349,1.55,1.828,1.788
25-Sep-2000,0.46,1.878,2.075,0.58,2.45,0.767,2.684,0.945,,1.175,1.357,1.565,1.837,1.792
26-Sep-2000,0.475,1.906,2.12,0.605,2.51,0.8,2.75,0.98,,1.21,1.388,1.595,1.868,1.818
27-Sep-2000,0.475,1.889,2.105,0.6,2.5,0.798,2.742,0.965,,1.19,1.369,1.57,1.848,1.798
28-Sep-2000,0.48,1.882,2.1,0.61,2.5,0.803,2.743,0.965,,1.19,1.363,1.565,1.841,1.791
29-Sep-2000,0.48,1.847,2.07,0.61,2.475,0.789,2.719,0.95,,1.17,1.337,1.535,1.808,1.76
2-Oct-2000,0.47,1.842,2.065,0.6,2.475,0.781,2.718,0.94,,1.16,1.32,1.52,1.794,1.755
3-Oct-2000,0.455,1.837,2.055,0.585,2.47,0.764,2.717,0.925,,1.145,1.304,1.505,1.778,1.749
4-Oct-2000,0.455,1.825,2.04,0.585,2.45,0.764,2.719,0.925,,1.145,1.3,1.505,1.774,1.744
5-Oct-2000,0.45,1.808,2.02,0.575,2.425,0.754,2.712,0.915,,1.13,1.291,1.49,1.758,1.728
6-Oct-2000,0.45,1.814,2.045,0.575,2.46,0.757,2.756,0.915,,1.135,1.293,1.49,1.763,1.735
10-Oct-2000,0.445,1.834,2.08,0.57,2.505,0.754,2.814,0.915,,1.135,1.297,1.5,1.778,1.755
11-Oct-2000,0.435,1.82,2.08,0.56,2.51,0.743,2.823,0.905,,1.125,1.244,1.49,1.769,1.745
12-Oct-2000,0.435,1.849,2.11,0.555,2.55,0.745,2.867,0.91,,1.135,1.305,1.515,1.794,1.774
13-Oct-2000,0.42,1.843,2.135,0.53,2.595,0.717,2.939,0.885,,1.11,1.287,1.495,1.778,1.768
16-Oct-2000,0.415,1.86,2.175,0.52,2.665,0.709,3.035,0.88,,1.105,1.289,1.5,1.788,1.783
17-Oct-2000,0.415,1.835,2.13,0.52,2.605,0.709,2.971,0.88,,1.105,1.283,1.49,1.773,1.759
18-Oct-2000,0.415,1.799,2.075,0.52,2.53,0.703,2.901,0.87,,1.09,1.259,1.455,1.738,1.724
19-Oct-2000,0.41,1.82,2.1,0.51,2.56,0.689,2.935,0.86,,1.08,1.255,1.455,1.745,1.739
20-Oct-2000,0.415,1.839,2.12,0.515,2.585,0.694,2.969,0.865,,1.085,1.26,1.46,1.751,1.75
23-Oct-2000,0.42,1.854,2.135,0.525,2.6,0.713,3.004,0.885,,1.105,1.28,1.48,1.765,1.765
24-Oct-2000,0.425,1.86,2.14,0.53,2.605,0.728,3.037,0.893,,1.12,1.293,1.49,1.769,1.769
25-Oct-2000,0.425,1.84,2.115,0.525,2.575,0.719,3.014,0.89,,1.115,1.287,1.475,1.754,1.749
26-Oct-2000,0.42,1.84,2.095,0.515,2.555,0.707,3.015,0.88,,1.105,1.288,1.49,1.758,1.749
27-Oct-2000,0.415,1.844,2.09,0.51,2.55,0.698,3.019,0.87,,1.1,1.284,1.485,1.758,1.749
30-Oct-2000,0.41,1.819,2.065,0.5,2.525,0.678,2.998,0.85,,1.075,1.254,1.45,1.729,1.723
31-Oct-2000,0.41,1.813,2.045,0.5,2.5,0.682,3,0.845,,1.07,1.254,1.45,1.726,1.714
1-Nov-2000,0.42,1.835,2.08,0.51,2.54,0.693,3.047,0.865,,1.095,1.274,1.48,1.75,1.739
2-Nov-2000,0.41,1.82,2.07,0.495,2.535,0.677,3.052,0.85,,1.07,1.249,1.455,1.73,1.723
6-Nov-2000,0.405,1.816,2.08,0.49,2.545,0.674,3.081,0.845,,1.06,1.239,1.44,1.72,1.718
7-Nov-2000,0.405,1.82,2.09,0.495,2.555,0.684,3.133,0.855,,1.075,1.249,1.445,1.725,1.724
8-Nov-2000,0.41,1.817,2.08,0.51,2.54,0.704,3.099,0.875,,1.095,1.265,1.455,1.73,1.719
9-Nov-2000,0.41,1.805,2.05,0.51,2.51,0.704,2.839,0.87,,1.085,1.249,1.435,1.715,1.705
10-Nov-2000,0.41,1.809,2.055,0.515,2.515,0.707,2.839,0.87,,1.085,1.244,1.425,1.715,1.709
13-Nov-2000,0.405,1.781,2.03,0.505,2.485,0.693,2.811,0.845,,1.05,1.204,1.375,1.679,1.679
14-Nov-2000,0.41,1.787,2.035,0.515,2.49,0.705,2.815,0.855,,1.06,1.211,1.385,1.689,1.685
15-Nov-2000,0.41,1.785,2.025,0.51,2.47,0.694,2.778,0.845,,1.05,1.199,1.375,1.685,1.685
16-Nov-2000,0.41,1.78,2,0.505,2.435,0.684,2.718,0.835,,1.04,1.19,1.37,1.674,1.667
17-Nov-2000,0.41,1.775,1.99,0.5,2.42,0.679,2.694,0.835,,1.04,1.195,1.38,1.67,1.66
20-Nov-2000,0.405,1.745,1.955,0.485,2.385,0.663,2.655,0.815,,1.02,1.17,1.345,1.639,1.63
21-Nov-2000,0.405,1.709,1.92,0.485,2.345,0.663,2.604,0.81,,1.015,1.165,1.33,1.622,1.606
22-Nov-2000,0.41,1.717,1.91,0.49,2.325,0.673,2.576,0.82,,1.025,1.175,1.345,1.625,1.601
24-Nov-2000,0.41,1.68,1.84,0.485,2.24,0.663,2.488,0.805,,1.005,1.145,1.31,1.591,1.566
27-Nov-2000,0.415,1.69,1.85,0.495,2.235,0.673,2.504,0.815,,1.015,1.156,1.325,1.6,1.575
28-Nov-2000,0.42,1.71,1.865,0.5,2.245,0.674,2.523,0.815,,1.015,1.158,1.335,1.614,1.59
29-Nov-2000,0.42,1.677,1.835,0.485,2.215,0.658,2.504,0.79,,0.98,1.119,1.285,1.569,1.56
30-Nov-2000,0.43,1.622,1.78,0.48,2.155,0.683,2.463,0.765,,0.94,1.105,1.225,1.42,1.532
1-Dec-2000,0.44,1.636,1.79,0.49,2.17,0.688,2.476,0.77,,0.94,1.109,1.235,1.433,1.546
4-Dec-2000,0.44,1.646,1.845,0.545,2.13,0.704,2.5,0.8,,0.985,1.126,1.305,1.446,1.556
5-Dec-2000,0.445,1.606,1.835,0.545,2.125,0.69,2.499,0.78,,0.955,1.093,1.26,1.409,1.519
6-Dec-2000,0.465,1.63,1.89,0.555,2.19,0.699,2.569,0.795,,0.97,1.114,1.28,1.43,1.544
7-Dec-2000,0.455,1.57,1.85,0.53,2.16,0.664,2.544,0.745,,0.915,1.053,1.21,1.369,1.493
8-Dec-2000,0.465,1.596,1.865,0.555,2.175,0.695,2.558,0.78,,0.945,1.083,1.235,1.395,1.524
11-Dec-2000,0.525,1.642,1.925,0.62,2.235,0.75,2.59,0.86,,1.025,1.146,1.295,1.441,1.571
12-Dec-2000,0.515,1.647,1.9,0.61,2.205,0.758,2.588,0.85,,1.02,1.153,1.295,1.45,1.581
13-Dec-2000,0.505,1.696,1.925,0.605,2.23,0.76,2.611,0.87,,1.055,1.203,1.365,1.506,1.635
14-Dec-2000,0.485,1.661,1.88,0.57,2.18,0.721,2.578,0.835,,1.02,1.169,1.335,1.476,1.605
15-Dec-2000,0.48,1.647,1.86,0.555,2.16,0.706,2.554,0.83,,1.02,1.169,1.335,1.47,1.595
18-Dec-2000,0.48,1.689,1.9,0.555,2.205,0.713,2.6,0.85,,1.05,1.2,1.37,1.506,1.635
19-Dec-2000,0.475,1.652,1.87,0.54,2.185,0.694,2.586,0.82,,1.015,1.163,1.325,1.464,1.59
20-Dec-2000,0.465,1.583,1.825,0.52,2.155,0.663,2.555,0.775,,0.96,1.095,1.245,1.394,1.52
21-Dec-2000,0.455,1.54,1.785,0.505,2.115,0.642,2.515,0.745,,0.92,1.051,1.195,1.348,1.475
22-Dec-2000,0.425,1.577,1.81,0.485,2.14,0.639,2.539,0.745,,0.925,1.065,1.22,1.378,1.506
25-Dec-2000,0.425,1.612,1.83,0.485,2.15,0.645,2.555,0.755,,0.945,1.086,1.245,1.414,1.544
26-Dec-2000,0.425,1.612,1.825,0.48,2.14,0.639,2.543,0.75,,0.935,1.075,1.23,1.41,1.543
27-Dec-2000,0.41,1.597,1.81,0.47,2.125,0.627,2.526,0.74,,0.925,1.06,1.22,1.393,1.529
28-Dec-2000,0.415,1.652,1.845,0.47,2.16,0.665,2.584,0.765,,0.96,1.125,1.275,1.456,1.585
29-Dec-2000,0.415,1.646,1.845,0.47,2.16,0.644,2.572,0.765,,0.96,1.109,1.275,1.448,1.574
3-Jan-2001,0.38,,1.83,,2.155,0.605,,0.725,,,,1.25,1.42,1.545
4-Jan-2001,0.38,1.632,1.83,0.445,2.155,0.608,2.557,0.725,,0.925,1.078,1.25,1.424,1.556
5-Jan-2001,0.345,1.626,1.835,0.42,2.15,0.584,2.55,0.705,,0.905,1.06,1.235,1.414,1.545
9-Jan-2001,0.335,1.557,1.785,0.405,2.105,0.563,2.514,0.675,,0.865,1.009,1.17,1.345,1.475
10-Jan-2001,0.34,1.571,1.805,0.425,2.125,0.598,2.529,0.71,,0.9,1.044,1.205,1.369,1.49
11-Jan-2001,0.335,1.561,1.755,0.41,2.075,0.574,2.479,0.68,,0.86,0.987,1.135,1.304,1.425
12-Jan-2001,0.33,1.518,1.71,0.405,2.015,0.569,2.424,0.675,,0.855,0.978,1.115,1.275,1.389
15-Jan-2001,0.33,1.537,1.72,0.41,2.02,0.575,2.423,0.685,,0.865,0.99,1.125,1.289,1.406
16-Jan-2001,0.33,1.577,1.76,0.41,2.055,0.58,2.457,0.695,,0.88,1.014,1.155,1.324,1.444
17-Jan-2001,0.33,1.592,1.775,0.41,2.065,0.58,2.468,0.7,,0.89,1.033,1.185,1.348,1.464
18-Jan-2001,0.32,1.537,1.72,0.385,2.01,0.544,2.418,0.66,,0.845,0.985,1.135,1.3,1.414
19-Jan-2001,0.31,1.522,1.705,0.375,1.99,0.529,2.404,0.65,,0.83,0.969,1.11,1.283,1.4
22-Jan-2001,0.275,1.477,1.65,0.34,1.925,0.496,2.345,0.605,,0.785,0.92,1.055,1.234,1.355
23-Jan-2001,0.275,1.486,1.66,0.34,1.925,0.495,2.34,0.61,,0.795,0.938,1.075,1.245,1.364
24-Jan-2001,0.29,1.497,1.665,0.355,1.925,0.509,2.34,0.625,,0.805,0.95,1.085,1.255,1.375
25-Jan-2001,0.285,1.45,1.625,0.335,1.975,0.479,2.291,0.59,,0.76,0.899,1.025,1.199,1.325
26-Jan-2001,0.28,1.427,1.6,0.325,1.95,0.465,2.249,0.58,,0.75,0.893,1.02,1.188,1.305
29-Jan-2001,0.28,1.446,1.605,0.325,1.95,0.47,2.237,0.59,,0.765,0.914,1.045,1.21,1.325
30-Jan-2001,0.31,1.494,1.635,0.36,1.975,0.512,2.243,0.645,,0.82,0.961,1.095,1.255,1.371
31-Jan-2001,0.31,1.498,1.61,0.36,1.945,0.51,2.212,0.64,,0.805,0.944,1.07,1.23,1.345
1-Feb-2001,0.325,1.491,1.62,0.37,1.955,0.519,2.223,0.65,,0.81,0.951,1.07,1.232,1.345
2-Feb-2001,0.35,1.531,1.68,0.4,2.025,0.558,2.28,0.695,,0.855,1.004,1.135,1.284,1.39
5-Feb-2001,0.34,1.489,1.638,0.375,1.984,0.524,2.228,0.657,,0.815,0.955,1.083,1.235,1.349
6-Feb-2001,0.34,1.504,1.65,0.38,2.005,0.528,2.24,0.66,,0.82,0.965,1.1,1.249,1.364
7-Feb-2001,0.33,1.46,1.615,0.365,1.965,0.5,2.208,0.62,,0.78,0.925,1.06,1.205,1.32
8-Feb-2001,0.315,1.465,1.62,0.345,1.97,0.479,2.213,0.605,,0.77,0.919,1.06,1.205,1.325
9-Feb-2001,0.285,1.438,1.605,0.31,1.96,0.441,2.203,0.565,,0.73,0.88,1.015,1.169,1.294
13-Feb-2001,0.275,1.394,1.56,0.3,1.905,0.431,2.148,0.555,,0.715,0.855,0.98,1.134,1.25
14-Feb-2001,0.275,1.414,1.575,0.305,1.91,0.44,2.156,0.57,,0.73,0.874,1.005,1.155,1.273
15-Feb-2001,0.255,1.405,1.565,0.295,1.9,0.429,2.146,0.56,,0.72,0.864,0.99,1.145,1.265
16-Feb-2001,0.255,1.404,1.565,0.295,1.9,0.425,2.127,0.555,,0.72,0.864,0.99,1.145,1.265
19-Feb-2001,0.24,1.369,1.535,0.27,1.865,0.392,2.092,0.515,,0.68,0.832,0.96,1.109,1.229
20-Feb-2001,0.24,1.395,1.555,0.28,1.875,0.399,2.107,0.53,,0.695,0.851,0.985,1.135,1.255
21-Feb-2001,0.24,1.369,1.525,0.28,1.835,0.396,2.067,0.525,,0.685,0.841,0.97,1.118,1.231
22-Feb-2001,0.24,1.46,1.59,0.295,1.895,0.42,2.119,0.565,,0.735,0.899,1.04,1.186,1.3
23-Feb-2001,0.215,1.44,1.58,0.26,1.88,0.384,2.104,0.53,,0.7,0.865,1.01,1.16,1.283
26-Feb-2001,0.19,1.42,1.56,0.23,1.86,0.345,2.082,0.49,,0.66,0.825,0.965,1.13,1.26
27-Feb-2001,0.195,1.38,1.53,0.235,1.83,0.351,2.052,0.485,,0.655,0.81,0.945,1.106,1.23
28-Feb-2001,0.195,1.35,1.495,0.225,1.795,0.33,2.013,0.465,,0.63,0.78,0.915,1.07,1.194
1-Mar-2001,0.165,1.214,1.339,0.186,1.618,0.259,1.817,0.389,,0.544,0.685,0.812,0.951,1.068
2-Mar-2001,0.151,1.234,1.354,0.181,1.618,0.275,1.836,0.4,,0.559,0.709,0.843,0.977,1.094
5-Mar-2001,0.151,1.239,1.369,0.18,1.638,0.269,1.842,0.395,,0.554,0.709,0.847,0.981,1.099
6-Mar-2001,0.152,1.199,1.32,0.175,1.582,0.301,1.798,0.385,,0.538,0.702,0.807,0.957,1.07
7-Mar-2001,0.152,1.138,1.285,0.175,1.509,0.293,1.732,0.376,,0.53,0.685,0.782,0.909,1.012
8-Mar-2001,0.152,1.174,1.335,0.179,1.565,0.302,1.774,0.389,,0.55,0.702,0.802,0.937,1.042
9-Mar-2001,0.142,1.224,1.364,0.189,1.604,0.309,1.831,0.41,,0.573,0.733,0.849,0.982,1.091
12-Mar-2001,0.133,1.195,1.354,0.175,1.601,0.265,1.817,0.385,,0.536,0.685,0.807,0.944,1.06
13-Mar-2001,0.123,1.185,1.369,0.157,1.605,0.259,1.828,0.38,,0.542,0.684,0.81,0.94,1.054
14-Mar-2001,0.104,1.15,1.345,0.138,1.589,0.22,1.814,0.335,,0.495,0.635,0.756,0.899,1.016
15-Mar-2001,0.081,1.145,1.339,0.105,1.6,0.189,1.81,0.303,,0.465,0.611,0.758,0.89,1.011
16-Mar-2001,0.061,1.145,1.334,0.09,1.593,0.17,1.809,0.284,,0.451,0.595,0.738,0.88,1.006
19-Mar-2001,0.047,1.144,1.333,0.09,1.589,0.171,1.805,0.29,,0.455,0.599,0.738,0.88,1.006
21-Mar-2001,0.042,1.051,1.22,0.06,1.45,0.132,1.669,0.239,,0.4,0.533,0.667,0.797,0.914
22-Mar-2001,0.038,1.068,1.25,0.079,1.473,0.155,1.687,0.27,,0.429,0.555,0.69,0.815,0.934
23-Mar-2001,0.052,1.144,1.315,0.111,1.549,0.198,1.765,0.331,,0.499,0.628,0.757,0.888,1.008
26-Mar-2001,0.048,1.15,1.319,0.106,1.567,0.203,1.79,0.33,,0.494,0.62,0.752,0.885,1.009
27-Mar-2001,0.062,1.24,1.4,0.129,1.652,0.234,1.879,0.364,,0.53,0.659,0.792,0.928,1.054
28-Mar-2001,0.077,1.334,1.524,0.155,1.789,0.285,2.021,0.429,,0.599,0.733,0.879,1.018,1.147
29-Mar-2001,0.073,1.36,1.524,0.15,1.796,0.289,2.031,0.433,,0.617,0.752,0.899,1.044,1.174
30-Mar-2001,0.068,1.278,1.46,0.136,1.729,0.247,1.97,0.38,,0.543,0.714,0.875,1.038,1.125
2-Apr-2001,0.086,1.361,1.54,0.189,1.829,0.319,2.066,0.465,,0.62,0.77,0.94,1.111,1.205
3-Apr-2001,0.082,1.33,1.504,0.175,1.79,0.314,2.027,0.454,,0.61,0.755,0.925,1.09,1.178
4-Apr-2001,0.078,1.316,1.48,0.159,1.797,0.285,2.014,0.414,,0.58,0.731,0.91,1.077,1.165
5-Apr-2001,0.074,1.306,1.474,0.147,1.803,0.269,2.018,0.41,,0.565,0.719,0.895,1.065,1.159
6-Apr-2001,0.062,1.275,1.464,0.146,1.74,0.267,1.991,0.404,,0.56,0.704,0.875,1.04,1.13
9-Apr-2001,0.066,1.289,1.444,0.15,1.77,0.266,1.998,0.405,,0.564,0.713,0.891,1.054,1.144
10-Apr-2001,0.069,1.329,1.49,0.145,1.811,0.275,2.041,0.424,,0.589,0.746,0.929,1.094,1.185
11-Apr-2001,0.057,1.325,1.494,0.139,1.807,0.256,2.052,0.404,,0.569,0.743,0.925,1.089,1.18
12-Apr-2001,0.069,1.444,1.609,0.15,1.929,0.294,2.187,0.471,,0.649,0.834,1.037,1.203,1.297
13-Apr-2001,0.065,1.439,1.645,0.141,1.974,0.294,2.209,0.469,,0.649,0.825,1.02,1.194,1.294
16-Apr-2001,0.061,1.455,1.645,0.136,1.984,0.289,2.246,0.461,,0.645,0.825,1.017,1.205,1.31
17-Apr-2001,0.057,1.454,1.685,0.144,2.029,0.289,2.284,0.466,,0.649,0.83,1.02,1.205,1.309
18-Apr-2001,0.052,1.504,1.714,0.142,2.097,0.296,2.356,0.487,,0.679,0.868,1.065,1.248,1.352
19-Apr-2001,0.056,1.488,1.74,0.123,2.137,0.271,2.432,0.446,,0.655,0.848,1.05,1.229,1.332
20-Apr-2001,0.036,1.459,1.7,0.11,2.085,0.243,2.404,0.419,,0.609,0.813,1.02,1.197,1.302
23-Apr-2001,0.048,1.394,1.635,0.113,2.045,0.228,2.334,0.385,,0.559,0.748,0.95,1.13,1.234
24-Apr-2001,0.043,1.365,1.554,0.113,1.964,0.231,2.268,0.386,,0.544,0.73,0.919,1.099,1.203
25-Apr-2001,0.034,1.325,1.565,0.113,1.984,0.229,2.277,0.379,,0.55,0.728,0.915,1.104,1.213
26-Apr-2001,0.03,1.354,1.55,0.108,1.954,0.216,2.261,0.363,,0.525,0.699,0.884,1.075,1.184
27-Apr-2001,0.025,1.339,1.537,0.104,1.944,0.221,2.253,0.359,,0.519,0.683,0.869,1.06,1.169
1-May-2001,0.037,1.361,1.565,0.116,1.98,0.229,2.277,0.376,,0.535,1.06,0.886,1.076,1.186
2-May-2001,0.025,1.388,1.575,0.115,2.002,0.229,2.326,0.385,,0.544,0.955,0.894,1.089,1.208
3-May-2001,,,,,,,,,,,0.709,,,
7-May-2001,0.022,1.354,1.569,0.102,2.007,0.208,2.326,0.352,,0.515,0.672,0.849,1.049,1.173
8-May-2001,0.024,1.314,1.544,0.101,1.98,0.208,2.304,0.353,,0.499,0.649,0.82,1.011,1.133
9-May-2001,0.019,1.289,1.51,0.098,1.929,0.182,2.265,0.309,,0.47,0.633,0.812,0.987,1.108
10-May-2001,0.011,1.293,1.5,0.071,1.936,0.176,2.261,0.309,,0.459,0.624,0.808,0.99,1.113
11-May-2001,0.006,1.289,1.503,0.07,1.929,0.152,2.253,0.285,,0.442,0.597,0.784,0.973,1.104
14-May-2001,0.012,1.272,1.492,0.06,1.897,0.152,2.242,0.279,,0.425,0.592,0.773,0.958,1.084
15-May-2001,0.013,1.291,1.494,0.081,1.919,0.181,2.247,0.316,,0.464,0.629,0.804,0.981,1.099
16-May-2001,0.011,1.254,1.47,0.075,1.893,0.175,2.214,0.315,,0.465,0.625,0.804,0.984,1.104
17-May-2001,0.01,1.255,1.47,0.074,1.899,0.181,2.161,0.315,,0.456,0.615,0.801,0.985,1.105
18-May-2001,0.01,1.254,1.47,0.051,1.897,0.132,2.171,0.265,,0.41,0.584,0.773,0.963,1.099
21-May-2001,0.01,1.293,1.494,0.058,1.935,0.159,2.208,0.295,,0.441,0.611,0.805,0.996,1.133
22-May-2001,0.011,1.286,1.51,0.071,1.95,0.169,2.215,0.312,,0.455,0.623,0.815,0.997,1.129
23-May-2001,0.01,1.315,1.504,0.073,1.929,0.167,2.197,0.31,,0.449,0.618,0.808,0.988,1.119
24-May-2001,0.01,1.288,1.49,0.067,1.919,0.158,2.164,0.295,,0.439,0.595,0.781,0.964,1.094
25-May-2001,0.01,1.28,1.484,0.07,1.913,0.167,2.143,0.301,,0.446,0.604,0.79,0.965,1.089
28-May-2001,0.01,1.266,1.47,0.07,1.889,0.161,2.111,0.292,,0.429,0.591,0.776,0.95,1.073
29-May-2001,0.01,1.283,1.454,0.073,1.881,0.167,2.096,0.293,,0.429,0.601,0.785,0.964,1.094
30-May-2001,0.01,1.284,1.464,0.066,1.901,0.158,2.111,0.277,,0.42,0.587,0.774,0.958,1.093
31-May-2001,0.01,1.245,1.445,0.06,1.871,0.143,2.071,0.26,,0.389,0.553,0.73,0.916,1.055
1-Jun-2001,0.01,1.249,1.44,0.059,1.875,0.145,2.085,0.262,,0.395,0.557,0.733,0.918,1.064
4-Jun-2001,0.01,1.244,1.445,0.058,1.895,0.151,2.09,0.266,,0.395,0.56,0.734,0.914,1.064
5-Jun-2001,0.01,1.224,1.448,0.057,1.891,0.143,2.081,0.263,,0.385,0.538,0.709,0.893,1.045
6-Jun-2001,0.01,1.259,1.474,0.059,1.932,0.15,2.121,0.282,,0.404,0.571,0.746,0.93,1.085
7-Jun-2001,0.01,1.245,1.478,0.064,1.907,0.15,2.104,0.282,,0.399,0.563,0.738,0.921,1.074
8-Jun-2001,0.01,1.249,1.464,0.059,1.907,0.15,2.11,0.288,,0.409,0.579,0.762,0.936,1.085
11-Jun-2001,0.01,1.225,1.46,0.059,1.879,0.142,2.071,0.277,,0.399,0.558,0.728,0.91,1.059
12-Jun-2001,0.01,1.207,1.424,0.059,1.855,0.142,2.035,0.277,,0.396,0.545,0.712,0.89,1.036
13-Jun-2001,0.01,1.185,1.414,0.054,1.815,0.127,2.007,0.253,,0.365,0.534,0.7,0.874,1.011
14-Jun-2001,0.01,1.165,1.399,0.054,1.81,0.133,1.988,0.256,,0.365,0.515,0.679,0.856,0.989
15-Jun-2001,0.01,1.195,1.429,0.045,1.847,0.133,2.024,0.258,,0.373,0.524,0.69,0.874,1.014
18-Jun-2001,0.01,1.198,1.44,0.044,1.855,0.12,2.027,0.242,,0.36,0.51,0.674,0.864,1.009
19-Jun-2001,0.01,1.19,1.433,0.048,1.853,0.127,2.028,0.242,,0.36,0.499,0.664,0.856,1
20-Jun-2001,0.01,1.199,1.445,0.054,1.867,0.133,2.046,0.247,,0.365,0.508,0.677,0.864,1.009
21-Jun-2001,0.01,1.182,1.425,0.054,1.845,0.136,2.027,0.253,,0.369,0.509,0.678,0.859,0.996
22-Jun-2001,0.01,1.184,1.423,0.053,1.829,0.136,2.017,0.246,,0.369,0.513,0.679,0.859,0.989
25-Jun-2001,0.01,1.154,1.395,0.046,1.796,0.133,1.976,0.237,,0.352,0.494,0.654,0.834,0.963
26-Jun-2001,0.01,1.149,1.378,0.045,1.784,0.133,1.964,0.239,,0.349,0.489,0.646,0.826,0.96
27-Jun-2001,0.01,1.144,1.369,0.052,1.768,0.139,1.955,0.241,,0.343,0.479,0.634,0.814,0.95
28-Jun-2001,0.01,1.135,1.358,0.055,1.763,0.132,1.945,0.237,,0.329,0.464,0.619,0.798,0.939
29-Jun-2001,0.01,1.194,1.405,0.059,1.811,0.147,2.176,0.258,,0.365,0.504,0.724,0.884,1.044
2-Jul-2001,0.01,1.28,1.474,0.063,1.901,0.168,2.262,0.292,,0.419,0.925,0.803,0.964,1.127
3-Jul-2001,0.01,1.288,1.51,0.057,1.921,0.168,2.278,0.292,,0.414,0.685,0.803,0.969,1.139
4-Jul-2001,0.01,1.272,1.484,0.059,1.917,0.16,2.274,0.271,,0.395,0.538,0.772,0.946,1.121
5-Jul-2001,0.01,1.249,1.48,0.062,1.923,0.156,2.278,0.267,,0.381,0.527,0.754,0.924,1.099
6-Jul-2001,0.01,1.249,1.49,0.061,1.947,0.152,2.312,0.263,,0.369,0.517,0.748,0.919,1.099
9-Jul-2001,0.01,1.349,1.585,0.075,2.051,0.174,2.441,0.301,,0.435,0.593,0.839,1.009,1.195
10-Jul-2001,0.01,1.358,1.595,0.065,2.069,0.168,2.463,0.302,,0.434,0.597,0.849,1.019,1.203
11-Jul-2001,0.01,1.299,1.544,0.066,2.007,0.162,2.396,0.292,,0.409,0.561,0.804,0.964,1.144
12-Jul-2001,0.01,1.274,1.5,0.065,1.97,0.155,2.346,0.274,,0.4,0.55,0.794,0.951,1.124
13-Jul-2001,0.01,1.31,1.53,0.074,2.005,0.168,2.387,0.288,,0.408,0.574,0.824,0.983,1.16
16-Jul-2001,0.01,1.354,1.554,0.068,2.034,0.165,2.447,0.3,,0.429,0.609,0.874,1.029,1.204
17-Jul-2001,0.011,1.372,1.585,0.078,2.077,0.174,2.487,0.301,,0.444,0.624,0.883,1.047,1.223
18-Jul-2001,0.011,1.369,1.595,0.073,2.09,0.167,2.496,0.306,,0.436,0.612,0.869,1.036,1.219
19-Jul-2001,0.01,1.385,1.605,0.067,2.117,0.165,2.521,0.302,,0.448,0.623,0.885,1.052,1.235
23-Jul-2001,0.01,1.38,1.629,0.071,2.115,0.167,2.522,0.293,,0.431,0.603,0.874,1.046,1.229
24-Jul-2001,0.012,1.414,1.645,0.079,2.147,0.17,2.549,0.312,,0.458,0.637,0.909,1.078,1.263
25-Jul-2001,0.012,1.389,1.619,0.081,2.109,0.17,2.513,0.302,,0.45,0.627,0.9,1.067,1.249
26-Jul-2001,0.013,1.339,1.565,0.075,2.05,0.17,2.442,0.286,,0.419,0.589,0.854,1.021,1.199
27-Jul-2001,0.015,1.322,1.534,0.079,2.012,0.17,2.4,0.282,,0.419,0.573,0.829,0.998,1.174
30-Jul-2001,0.016,1.329,1.548,0.089,2.024,0.18,2.417,0.289,,0.419,0.579,0.829,1.004,1.182
31-Jul-2001,0.016,1.339,1.56,0.092,2.04,0.177,2.431,0.287,,0.411,0.573,0.822,1.007,1.188
1-Aug-2001,0.019,1.339,1.565,0.094,2.042,0.186,2.438,0.288,,0.411,,0.811,1.004,1.189
2-Aug-2001,0.048,1.345,1.579,0.122,2.054,0.221,2.453,0.334,,0.465,0.919,0.821,1.011,1.196
3-Aug-2001,0.052,1.375,1.605,0.143,2.075,0.242,2.485,0.366,,0.5,0.702,0.86,1.045,1.225
6-Aug-2001,0.062,1.406,1.639,0.151,2.117,0.266,2.513,0.392,,0.53,0.692,0.908,1.087,1.264
7-Aug-2001,0.069,1.441,1.659,0.167,2.125,0.282,2.543,0.412,,0.56,0.732,0.955,1.126,1.296
8-Aug-2001,0.061,1.374,1.589,0.155,2.045,0.253,2.451,0.38,,0.52,0.684,0.89,1.065,1.235
9-Aug-2001,0.059,1.356,1.575,0.126,2.024,0.218,2.423,0.341,,0.478,0.647,0.877,1.052,1.221
10-Aug-2001,0.055,1.319,1.55,0.116,2.014,0.205,2.393,0.318,,0.444,0.601,0.809,0.998,1.178
