Date,PX_LAST
16-Jul-2012,103.75
17-Jul-2012,102.375
18-Jul-2012,99.125
19-Jul-2012,99
20-Jul-2012,102.5
23-Jul-2012,104.251
24-Jul-2012,107.26
25-Jul-2012,106.251
26-Jul-2012,102.001
27-Jul-2012,95.751
30-Jul-2012,97
31-Jul-2012,97.376
1-Aug-2012,96.251
2-Aug-2012,99.751
3-Aug-2012,94.501
6-Aug-2012,93.25
7-Aug-2012,94.25
8-Aug-2012,93.875
9-Aug-2012,93.75
10-Aug-2012,94.125
13-Aug-2012,93.625
14-Aug-2012,93.75
15-Aug-2012,93.875
16-Aug-2012,91.876
17-Aug-2012,90.876
20-Aug-2012,89.25
21-Aug-2012,89.501
22-Aug-2012,89.75
23-Aug-2012,92.75
24-Aug-2012,91.376
27-Aug-2012,91.126
28-Aug-2012,91.626
29-Aug-2012,91.375
30-Aug-2012,93.876
31-Aug-2012,92.75
4-Sep-2012,91.563
5-Sep-2012,91.25
6-Sep-2012,85.75
7-Sep-2012,83.876
10-Sep-2012,85.626
11-Sep-2012,83.688
12-Sep-2012,81.375
13-Sep-2012,76.875
14-Sep-2012,73.751
17-Sep-2012,75.255
18-Sep-2012,76.001
19-Sep-2012,75.908
20-Sep-2012,77.501
21-Sep-2012,78.125
24-Sep-2012,79.868
25-Sep-2012,83.865
26-Sep-2012,83.865
27-Sep-2012,79.745
28-Sep-2012,80.125
1-Oct-2012,79.625
2-Oct-2012,78.495
3-Oct-2012,76.745
4-Oct-2012,75.755
5-Oct-2012,75.625
9-Oct-2012,79.005
10-Oct-2012,79.245
11-Oct-2012,77.495
12-Oct-2012,77.755
15-Oct-2012,75.875
16-Oct-2012,72.125
17-Oct-2012,69.745
18-Oct-2012,70.995
19-Oct-2012,73.435
22-Oct-2012,73.995
23-Oct-2012,76.375
24-Oct-2012,78.375
25-Oct-2012,77.375
26-Oct-2012,77.755
29-Oct-2012,80.255
31-Oct-2012,78.745
1-Nov-2012,75.935
2-Nov-2012,77.095
5-Nov-2012,76.155
6-Nov-2012,75.875
7-Nov-2012,78.555
8-Nov-2012,82.995
9-Nov-2012,84.625
13-Nov-2012,85.315
14-Nov-2012,86.935
15-Nov-2012,89.385
16-Nov-2012,88.375
19-Nov-2012,80.975
20-Nov-2012,79.935
21-Nov-2012,78.565
23-Nov-2012,77.555
26-Nov-2012,78.565
27-Nov-2012,79.975
28-Nov-2012,79.375
29-Nov-2012,77.745
30-Nov-2012,76.685
3-Dec-2012,78.255
4-Dec-2012,77.745
5-Dec-2012,75.745
6-Dec-2012,75.315
7-Dec-2012,74.875
10-Dec-2012,73.255
11-Dec-2012,71.255
12-Dec-2012,70.375
13-Dec-2012,71.565
28-Dec-2012,72.375
2-Jan-2013,65.815
7-Jan-2013,64.125
