,BA1 Comdty,ED1 Comdty,EF1 Comdty,ER1 Comdty,ES1 Comdty,IR1 Comdty,L 1 Comdty
1999-11-09,94.75,94.105,99.76,96.565,97.96,94.51,94.19
1999-11-10,94.77,94.075,99.765,96.555,97.91,94.5,94.21
1999-11-11,94.77,94.075,99.765,96.565,97.93,94.5,94.26
1999-11-12,94.83,94.09,99.735,96.585,97.98,94.55,94.28
1999-11-15,94.85,94.0875,99.745,96.58,97.98,94.56,94.31
1999-11-16,94.79,94.035,99.76,96.59,97.98,94.55,94.28
1999-11-17,94.86,94.0675,99.765,96.585,97.92,94.5,94.23
1999-11-18,94.88,94.0675,99.78,96.58,97.89,94.49,94.19
1999-11-19,94.95,94.04,99.77,96.56,97.89,94.49,94.11
1999-11-22,94.94,94.0125,99.76,96.55,97.93,94.48,94.09
1999-11-23,94.93,94.0025,99.75,96.555,97.98,94.46,94.14
1999-11-24,94.96,93.9825,99.75,96.565,98.09,94.48,94.1
1999-11-25,94.97,93.97,99.745,96.56,98.14,94.41,94.09
1999-11-26,94.96,93.97,99.735,96.555,98.12,94.42,94.06
1999-11-29,94.92,93.9425,99.735,96.56,98.08,94.44,94.04
1999-11-30,94.94,93.9325,99.72,96.565,98.11,94.45,94.04
1999-12-01,94.96,93.92,99.71,96.57,98.1,94.46,94.05
1999-12-02,94.98,93.92,99.71,96.555,98.01,94.48,94.03
1999-12-03,94.98,93.9275,99.71,96.56,97.94,94.51,94.02
1999-12-06,94.97,93.9175,99.715,96.555,98.0,94.57,93.99
1999-12-07,94.97,93.905,99.715,96.55,98.0,94.58,93.98
1999-12-08,94.97,93.905,99.76,96.545,98.01,94.58,93.98
1999-12-09,94.98,93.9025,99.79,96.555,97.99,94.45,94.05
1999-12-10,94.97,93.8925,99.795,96.555,98.13,94.27,94.06
1999-12-13,94.95,93.8787,99.77,96.545,98.17,94.29,94.05
1999-12-14,94.55,93.945,99.865,96.425,98.02,94.26,94.02
1999-12-15,94.41,93.935,99.855,96.435,98.05,94.14,93.995
1999-12-16,94.42,93.895,99.84,96.375,98.03,94.1,93.6
1999-12-17,94.45,93.895,99.85,96.355,98.03,94.09,93.57
1999-12-20,94.45,93.87,99.86,96.355,98.07,94.12,93.57
1999-12-21,94.46,93.87,99.845,96.39,98.13,94.1,93.58
1999-12-22,94.47,93.86,99.85,96.37,98.12,94.1,93.58
1999-12-23,94.52,93.86,99.85,96.385,98.12,94.08,93.58
1999-12-24,94.52,,99.845,96.375,98.13,94.08,93.58
1999-12-27,,93.86,99.845,,,,
1999-12-28,,93.855,99.85,,,,
1999-12-29,94.64,93.865,99.865,96.385,98.11,94.05,93.61
1999-12-30,94.63,93.865,99.865,96.39,98.1,94.1,93.62
1999-12-31,94.61,93.835,,,,94.13,
2000-01-03,,93.78,,,,,
2000-01-04,94.55,93.795,99.835,96.335,98.04,94.03,93.53
2000-01-05,94.44,93.79,99.825,96.345,98.04,94.05,93.52
2000-01-06,94.47,93.79,99.845,96.355,97.99,94.03,93.53
2000-01-07,94.51,93.795,99.84,96.375,97.97,94.0,93.55
2000-01-10,94.5,93.79,99.835,96.395,97.98,93.95,93.55
2000-01-11,94.47,93.755,99.825,96.37,97.95,93.93,93.53
2000-01-12,94.48,93.745,99.83,96.375,97.97,93.91,93.53
2000-01-13,94.52,93.765,99.83,96.385,97.98,93.93,93.57
2000-01-14,94.51,93.77,99.835,96.41,97.98,93.94,93.58
2000-01-17,94.5,93.77,99.835,96.41,97.94,93.94,93.55
2000-01-18,94.46,93.77,99.85,96.395,97.9,93.95,93.54
2000-01-19,94.46,93.785,99.845,96.425,97.96,93.92,93.57
2000-01-20,94.45,93.785,99.845,96.425,97.86,93.94,93.56
2000-01-21,94.51,93.795,99.855,96.415,97.81,93.92,93.57
2000-01-24,94.57,93.8,99.865,96.38,97.82,93.9,93.59
2000-01-25,94.56,93.795,99.875,96.385,97.83,93.89,93.63
2000-01-26,94.58,93.795,99.875,96.33,97.83,93.89,93.67
2000-01-27,94.57,93.795,99.88,96.285,97.78,93.94,93.65
2000-01-28,94.53,93.72,99.88,96.295,97.75,94.08,93.66
2000-01-31,94.48,93.685,99.865,96.31,97.7,94.08,93.64
2000-02-01,94.48,93.7,99.87,96.31,97.74,94.12,93.69
2000-02-02,94.5,93.7,99.87,96.305,97.73,93.86,93.72
2000-02-03,94.55,93.725,99.87,96.345,97.62,93.88,93.71
2000-02-04,94.54,93.72,99.875,96.355,97.62,93.94,93.68
2000-02-07,94.57,93.72,99.87,96.34,97.58,93.93,93.66
2000-02-08,94.59,93.73,99.87,96.36,97.61,93.98,93.68
2000-02-09,94.6,93.73,99.88,96.355,97.62,94.06,93.67
2000-02-10,94.6,93.745,99.875,96.36,97.62,94.08,93.67
2000-02-11,94.6,93.75,99.87,96.355,97.64,94.05,93.69
2000-02-14,94.62,93.7675,99.875,96.36,97.63,94.06,93.72
2000-02-15,94.58,93.765,99.88,96.36,97.51,94.06,93.7
2000-02-16,94.59,93.76,99.875,96.355,97.46,94.03,93.63
2000-02-17,94.58,93.7275,99.88,96.335,97.42,94.05,93.63
2000-02-18,94.59,93.725,99.88,96.265,97.41,94.07,93.65
2000-02-21,94.6,93.735,99.885,96.26,97.46,94.13,93.69
2000-02-22,94.63,93.765,99.89,96.29,97.52,94.13,93.7
2000-02-23,94.6,93.7525,99.89,96.27,97.52,94.11,93.67
2000-02-24,94.68,93.7975,99.885,96.33,97.52,94.13,93.7
2000-02-25,94.68,93.7975,99.885,96.325,97.44,94.17,93.68
2000-02-28,94.65,93.7925,99.89,96.305,97.44,94.14,93.67
2000-02-29,94.62,93.79,99.885,96.3,97.48,94.14,93.7
2000-03-01,94.65,93.82,99.875,96.305,97.5,94.18,93.73
2000-03-02,94.65,93.825,99.88,96.335,97.52,94.19,93.72
2000-03-03,94.67,93.8375,99.875,96.325,97.53,94.2,93.74
2000-03-06,94.64,93.8375,99.88,96.32,97.62,94.17,93.73
2000-03-07,94.64,93.845,99.875,96.32,97.65,94.13,93.74
2000-03-08,94.62,93.8425,99.88,96.3,97.59,94.18,93.74
2000-03-09,94.61,93.8425,99.875,96.275,97.54,94.15,93.76
2000-03-10,94.6,93.8425,99.87,96.245,97.49,93.8,93.78
2000-03-13,94.62,93.85,99.87,96.22,97.44,93.8,93.78
2000-03-14,94.3,93.425,99.825,95.805,96.85,93.84,93.78
2000-03-15,94.26,93.415,99.815,95.825,96.87,93.89,93.795
2000-03-16,94.25,93.415,99.795,95.875,96.88,93.88,93.44
2000-03-17,94.25,93.415,99.785,95.89,96.9,93.86,93.44
2000-03-20,94.25,93.405,99.785,95.915,96.91,93.79,93.46
2000-03-21,94.26,93.405,99.785,95.925,96.99,93.81,93.46
2000-03-22,94.29,93.42,99.79,95.905,96.93,93.8,93.48
2000-03-23,94.25,93.39,99.79,95.91,96.68,93.71,93.49
2000-03-24,94.16,93.315,99.75,95.88,96.73,93.63,93.49
2000-03-27,94.17,93.3,99.765,95.855,96.71,93.58,93.43
2000-03-28,94.17,93.31,99.78,95.895,96.72,93.63,93.44
2000-03-29,94.16,93.315,99.795,95.865,96.7,93.6,93.43
2000-03-30,94.22,93.35,99.81,95.895,96.76,93.61,93.44
2000-03-31,94.19,93.345,99.81,95.92,96.73,93.74,93.46
2000-04-03,94.19,93.345,99.81,95.915,96.71,93.69,93.45
2000-04-04,94.31,93.465,99.815,95.91,96.76,93.67,93.43
2000-04-05,94.24,93.39,99.83,95.965,96.85,93.67,93.46
2000-04-06,94.24,93.385,99.825,95.92,96.83,93.66,93.52
2000-04-07,94.23,93.385,99.825,95.9,96.83,93.59,93.53
2000-04-10,94.25,93.4,99.825,95.875,96.79,93.6,93.55
2000-04-11,94.24,93.41,99.83,95.875,96.81,93.6,93.61
2000-04-12,94.24,93.4,99.78,95.855,96.79,93.67,93.6
2000-04-13,94.24,93.405,99.8,95.875,96.79,93.76,93.59
2000-04-14,94.26,93.42,99.825,95.875,96.83,93.78,93.57
2000-04-17,94.24,93.42,99.845,95.89,96.88,93.93,93.59
2000-04-18,94.23,93.42,99.845,95.875,96.84,93.88,93.58
2000-04-19,94.23,93.415,99.845,95.84,96.8,93.88,93.55
