,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,SETTLE_DT,FUT_ROLL_DT
2008-06-06,ERM08,94.97,94.98,94.97,94.92,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-09,ERM08,95.0,95.025,95.0,94.96,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-10,ERM08,95.025,95.03,95.025,94.99,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-11,ERM08,95.035,95.055,95.035,95.015,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-12,ERM08,95.04,95.04,95.04,95.025,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-13,ERM08,95.035,95.04,95.035,95.03,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-16,ERM08,95.04,95.04,95.04,95.035,ERM08 Comdty,2016-03-15,2008-06-16
2008-06-18,ERU08,94.86,94.875,94.86,94.83,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-19,ERU08,94.84,94.885,94.84,94.82,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-20,ERU08,94.855,94.865,94.855,94.815,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-23,ERU08,94.875,94.885,94.875,94.85,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-24,ERU08,94.885,94.895,94.885,94.865,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-25,ERU08,94.885,94.91,94.885,94.88,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-26,ERU08,94.95,94.97,94.95,94.895,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-27,ERU08,94.965,95.0,94.965,94.95,ERU08 Comdty,2016-03-15,2008-09-15
2008-06-30,ERU08,94.925,94.985,94.925,94.91,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-01,ERU08,94.915,94.935,94.915,94.885,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-02,ERU08,94.895,94.92,94.895,94.875,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-03,ERU08,94.955,94.97,94.955,94.845,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-04,ERU08,94.96,94.985,94.96,94.955,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-07,ERU08,94.975,94.99,94.975,94.96,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-08,ERU08,94.965,94.995,94.965,94.955,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-09,ERU08,94.97,94.98,94.97,94.94,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-10,ERU08,94.97,94.98,94.97,94.96,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-11,ERU08,94.965,94.98,94.965,94.95,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-14,ERU08,94.97,94.98,94.97,94.955,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-15,ERU08,94.99,94.995,94.99,94.965,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-16,ERU08,94.99,95.0,94.99,94.975,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-17,ERU08,94.98,94.99,94.98,94.975,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-18,ERU08,94.95,95.0,94.95,94.92,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-21,ERU08,94.93,94.955,94.93,94.925,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-22,ERU08,94.945,94.96,94.945,94.94,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-23,ERU08,94.945,94.96,94.945,94.93,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-24,ERU08,94.975,94.99,94.975,94.955,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-25,ERU08,94.975,94.99,94.975,94.96,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-28,ERU08,94.985,94.995,94.985,94.965,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-29,ERU08,94.995,95.005,94.995,94.985,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-30,ERU08,95.015,95.025,95.015,94.985,ERU08 Comdty,2016-03-15,2008-09-15
2008-07-31,ERU08,95.0,95.02,95.0,94.99,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-01,ERU08,94.99,95.015,94.99,94.985,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-04,ERU08,94.985,95.0,94.985,94.98,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-05,ERU08,95.0,95.01,95.0,94.985,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-06,ERU08,95.005,95.01,95.005,94.995,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-07,ERU08,95.035,95.045,95.035,94.995,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-08,ERU08,95.03,95.05,95.03,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-11,ERU08,95.025,95.04,95.025,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-12,ERU08,95.025,95.035,95.025,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-13,ERU08,95.025,95.04,95.025,95.01,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-14,ERU08,95.02,95.03,95.02,95.005,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-15,ERU08,95.005,95.02,95.005,95.0,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-18,ERU08,95.02,95.025,95.02,94.995,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-19,ERU08,95.025,95.035,95.025,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-20,ERU08,95.025,95.035,95.025,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-21,ERU08,95.025,95.035,95.025,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-22,ERU08,95.02,95.03,95.02,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-25,ERU08,95.015,95.025,95.015,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-26,ERU08,95.015,95.025,95.015,95.01,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-27,ERU08,95.015,95.025,95.015,95.01,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-28,ERU08,95.03,95.03,95.03,95.015,ERU08 Comdty,2016-03-15,2008-09-15
2008-08-29,ERU08,95.025,95.035,95.025,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-01,ERU08,95.03,95.035,95.03,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-02,ERU08,95.02,95.035,95.02,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-03,ERU08,95.02,95.03,95.02,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-04,ERU08,95.025,95.03,95.025,95.0,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-05,ERU08,95.025,95.03,95.025,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-08,ERU08,95.03,95.035,95.03,95.02,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-09,ERU08,95.035,95.04,95.035,95.03,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-10,ERU08,95.04,95.04,95.04,95.03,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-11,ERU08,95.035,95.04,95.035,95.03,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-12,ERU08,95.035,95.045,95.035,95.035,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-15,ERU08,95.036,95.045,95.036,95.03,ERU08 Comdty,2016-03-15,2008-09-15
2008-09-17,ERZ08,94.885,94.985,94.885,94.83,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-18,ERZ08,94.81,94.89,94.81,94.7,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-19,ERZ08,94.805,94.86,94.805,94.74,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-22,ERZ08,94.815,94.85,94.815,94.785,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-23,ERZ08,94.76,94.815,94.76,94.705,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-24,ERZ08,94.745,94.765,94.745,94.67,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-25,ERZ08,94.74,94.765,94.74,94.655,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-26,ERZ08,94.85,94.935,94.85,94.71,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-29,ERZ08,95.04,95.05,95.04,94.84,ERZ08 Comdty,2016-03-15,2008-12-15
2008-09-30,ERZ08,94.99,95.09,94.99,94.925,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-01,ERZ08,95.05,95.08,95.05,94.9,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-02,ERZ08,95.175,95.195,95.175,95.03,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-03,ERZ08,95.23,95.31,95.23,95.2,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-06,ERZ08,95.475,95.54,95.475,95.275,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-07,ERZ08,95.535,95.66,95.535,95.48,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-08,ERZ08,95.56,95.995,95.56,95.435,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-09,ERZ08,95.54,95.655,95.54,95.38,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-10,ERZ08,95.855,95.875,95.855,95.545,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-13,ERZ08,96.025,96.07,96.025,95.875,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-14,ERZ08,95.98,96.095,95.98,95.835,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-15,ERZ08,95.845,95.99,95.845,95.765,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-16,ERZ08,96.0,96.04,96.0,95.93,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-17,ERZ08,96.12,96.18,96.12,95.96,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-20,ERZ08,96.14,96.22,96.14,96.085,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-21,ERZ08,96.115,96.15,96.115,96.04,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-22,ERZ08,96.095,96.16,96.095,96.07,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-23,ERZ08,96.025,96.09,96.025,95.99,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-24,ERZ08,96.095,96.135,96.095,95.99,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-27,ERZ08,96.21,96.235,96.21,96.115,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-28,ERZ08,96.2,96.25,96.2,96.155,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-29,ERZ08,96.25,96.285,96.25,96.2,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-30,ERZ08,96.32,96.33,96.32,96.24,ERZ08 Comdty,2016-03-15,2008-12-15
2008-10-31,ERZ08,96.335,96.385,96.335,96.32,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-03,ERZ08,96.28,96.35,96.28,96.25,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-04,ERZ08,96.255,96.33,96.255,96.24,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-05,ERZ08,96.265,96.295,96.265,96.225,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-06,ERZ08,96.325,96.625,96.325,96.27,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-07,ERZ08,96.3,96.345,96.3,96.26,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-10,ERZ08,96.395,96.415,96.395,96.27,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-11,ERZ08,96.495,96.515,96.495,96.405,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-12,ERZ08,96.53,96.6,96.53,96.49,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-13,ERZ08,96.445,96.57,96.445,96.42,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-14,ERZ08,96.4,96.43,96.4,96.305,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-17,ERZ08,96.45,96.47,96.45,96.365,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-18,ERZ08,96.465,96.485,96.465,96.425,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-19,ERZ08,96.52,96.59,96.52,96.475,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-20,ERZ08,96.68,96.72,96.68,96.57,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-21,ERZ08,96.665,96.685,96.665,96.585,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-24,ERZ08,96.595,96.665,96.595,96.55,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-25,ERZ08,96.515,96.59,96.515,96.465,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-26,ERZ08,96.52,96.535,96.52,96.475,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-27,ERZ08,96.495,96.52,96.495,96.475,ERZ08 Comdty,2016-03-15,2008-12-15
2008-11-28,ERZ08,96.485,96.535,96.485,96.475,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-01,ERZ08,96.5,96.525,96.5,96.425,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-02,ERZ08,96.54,96.56,96.54,96.505,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-03,ERZ08,96.585,96.63,96.585,96.54,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-04,ERZ08,96.53,96.76,96.53,96.5,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-05,ERZ08,96.56,96.575,96.56,96.485,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-08,ERZ08,96.625,96.64,96.625,96.515,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-09,ERZ08,96.67,96.675,96.67,96.63,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-10,ERZ08,96.725,96.745,96.725,96.67,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-11,ERZ08,96.745,96.77,96.745,96.73,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-12,ERZ08,96.75,96.785,96.75,96.74,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-15,ERZ08,96.757,96.765,96.757,96.75,ERZ08 Comdty,2016-03-15,2008-12-15
2008-12-17,ERH09,97.57,97.58,97.57,97.465,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-18,ERH09,97.595,97.615,97.595,97.53,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-19,ERH09,97.62,97.625,97.62,97.57,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-22,ERH09,97.68,97.695,97.68,97.6,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-23,ERH09,97.715,97.74,97.715,97.66,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-24,ERH09,97.735,97.74,97.735,97.705,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-29,ERH09,97.775,97.775,97.775,97.73,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-30,ERH09,97.75,97.785,97.75,97.73,ERH09 Comdty,2016-03-15,2009-03-16
2008-12-31,ERH09,97.77,97.785,97.77,97.73,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-02,ERH09,97.77,97.78,97.77,97.745,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-05,ERH09,97.755,97.765,97.755,97.71,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-06,ERH09,97.75,97.765,97.75,97.72,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-07,ERH09,97.825,97.865,97.825,97.74,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-08,ERH09,97.845,97.875,97.845,97.76,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-09,ERH09,97.985,98.02,97.985,97.855,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-12,ERH09,98.085,98.1,98.085,97.97,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-13,ERH09,98.09,98.13,98.09,98.06,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-14,ERH09,98.05,98.1,98.05,98.015,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-15,ERH09,97.99,98.1,97.99,97.9,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-16,ERH09,98.025,98.05,98.025,97.895,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-19,ERH09,98.05,98.07,98.05,98.005,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-20,ERH09,98.125,98.16,98.125,98.06,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-21,ERH09,98.16,98.19,98.16,98.13,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-22,ERH09,98.185,98.245,98.185,98.13,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-23,ERH09,98.19,98.265,98.19,98.175,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-26,ERH09,98.095,98.215,98.095,98.07,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-27,ERH09,98.1,98.13,98.1,98.04,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-28,ERH09,98.14,98.175,98.14,98.1,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-29,ERH09,98.16,98.175,98.16,98.1,ERH09 Comdty,2016-03-15,2009-03-16
2009-01-30,ERH09,98.15,98.19,98.15,98.13,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-02,ERH09,98.125,98.18,98.125,98.1,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-03,ERH09,98.145,98.165,98.145,98.105,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-04,ERH09,98.19,98.205,98.19,98.12,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-05,ERH09,98.25,98.26,98.25,98.17,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-06,ERH09,98.285,98.32,98.285,98.23,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-09,ERH09,98.29,98.325,98.29,98.27,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-10,ERH09,98.255,98.315,98.255,98.23,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-11,ERH09,98.285,98.315,98.285,98.24,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-12,ERH09,98.305,98.325,98.305,98.28,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-13,ERH09,98.3,98.32,98.3,98.285,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-16,ERH09,98.3,98.31,98.3,98.285,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-17,ERH09,98.305,98.335,98.305,98.27,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-18,ERH09,98.275,98.31,98.275,98.26,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-19,ERH09,98.25,98.27,98.25,98.24,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-20,ERH09,98.285,98.31,98.285,98.25,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-23,ERH09,98.28,98.29,98.28,98.255,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-24,ERH09,98.29,98.31,98.29,98.27,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-25,ERH09,98.325,98.34,98.325,98.3,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-26,ERH09,98.33,98.345,98.33,98.31,ERH09 Comdty,2016-03-15,2009-03-16
2009-02-27,ERH09,98.345,98.355,98.345,98.325,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-02,ERH09,98.355,98.365,98.355,98.33,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-03,ERH09,98.38,98.395,98.38,98.34,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-04,ERH09,98.395,98.41,98.395,98.375,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-05,ERH09,98.355,98.42,98.355,98.34,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-06,ERH09,98.34,98.37,98.34,98.33,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-09,ERH09,98.34,98.35,98.34,98.325,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-10,ERH09,98.35,98.36,98.35,98.33,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-11,ERH09,98.365,98.37,98.365,98.35,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-12,ERH09,98.37,98.39,98.37,98.365,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-13,ERH09,98.37,98.375,98.37,98.365,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-16,ERH09,98.371,98.375,98.371,98.365,ERH09 Comdty,2016-03-15,2009-03-16
2009-03-18,ERM09,98.62,98.685,98.62,98.575,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-19,ERM09,98.64,98.69,98.64,98.615,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-20,ERM09,98.675,98.68,98.675,98.605,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-23,ERM09,98.645,98.67,98.645,98.64,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-24,ERM09,98.625,98.655,98.625,98.605,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-25,ERM09,98.625,98.65,98.625,98.6,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-26,ERM09,98.635,98.645,98.635,98.605,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-27,ERM09,98.705,98.715,98.705,98.64,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-30,ERM09,98.715,98.73,98.715,98.68,ERM09 Comdty,2016-03-15,2009-06-05
2009-03-31,ERM09,98.745,98.755,98.745,98.705,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-01,ERM09,98.775,98.78,98.775,98.745,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-02,ERM09,98.66,98.78,98.66,98.65,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-03,ERM09,98.645,98.675,98.645,98.625,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-06,ERM09,98.68,98.71,98.68,98.61,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-07,ERM09,98.73,98.735,98.73,98.69,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-08,ERM09,98.74,98.745,98.74,98.725,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-09,ERM09,98.725,98.74,98.725,98.705,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-14,ERM09,98.735,98.755,98.735,98.72,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-15,ERM09,98.755,98.765,98.755,98.74,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-16,ERM09,98.74,98.76,98.74,98.72,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-17,ERM09,98.69,98.735,98.69,98.685,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-20,ERM09,98.675,98.695,98.675,98.635,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-21,ERM09,98.665,98.68,98.665,98.65,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-22,ERM09,98.64,98.66,98.64,98.635,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-23,ERM09,98.665,98.685,98.665,98.635,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-24,ERM09,98.705,98.705,98.705,98.67,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-27,ERM09,98.705,98.725,98.705,98.7,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-28,ERM09,98.72,98.735,98.72,98.705,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-29,ERM09,98.74,98.745,98.74,98.7,ERM09 Comdty,2016-03-15,2009-06-05
2009-04-30,ERM09,98.74,98.745,98.74,98.72,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-01,ERM09,98.745,98.745,98.745,98.73,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-04,ERM09,98.74,98.76,98.74,98.73,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-05,ERM09,98.75,98.765,98.75,98.74,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-06,ERM09,98.775,98.785,98.775,98.75,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-07,ERM09,98.825,98.835,98.825,98.765,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-08,ERM09,98.84,98.85,98.84,98.82,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-11,ERM09,98.825,98.85,98.825,98.815,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-12,ERM09,98.825,98.84,98.825,98.815,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-13,ERM09,98.835,98.84,98.835,98.8,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-14,ERM09,98.845,98.845,98.845,98.825,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-15,ERM09,98.865,98.87,98.865,98.84,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-18,ERM09,98.895,98.9,98.895,98.86,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-19,ERM09,98.845,98.9,98.845,98.835,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-20,ERM09,98.805,98.865,98.805,98.8,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-21,ERM09,98.8,98.83,98.8,98.79,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-22,ERM09,98.775,98.805,98.775,98.765,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-25,ERM09,98.76,98.78,98.76,98.76,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-26,ERM09,98.78,98.8,98.78,98.755,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-27,ERM09,98.775,98.79,98.775,98.755,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-28,ERM09,98.78,98.79,98.78,98.765,ERM09 Comdty,2016-03-15,2009-06-05
2009-05-29,ERM09,98.795,98.81,98.795,98.775,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-01,ERM09,98.79,98.8,98.79,98.775,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-02,ERM09,98.805,98.82,98.805,98.78,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-03,ERM09,98.79,98.82,98.79,98.785,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-04,ERM09,98.725,98.795,98.725,98.69,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-05,ERM09,98.695,98.73,98.695,98.685,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-08,ERM09,98.685,98.71,98.685,98.675,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-09,ERM09,98.7,98.71,98.7,98.675,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-10,ERM09,98.71,98.725,98.71,98.695,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-11,ERM09,98.72,98.73,98.72,98.71,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-12,ERM09,98.735,98.74,98.735,98.72,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-15,ERM09,98.74,98.75,98.74,98.73,ERM09 Comdty,2016-03-15,2009-06-05
2009-06-16,ERU09,98.82,98.835,98.82,98.79,ERU09 Comdty,2016-03-15,2009-09-14
2009-06-17,ERU09,98.84,98.85,98.84,98.815,ERU09 Comdty,2016-03-15,2009-09-14
2009-06-18,ERU09,98.86,98.88,98.86,98.825,ERU09 Comdty,2016-03-15,2009-09-14
2009-06-19,ERU09,98.87,98.87,98.87,98.84,ERU09 Comdty,2016-03-15,2009-09-14
2009-06-22,ERU09,98.88,98.89,98.88,98.86,ERU09 Comdty,2016-03-15,2009-09-14
2009-06-23,ERU09,98.885,98.9,98.885,98.86,ERU09 Comdty,2016-03-15,2009-09-14
2009-06-24,ERU09,98.945,98.98,98.945,98.87,ERU09 Comdty,2016-03-15,2009-09-14
